parameter,value,MCMCprob
beta,0.425,3.231143357820207e-20
expPragFlip,true,3.231143357820207e-20
alpha,5.3,2.3453389153255503e-84
beta,0.4,2.3453389153255503e-84
expPragFlip,false,2.3453389153255503e-84
alpha,5.3,9.685930365568409e-21
beta,0.4,9.685930365568409e-21
expPragFlip,true,9.685930365568409e-21
alpha,5.3,1.6169369239974148e-85
beta,0.375,1.6169369239974148e-85
expPragFlip,false,1.6169369239974148e-85
alpha,5.3,2.4286682596349013e-21
beta,0.375,2.4286682596349013e-21
expPragFlip,true,2.4286682596349013e-21
alpha,5.3,9.168884847376902e-87
beta,0.35,9.168884847376902e-87
expPragFlip,false,9.168884847376902e-87
alpha,5.3,5.082826005358979e-22
beta,0.35,5.082826005358979e-22
expPragFlip,true,5.082826005358979e-22
alpha,5.3,4.268034086201805e-88
beta,0.325,4.268034086201805e-88
expPragFlip,false,4.268034086201805e-88
alpha,5.3,8.85912511504346e-23
beta,0.325,8.85912511504346e-23
expPragFlip,true,8.85912511504346e-23
alpha,5.3,1.626420556710903e-89
beta,0.3,1.626420556710903e-89
expPragFlip,false,1.626420556710903e-89
alpha,5.3,1.2829899990855614e-23
beta,0.3,1.2829899990855614e-23
expPragFlip,true,1.2829899990855614e-23
alpha,5.3,5.055479427351999e-91
beta,0.275,5.055479427351999e-91
expPragFlip,false,5.055479427351999e-91
alpha,5.3,1.5401048162450879e-24
beta,0.275,1.5401048162450879e-24
expPragFlip,true,1.5401048162450879e-24
alpha,5.3,1.2759404208289357e-92
beta,0.25,1.2759404208289357e-92
expPragFlip,false,1.2759404208289357e-92
alpha,5.3,1.5284747088505942e-25
beta,0.25,1.5284747088505942e-25
expPragFlip,true,1.5284747088505942e-25
alpha,5.3,2.600001126121827e-94
beta,0.225,2.600001126121827e-94
expPragFlip,false,2.600001126121827e-94
alpha,5.3,1.2507244145441267e-26
beta,0.225,1.2507244145441267e-26
expPragFlip,true,1.2507244145441267e-26
alpha,5.3,4.247793265555194e-96
beta,0.2,4.247793265555194e-96
expPragFlip,false,4.247793265555194e-96
alpha,5.3,8.413810078850403e-28
beta,0.2,8.413810078850403e-28
expPragFlip,true,8.413810078850403e-28
alpha,5.3,5.516689140971658e-98
beta,0.175,5.516689140971658e-98
expPragFlip,false,5.516689140971658e-98
alpha,5.3,4.6386595849549767e-29
beta,0.175,4.6386595849549767e-29
expPragFlip,true,4.6386595849549767e-29
alpha,5.3,5.635229179642972e-100
beta,0.15,5.635229179642972e-100
expPragFlip,false,5.635229179642972e-100
alpha,5.3,2.0888291801024684e-30
beta,0.15,2.0888291801024684e-30
expPragFlip,true,2.0888291801024684e-30
alpha,5.3,4.4675177331223804e-102
beta,0.125,4.4675177331223804e-102
expPragFlip,false,4.4675177331223804e-102
alpha,5.3,7.655274886031077e-32
beta,0.125,7.655274886031077e-32
expPragFlip,true,7.655274886031077e-32
alpha,5.3,2.701811679411004e-104
beta,0.1,2.701811679411004e-104
expPragFlip,false,2.701811679411004e-104
alpha,5.3,2.2745426740472865e-33
beta,0.1,2.2745426740472865e-33
expPragFlip,true,2.2745426740472865e-33
alpha,5.3,1.2178763147982899e-106
beta,0.075,1.2178763147982899e-106
expPragFlip,false,1.2178763147982899e-106
alpha,5.3,5.456584761173575e-35
beta,0.075,5.456584761173575e-35
expPragFlip,true,5.456584761173575e-35
alpha,5.3,3.9580678237528293e-109
beta,0.05,3.9580678237528293e-109
expPragFlip,false,3.9580678237528293e-109
alpha,5.3,1.0523283909031477e-36
beta,0.05,1.0523283909031477e-36
expPragFlip,true,1.0523283909031477e-36
alpha,5.3,8.800341354908152e-112
beta,0.025,8.800341354908152e-112
expPragFlip,false,8.800341354908152e-112
alpha,5.3,1.624023658481654e-38
beta,0.025,1.624023658481654e-38
expPragFlip,true,1.624023658481654e-38
alpha,5.3,1.2133794008313807e-114
beta,0,1.2133794008313807e-114
expPragFlip,false,1.2133794008313807e-114
alpha,5.3,1.995982730732784e-40
beta,0,1.995982730732784e-40
expPragFlip,true,1.995982730732784e-40
alpha,5.2,2.3194673798924685e-90
beta,1,2.3194673798924685e-90
expPragFlip,false,2.3194673798924685e-90
alpha,5.2,1.5034047086886179e-28
beta,1,1.5034047086886179e-28
expPragFlip,true,1.5034047086886179e-28
alpha,5.2,3.885868239487618e-86
beta,0.975,3.885868239487618e-86
expPragFlip,false,3.885868239487618e-86
alpha,5.2,1.404137474997526e-27
beta,0.975,1.404137474997526e-27
expPragFlip,true,1.404137474997526e-27
alpha,5.2,7.300781870429826e-84
beta,0.95,7.300781870429826e-84
expPragFlip,false,7.300781870429826e-84
alpha,5.2,1.153351908760288e-26
beta,0.95,1.153351908760288e-26
expPragFlip,true,1.153351908760288e-26
alpha,5.2,3.5793070356442397e-82
beta,0.925,3.5793070356442397e-82
expPragFlip,false,3.5793070356442397e-82
alpha,5.2,8.316270003533825e-26
beta,0.925,8.316270003533825e-26
expPragFlip,true,8.316270003533825e-26
alpha,5.2,7.809848219375057e-81
beta,0.9,7.809848219375057e-81
expPragFlip,false,7.809848219375057e-81
alpha,5.2,5.253977507429653e-25
beta,0.9,5.253977507429653e-25
expPragFlip,true,5.253977507429653e-25
alpha,5.2,9.374033659646805e-80
beta,0.875,9.374033659646805e-80
expPragFlip,false,9.374033659646805e-80
alpha,5.2,2.902696073726521e-24
beta,0.875,2.902696073726521e-24
expPragFlip,true,2.902696073726521e-24
alpha,5.2,6.930923189492222e-79
beta,0.85,6.930923189492222e-79
expPragFlip,false,6.930923189492222e-79
alpha,5.2,1.3996282117611847e-23
beta,0.85,1.3996282117611847e-23
expPragFlip,true,1.3996282117611847e-23
alpha,5.2,3.388367973250532e-78
beta,0.825,3.388367973250532e-78
expPragFlip,false,3.388367973250532e-78
alpha,5.2,5.878276554847515e-23
beta,0.825,5.878276554847515e-23
expPragFlip,true,5.878276554847515e-23
alpha,5.2,1.1500737598548069e-77
beta,0.8,1.1500737598548069e-77
expPragFlip,false,1.1500737598548069e-77
alpha,5.2,2.145991780886468e-22
beta,0.8,2.145991780886468e-22
expPragFlip,true,2.145991780886468e-22
alpha,5.2,2.8090542801189874e-77
beta,0.775,2.8090542801189874e-77
expPragFlip,false,2.8090542801189874e-77
alpha,5.2,6.795938950273767e-22
beta,0.775,6.795938950273767e-22
expPragFlip,true,6.795938950273767e-22
alpha,5.2,5.0747746755217035e-77
beta,0.75,5.0747746755217035e-77
expPragFlip,false,5.0747746755217035e-77
alpha,5.2,1.8629769988913206e-21
beta,0.75,1.8629769988913206e-21
expPragFlip,true,1.8629769988913206e-21
alpha,5.2,6.929526205131786e-77
beta,0.725,6.929526205131786e-77
expPragFlip,false,6.929526205131786e-77
alpha,5.2,4.411523569072695e-21
beta,0.725,4.411523569072695e-21
expPragFlip,true,4.411523569072695e-21
alpha,5.2,7.277780390107e-77
beta,0.7,7.277780390107e-77
expPragFlip,false,7.277780390107e-77
alpha,5.2,9.004826100932297e-21
beta,0.7,9.004826100932297e-21
expPragFlip,true,9.004826100932297e-21
alpha,5.2,5.963413525983154e-77
beta,0.675,5.963413525983154e-77
expPragFlip,false,5.963413525983154e-77
alpha,5.2,1.5810626505392638e-20
beta,0.675,1.5810626505392638e-20
expPragFlip,true,1.5810626505392638e-20
alpha,5.2,3.8574191557289905e-77
beta,0.65,3.8574191557289905e-77
expPragFlip,false,3.8574191557289905e-77
alpha,5.2,2.3828288382854893e-20
beta,0.65,2.3828288382854893e-20
expPragFlip,true,2.3828288382854893e-20
alpha,5.2,1.9889973862476983e-77
beta,0.625,1.9889973862476983e-77
expPragFlip,false,1.9889973862476983e-77
alpha,5.2,3.0760519765277237e-20
beta,0.625,3.0760519765277237e-20
expPragFlip,true,3.0760519765277237e-20
alpha,5.2,8.241633941800923e-78
beta,0.6,8.241633941800923e-78
expPragFlip,false,8.241633941800923e-78
alpha,5.2,3.3942565255612954e-20
beta,0.6,3.3942565255612954e-20
expPragFlip,true,3.3942565255612954e-20
alpha,5.2,2.762676149936281e-78
beta,0.575,2.762676149936281e-78
expPragFlip,false,2.762676149936281e-78
alpha,5.2,3.1948208274166817e-20
beta,0.575,3.1948208274166817e-20
expPragFlip,true,3.1948208274166817e-20
alpha,5.2,7.532765125532207e-79
beta,0.55,7.532765125532207e-79
expPragFlip,false,7.532765125532207e-79
alpha,5.2,2.559813013598906e-20
beta,0.55,2.559813013598906e-20
expPragFlip,true,2.559813013598906e-20
alpha,5.2,1.6780147048287684e-79
beta,0.525,1.6780147048287684e-79
expPragFlip,false,1.6780147048287684e-79
alpha,5.2,1.742397399060355e-20
beta,0.525,1.742397399060355e-20
expPragFlip,true,1.742397399060355e-20
alpha,5.2,3.064439037697552e-80
beta,0.5,3.064439037697552e-80
expPragFlip,false,3.064439037697552e-80
alpha,5.2,1.005513909684958e-20
beta,0.5,1.005513909684958e-20
expPragFlip,true,1.005513909684958e-20
alpha,5.2,4.599832949445702e-81
beta,0.475,4.599832949445702e-81
expPragFlip,false,4.599832949445702e-81
alpha,5.2,4.909765953937763e-21
beta,0.475,4.909765953937763e-21
expPragFlip,true,4.909765953937763e-21
alpha,5.2,5.685167983286045e-82
beta,0.45,5.685167983286045e-82
expPragFlip,false,5.685167983286045e-82
alpha,5.2,2.0244050617604938e-21
beta,0.45,2.0244050617604938e-21
expPragFlip,true,2.0244050617604938e-21
alpha,5.2,5.79162794686122e-83
beta,0.425,5.79162794686122e-83
expPragFlip,false,5.79162794686122e-83
alpha,5.2,7.034413411378465e-22
beta,0.425,7.034413411378465e-22
expPragFlip,true,7.034413411378465e-22
alpha,5.2,4.864562690976498e-84
beta,0.4,4.864562690976498e-84
expPragFlip,false,4.864562690976498e-84
alpha,5.2,2.0557702545588376e-22
beta,0.4,2.0557702545588376e-22
expPragFlip,true,2.0557702545588376e-22
alpha,5.2,3.3673761713339176e-85
beta,0.375,3.3673761713339176e-85
expPragFlip,false,3.3673761713339176e-85
alpha,5.2,5.042498555733635e-23
beta,0.375,5.042498555733635e-23
expPragFlip,true,5.042498555733635e-23
alpha,5.2,1.918894508215958e-86
beta,0.35,1.918894508215958e-86
expPragFlip,false,1.918894508215958e-86
alpha,5.2,1.0359248226721644e-23
beta,0.35,1.0359248226721644e-23
expPragFlip,true,1.0359248226721644e-23
alpha,5.2,8.984814858733135e-88
beta,0.325,8.984814858733135e-88
expPragFlip,false,8.984814858733135e-88
alpha,5.2,1.7786020429263218e-24
beta,0.325,1.7786020429263218e-24
expPragFlip,true,1.7786020429263218e-24
alpha,5.2,3.447598306780341e-89
beta,0.3,3.447598306780341e-89
expPragFlip,false,3.447598306780341e-89
alpha,5.2,2.5463339986617443e-25
beta,0.3,2.5463339986617443e-25
expPragFlip,true,2.5463339986617443e-25
alpha,5.2,1.0803465944422435e-90
beta,0.275,1.0803465944422435e-90
expPragFlip,false,1.0803465944422435e-90
alpha,5.2,3.032547649054822e-26
beta,0.275,3.032547649054822e-26
expPragFlip,true,3.032547649054822e-26
alpha,5.2,2.75257224723399e-92
beta,0.25,2.75257224723399e-92
expPragFlip,false,2.75257224723399e-92
alpha,5.2,2.9968665228180137e-27
beta,0.25,2.9968665228180137e-27
expPragFlip,true,2.9968665228180137e-27
alpha,5.2,5.67127123909776e-94
beta,0.225,5.67127123909776e-94
expPragFlip,false,5.67127123909776e-94
alpha,5.2,2.450977520205702e-28
beta,0.225,2.450977520205702e-28
expPragFlip,true,2.450977520205702e-28
alpha,5.2,9.386292859197517e-96
beta,0.2,9.386292859197517e-96
expPragFlip,false,9.386292859197517e-96
alpha,5.2,1.654215697491041e-29
beta,0.2,1.654215697491041e-29
expPragFlip,true,1.654215697491041e-29
alpha,5.2,1.2377756996249104e-97
beta,0.175,1.2377756996249104e-97
expPragFlip,false,1.2377756996249104e-97
alpha,5.2,9.185668618101716e-31
beta,0.175,9.185668618101716e-31
expPragFlip,true,9.185668618101716e-31
alpha,5.2,1.2875803176213753e-99
beta,0.15,1.2875803176213753e-99
expPragFlip,false,1.2875803176213753e-99
alpha,5.2,4.183019521857454e-32
beta,0.15,4.183019521857454e-32
expPragFlip,true,4.183019521857454e-32
alpha,5.2,1.0434445073598668e-101
beta,0.125,1.0434445073598668e-101
expPragFlip,false,1.0434445073598668e-101
alpha,5.2,1.556786507448977e-33
beta,0.125,1.556786507448977e-33
expPragFlip,true,1.556786507448977e-33
alpha,5.2,6.483476216300652e-104
beta,0.1,6.483476216300652e-104
expPragFlip,false,6.483476216300652e-104
alpha,5.2,4.7176969898818245e-35
beta,0.1,4.7176969898818245e-35
expPragFlip,true,4.7176969898818245e-35
alpha,5.2,3.024336343920475e-106
beta,0.075,3.024336343920475e-106
expPragFlip,false,3.024336343920475e-106
alpha,5.2,1.159568775722021e-36
beta,0.075,1.159568775722021e-36
expPragFlip,true,1.159568775722021e-36
alpha,5.2,1.0282662690072218e-108
beta,0.05,1.0282662690072218e-108
expPragFlip,false,1.0282662690072218e-108
alpha,5.2,2.3021649295167216e-38
beta,0.05,2.3021649295167216e-38
expPragFlip,true,2.3021649295167216e-38
alpha,5.2,2.4355170077769637e-111
beta,0.025,2.4355170077769637e-111
expPragFlip,false,2.4355170077769637e-111
alpha,5.2,3.6759313111139255e-40
beta,0.025,3.6759313111139255e-40
expPragFlip,true,3.6759313111139255e-40
alpha,5.2,3.707839119017457e-114
beta,0,3.707839119017457e-114
expPragFlip,false,3.707839119017457e-114
alpha,5.2,4.6992107622403436e-42
beta,0,4.6992107622403436e-42
expPragFlip,true,4.6992107622403436e-42
alpha,5.1,8.528319555188169e-90
beta,1,8.528319555188169e-90
expPragFlip,false,8.528319555188169e-90
alpha,5.1,1.0362619692487716e-29
beta,1,1.0362619692487716e-29
expPragFlip,true,1.0362619692487716e-29
alpha,5.1,9.810486950494886e-86
beta,0.975,9.810486950494886e-86
expPragFlip,false,9.810486950494886e-86
alpha,5.1,8.843825620263509e-29
beta,0.975,8.843825620263509e-29
expPragFlip,true,8.843825620263509e-29
alpha,5.1,1.722573146003929e-83
beta,0.95,1.722573146003929e-83
expPragFlip,false,1.722573146003929e-83
alpha,5.1,6.653096301231047e-28
beta,0.95,6.653096301231047e-28
expPragFlip,true,6.653096301231047e-28
alpha,5.1,8.132523380083888e-82
beta,0.925,8.132523380083888e-82
expPragFlip,false,8.132523380083888e-82
alpha,5.1,4.403718981658142e-27
beta,0.925,4.403718981658142e-27
expPragFlip,true,4.403718981658142e-27
alpha,5.1,1.72743908084621e-80
beta,0.9,1.72743908084621e-80
expPragFlip,false,1.72743908084621e-80
alpha,5.1,2.5598364819178607e-26
beta,0.9,2.5598364819178607e-26
expPragFlip,true,2.5598364819178607e-26
alpha,5.1,2.0302906206408083e-79
beta,0.875,2.0302906206408083e-79
expPragFlip,false,2.0302906206408083e-79
alpha,5.1,1.304284313112307e-25
beta,0.875,1.304284313112307e-25
expPragFlip,true,1.304284313112307e-25
alpha,5.1,1.4755472055837793e-78
beta,0.85,1.4755472055837793e-78
expPragFlip,false,1.4755472055837793e-78
alpha,5.1,5.81375799465762e-25
beta,0.85,5.81375799465762e-25
expPragFlip,true,5.81375799465762e-25
alpha,5.1,7.110391981646396e-78
beta,0.825,7.110391981646396e-78
expPragFlip,false,7.110391981646396e-78
alpha,5.1,2.2626180939005255e-24
beta,0.825,2.2626180939005255e-24
expPragFlip,true,2.2626180939005255e-24
alpha,5.1,2.384052692054768e-77
beta,0.8,2.384052692054768e-77
expPragFlip,false,2.384052692054768e-77
alpha,5.1,7.673075878331286e-24
beta,0.8,7.673075878331286e-24
expPragFlip,true,7.673075878331286e-24
alpha,5.1,5.762511948545464e-77
beta,0.775,5.762511948545464e-77
expPragFlip,false,5.762511948545464e-77
alpha,5.1,2.2628570682469058e-23
beta,0.775,2.2628570682469058e-23
expPragFlip,true,2.2628570682469058e-23
alpha,5.1,1.0317751721340742e-76
beta,0.75,1.0317751721340742e-76
expPragFlip,false,1.0317751721340742e-76
alpha,5.1,5.791524178617817e-23
beta,0.75,5.791524178617817e-23
expPragFlip,true,5.791524178617817e-23
alpha,5.1,1.3981597585992855e-76
beta,0.725,1.3981597585992855e-76
expPragFlip,false,1.3981597585992855e-76
alpha,5.1,1.2837812381155622e-22
beta,0.725,1.2837812381155622e-22
expPragFlip,true,1.2837812381155622e-22
alpha,5.1,1.4589503662053102e-76
beta,0.7,1.4589503662053102e-76
expPragFlip,false,1.4589503662053102e-76
alpha,5.1,2.4595959551988176e-22
beta,0.7,2.4595959551988176e-22
expPragFlip,true,2.4595959551988176e-22
alpha,5.1,1.188990829214253e-76
beta,0.675,1.188990829214253e-76
expPragFlip,false,1.188990829214253e-76
alpha,5.1,4.064653808557882e-22
beta,0.675,4.064653808557882e-22
expPragFlip,true,4.064653808557882e-22
alpha,5.1,7.656631565806671e-77
beta,0.65,7.656631565806671e-77
expPragFlip,false,7.656631565806671e-77
alpha,5.1,5.782096034754198e-22
beta,0.65,5.782096034754198e-22
expPragFlip,true,5.782096034754198e-22
alpha,5.1,3.933853149801901e-77
beta,0.625,3.933853149801901e-77
expPragFlip,false,3.933853149801901e-77
alpha,5.1,7.065912579118828e-22
beta,0.625,7.065912579118828e-22
expPragFlip,true,7.065912579118828e-22
alpha,5.1,1.6255609754079608e-77
beta,0.6,1.6255609754079608e-77
expPragFlip,false,1.6255609754079608e-77
alpha,5.1,7.402827268989944e-22
beta,0.6,7.402827268989944e-22
expPragFlip,true,7.402827268989944e-22
alpha,5.1,5.438411308061412e-78
beta,0.575,5.438411308061412e-78
expPragFlip,false,5.438411308061412e-78
alpha,5.1,6.635985824941419e-22
beta,0.575,6.635985824941419e-22
expPragFlip,true,6.635985824941419e-22
alpha,5.1,1.481094835467468e-78
beta,0.55,1.481094835467468e-78
expPragFlip,false,1.481094835467468e-78
alpha,5.1,5.079618600717857e-22
beta,0.55,5.079618600717857e-22
expPragFlip,true,5.079618600717857e-22
alpha,5.1,3.2978996694356515e-79
beta,0.525,3.2978996694356515e-79
expPragFlip,false,3.2978996694356515e-79
alpha,5.1,3.3137580175114494e-22
beta,0.525,3.3137580175114494e-22
expPragFlip,true,3.3137580175114494e-22
alpha,5.1,6.024619204112864e-80
beta,0.5,6.024619204112864e-80
expPragFlip,false,6.024619204112864e-80
alpha,5.1,1.8387654588162103e-22
beta,0.5,1.8387654588162103e-22
expPragFlip,true,1.8387654588162103e-22
alpha,5.1,9.052786367436153e-81
beta,0.475,9.052786367436153e-81
expPragFlip,false,9.052786367436153e-81
alpha,5.1,8.661697490930472e-23
beta,0.475,8.661697490930472e-23
expPragFlip,true,8.661697490930472e-23
alpha,5.1,1.1209207746864242e-81
beta,0.45,1.1209207746864242e-81
expPragFlip,false,1.1209207746864242e-81
alpha,5.1,3.4570557483464335e-23
beta,0.45,3.4570557483464335e-23
expPragFlip,true,3.4570557483464335e-23
alpha,5.1,1.1448882448262706e-82
beta,0.425,1.1448882448262706e-82
expPragFlip,false,1.1448882448262706e-82
alpha,5.1,1.1667778400096243e-23
beta,0.425,1.1667778400096243e-23
expPragFlip,true,1.1667778400096243e-23
alpha,5.1,9.649193809195865e-84
beta,0.4,9.649193809195865e-84
expPragFlip,false,9.649193809195865e-84
alpha,5.1,3.323465247356919e-24
beta,0.4,3.323465247356919e-24
expPragFlip,true,3.323465247356919e-24
alpha,5.1,6.708073088605659e-85
beta,0.375,6.708073088605659e-85
expPragFlip,false,6.708073088605659e-85
alpha,5.1,7.973390941503843e-25
beta,0.375,7.973390941503843e-25
expPragFlip,true,7.973390941503843e-25
alpha,5.1,3.84252925319767e-86
beta,0.35,3.84252925319767e-86
expPragFlip,false,3.84252925319767e-86
alpha,5.1,1.6078659273357668e-25
beta,0.35,1.6078659273357668e-25
expPragFlip,true,1.6078659273357668e-25
alpha,5.1,1.810385861843927e-87
beta,0.325,1.810385861843927e-87
expPragFlip,false,1.810385861843927e-87
alpha,5.1,2.7194931508778434e-26
beta,0.325,2.7194931508778434e-26
expPragFlip,true,2.7194931508778434e-26
alpha,5.1,6.997707765231479e-89
beta,0.3,6.997707765231479e-89
expPragFlip,false,6.997707765231479e-89
alpha,5.1,3.849430830651339e-27
beta,0.3,3.849430830651339e-27
expPragFlip,true,3.849430830651339e-27
alpha,5.1,2.211662475393149e-90
beta,0.275,2.211662475393149e-90
expPragFlip,false,2.211662475393149e-90
alpha,5.1,4.549553131505753e-28
beta,0.275,4.549553131505753e-28
expPragFlip,true,4.549553131505753e-28
alpha,5.1,5.69149134102614e-92
beta,0.25,5.69149134102614e-92
expPragFlip,false,5.69149134102614e-92
alpha,5.1,4.478615029719075e-29
beta,0.25,4.478615029719075e-29
expPragFlip,true,4.478615029719075e-29
alpha,5.1,1.186351208754487e-93
beta,0.225,1.186351208754487e-93
expPragFlip,false,1.186351208754487e-93
alpha,5.1,3.662674696534436e-30
beta,0.225,3.662674696534436e-30
expPragFlip,true,3.662674696534436e-30
alpha,5.1,1.990296230665484e-95
beta,0.2,1.990296230665484e-95
expPragFlip,false,1.990296230665484e-95
alpha,5.1,2.4816451498083045e-31
beta,0.2,2.4816451498083045e-31
expPragFlip,true,2.4816451498083045e-31
alpha,5.1,2.666733099123037e-97
beta,0.175,2.666733099123037e-97
expPragFlip,false,2.666733099123037e-97
alpha,5.1,1.388987984225241e-32
beta,0.175,1.388987984225241e-32
expPragFlip,true,1.388987984225241e-32
alpha,5.1,2.8268084481285525e-99
beta,0.15,2.8268084481285525e-99
expPragFlip,false,2.8268084481285525e-99
alpha,5.1,6.402120748092091e-34
beta,0.15,6.402120748092091e-34
expPragFlip,true,6.402120748092091e-34
alpha,5.1,2.3431554938552135e-101
beta,0.125,2.3431554938552135e-101
expPragFlip,false,2.3431554938552135e-101
alpha,5.1,2.4220299415761974e-35
beta,0.125,2.4220299415761974e-35
expPragFlip,true,2.4220299415761974e-35
