parameter,value,MCMCprob
beta,0.7,0.000001682364471266512
expPragFlip,true,0.000001682364471266512
alpha,9,4.095704502201888e-93
beta,0.6,4.095704502201888e-93
expPragFlip,false,4.095704502201888e-93
alpha,9,0.001240555310564013
beta,0.6,0.001240555310564013
expPragFlip,true,0.001240555310564013
alpha,9,1.5352206895808432e-95
beta,0.5,1.5352206895808432e-95
expPragFlip,false,1.5352206895808432e-95
alpha,9,0.02409894478343749
beta,0.5,0.02409894478343749
expPragFlip,true,0.02409894478343749
alpha,9,2.178903580539372e-99
beta,0.4,2.178903580539372e-99
expPragFlip,false,2.178903580539372e-99
alpha,9,0.009366340412750161
beta,0.4,0.009366340412750161
expPragFlip,true,0.009366340412750161
alpha,9,1.1827778476200353e-104
beta,0.3,1.1827778476200353e-104
expPragFlip,false,1.1827778476200353e-104
alpha,9,0.000058166991813103704
beta,0.3,0.000058166991813103704
expPragFlip,true,0.000058166991813103704
alpha,9,1.885244102253085e-111
beta,0.2,1.885244102253085e-111
expPragFlip,false,1.885244102253085e-111
alpha,9,4.7239049726411635e-9
beta,0.2,4.7239049726411635e-9
expPragFlip,true,4.7239049726411635e-9
alpha,9,3.7004175847850025e-120
beta,0.1,3.7004175847850025e-120
expPragFlip,false,3.7004175847850025e-120
alpha,9,3.800320526910553e-15
beta,0.1,3.800320526910553e-15
expPragFlip,true,3.800320526910553e-15
alpha,9,1.681446951724412e-136
beta,0,1.681446951724412e-136
expPragFlip,false,1.681446951724412e-136
alpha,9,1.7523285497271217e-23
beta,0,1.7523285497271217e-23
expPragFlip,true,1.7523285497271217e-23
alpha,8.5,2.814488325490986e-110
beta,1,2.814488325490986e-110
expPragFlip,false,2.814488325490986e-110
alpha,8.5,1.635277320571843e-21
beta,1,1.635277320571843e-21
expPragFlip,true,1.635277320571843e-21
alpha,8.5,3.4489377570266314e-94
beta,0.9,3.4489377570266314e-94
expPragFlip,false,3.4489377570266314e-94
alpha,8.5,7.760269995311656e-15
beta,0.9,7.760269995311656e-15
expPragFlip,true,7.760269995311656e-15
alpha,8.5,8.878010385496616e-91
beta,0.8,8.878010385496616e-91
expPragFlip,false,8.878010385496616e-91
alpha,8.5,2.023972280580721e-9
beta,0.8,2.023972280580721e-9
expPragFlip,true,2.023972280580721e-9
alpha,8.5,7.437637089956067e-90
beta,0.7,7.437637089956067e-90
expPragFlip,false,7.437637089956067e-90
alpha,8.5,0.00002605316886729352
beta,0.7,0.00002605316886729352
expPragFlip,true,0.00002605316886729352
alpha,8.5,9.56475926745328e-91
beta,0.6,9.56475926745328e-91
expPragFlip,false,9.56475926745328e-91
alpha,8.5,0.013036972437799698
beta,0.6,0.013036972437799698
expPragFlip,true,0.013036972437799698
alpha,8.5,3.585811574419004e-93
beta,0.5,3.585811574419004e-93
expPragFlip,false,3.585811574419004e-93
alpha,8.5,0.19068051510390222
beta,0.5,0.19068051510390222
expPragFlip,true,0.19068051510390222
alpha,8.5,5.098284801102639e-97
beta,0.4,5.098284801102639e-97
expPragFlip,false,5.098284801102639e-97
alpha,8.5,0.06231922681916581
beta,0.4,0.06231922681916581
expPragFlip,true,0.06231922681916581
alpha,8.5,2.778804968369567e-102
beta,0.3,2.778804968369567e-102
expPragFlip,false,2.778804968369567e-102
alpha,8.5,0.0003641505455539144
beta,0.3,0.0003641505455539144
expPragFlip,true,0.0003641505455539144
alpha,8.5,4.468090064449962e-109
beta,0.2,4.468090064449962e-109
expPragFlip,false,4.468090064449962e-109
alpha,8.5,3.1163763146710865e-8
beta,0.2,3.1163763146710865e-8
expPragFlip,true,3.1163763146710865e-8
alpha,8.5,8.994485232709288e-118
beta,0.1,8.994485232709288e-118
expPragFlip,false,8.994485232709288e-118
alpha,8.5,2.980619659784387e-14
beta,0.1,2.980619659784387e-14
expPragFlip,true,2.980619659784387e-14
alpha,8.5,3.5116283375983372e-133
beta,0,3.5116283375983372e-133
expPragFlip,false,3.5116283375983372e-133
alpha,8.5,1.9144849536192318e-22
beta,0,1.9144849536192318e-22
expPragFlip,true,1.9144849536192318e-22
alpha,8,5.932717884819092e-107
beta,1,5.932717884819092e-107
expPragFlip,false,5.932717884819092e-107
alpha,8,4.7046786612521815e-20
beta,1,4.7046786612521815e-20
expPragFlip,true,4.7046786612521815e-20
alpha,8,7.976159250359994e-92
beta,0.9,7.976159250359994e-92
expPragFlip,false,7.976159250359994e-92
alpha,8,1.1096538524880742e-13
beta,0.9,1.1096538524880742e-13
expPragFlip,true,1.1096538524880742e-13
alpha,8,2.0298064843810665e-88
beta,0.8,2.0298064843810665e-88
expPragFlip,false,2.0298064843810665e-88
alpha,8,1.5539484039799808e-8
beta,0.8,1.5539484039799808e-8
expPragFlip,true,1.5539484039799808e-8
alpha,8,1.691011886536245e-87
beta,0.7,1.691011886536245e-87
expPragFlip,false,1.691011886536245e-87
alpha,8,0.000115442676176838
beta,0.7,0.000115442676176838
expPragFlip,true,0.000115442676176838
alpha,8,2.169551666602224e-88
beta,0.6,2.169551666602224e-88
expPragFlip,false,2.169551666602224e-88
alpha,8,0.03640900776874311
beta,0.6,0.03640900776874311
expPragFlip,true,0.03640900776874311
alpha,8,8.135778515491792e-91
beta,0.5,8.135778515491792e-91
expPragFlip,false,8.135778515491792e-91
alpha,8,0.3730598443922556
beta,0.5,0.3730598443922556
expPragFlip,true,0.3730598443922556
alpha,8,1.1602547239694482e-94
beta,0.4,1.1602547239694482e-94
expPragFlip,false,1.1602547239694482e-94
alpha,8,0.09617193767728345
beta,0.4,0.09617193767728345
expPragFlip,true,0.09617193767728345
alpha,8,6.36821524313155e-100
beta,0.3,6.36821524313155e-100
expPragFlip,false,6.36821524313155e-100
alpha,8,0.0005027355865268546
beta,0.3,0.0005027355865268546
expPragFlip,true,0.0005027355865268546
alpha,8,1.039364501456493e-106
beta,0.2,1.039364501456493e-106
expPragFlip,false,1.039364501456493e-106
alpha,8,4.3805809681224624e-8
beta,0.2,4.3805809681224624e-8
expPragFlip,true,4.3805809681224624e-8
alpha,8,2.1833983677695704e-115
beta,0.1,2.1833983677695704e-115
expPragFlip,false,2.1833983677695704e-115
alpha,8,4.89556246357734e-14
beta,0.1,4.89556246357734e-14
expPragFlip,true,4.89556246357734e-14
alpha,8,7.090594662126757e-130
beta,0,7.090594662126757e-130
expPragFlip,false,7.090594662126757e-130
alpha,8,4.381656107082753e-22
beta,0,4.381656107082753e-22
expPragFlip,true,4.381656107082753e-22
alpha,7.5,1.2171338209352015e-103
beta,1,1.2171338209352015e-103
expPragFlip,false,1.2171338209352015e-103
alpha,7.5,3.9382457889419725e-19
beta,1,3.9382457889419725e-19
expPragFlip,true,3.9382457889419725e-19
alpha,7.5,1.7788018530821427e-89
beta,0.9,1.7788018530821427e-89
expPragFlip,false,1.7788018530821427e-89
alpha,7.5,4.166902194055545e-13
beta,0.9,4.166902194055545e-13
expPragFlip,true,4.166902194055545e-13
alpha,7.5,4.4380418034315126e-86
beta,0.8,4.4380418034315126e-86
expPragFlip,false,4.4380418034315126e-86
alpha,7.5,2.8535078807206314e-8
beta,0.8,2.8535078807206314e-8
expPragFlip,true,2.8535078807206314e-8
alpha,7.5,3.661648491955041e-85
beta,0.7,3.661648491955041e-85
expPragFlip,false,3.661648491955041e-85
alpha,7.5,0.00011201755294936672
beta,0.7,0.00011201755294936672
expPragFlip,true,0.00011201755294936672
alpha,7.5,4.67874778560821e-86
beta,0.6,4.67874778560821e-86
expPragFlip,false,4.67874778560821e-86
alpha,7.5,0.020457085451958037
beta,0.6,0.020457085451958037
expPragFlip,true,0.020457085451958037
alpha,7.5,1.755240223055271e-88
beta,0.5,1.755240223055271e-88
expPragFlip,false,1.755240223055271e-88
alpha,7.5,0.13578235749278414
beta,0.5,0.13578235749278414
expPragFlip,true,0.13578235749278414
alpha,7.5,2.5161038288062158e-92
beta,0.4,2.5161038288062158e-92
expPragFlip,false,2.5161038288062158e-92
alpha,7.5,0.025834444208140846
beta,0.4,0.025834444208140846
expPragFlip,true,0.025834444208140846
alpha,7.5,1.3974765054705158e-97
beta,0.3,1.3974765054705158e-97
expPragFlip,false,1.3974765054705158e-97
alpha,7.5,0.00011490343917763032
beta,0.3,0.00011490343917763032
expPragFlip,true,0.00011490343917763032
alpha,7.5,2.3391364277377733e-104
beta,0.2,2.3391364277377733e-104
expPragFlip,false,2.3391364277377733e-104
alpha,7.5,9.87556584059269e-9
beta,0.2,9.87556584059269e-9
expPragFlip,true,9.87556584059269e-9
alpha,7.5,5.273475926977703e-113
beta,0.1,5.273475926977703e-113
expPragFlip,false,5.273475926977703e-113
alpha,7.5,1.2738884159338293e-14
beta,0.1,1.2738884159338293e-14
expPragFlip,true,1.2738884159338293e-14
alpha,7.5,1.3504976114576178e-126
beta,0,1.3504976114576178e-126
expPragFlip,false,1.3504976114576178e-126
alpha,7.5,1.6012634027949266e-22
beta,0,1.6012634027949266e-22
expPragFlip,true,1.6012634027949266e-22
alpha,7,2.381865571847865e-100
beta,1,2.381865571847865e-100
expPragFlip,false,2.381865571847865e-100
alpha,7,7.157687854774195e-19
beta,1,7.157687854774195e-19
expPragFlip,true,7.157687854774195e-19
alpha,7,3.724477867281443e-87
beta,0.9,3.724477867281443e-87
expPragFlip,false,3.724477867281443e-87
alpha,7,2.9949579980063214e-13
beta,0.9,2.9949579980063214e-13
expPragFlip,true,2.9949579980063214e-13
alpha,7,8.979869727386678e-84
beta,0.8,8.979869727386678e-84
expPragFlip,false,8.979869727386678e-84
alpha,7,8.937232021488444e-9
beta,0.8,8.937232021488444e-9
expPragFlip,true,8.937232021488444e-9
alpha,7,7.285542148597068e-83
beta,0.7,7.285542148597068e-83
expPragFlip,false,7.285542148597068e-83
alpha,7,0.00001668740644408626
beta,0.7,0.00001668740644408626
expPragFlip,true,0.00001668740644408626
alpha,7,9.243071373680994e-84
beta,0.6,9.243071373680994e-84
expPragFlip,false,9.243071373680994e-84
alpha,7,0.0016036869468300568
beta,0.6,0.0016036869468300568
expPragFlip,true,0.0016036869468300568
alpha,7,3.469488240668556e-86
beta,0.5,3.469488240668556e-86
expPragFlip,false,3.469488240668556e-86
alpha,7,0.006342465090769396
beta,0.5,0.006342465090769396
expPragFlip,true,0.006342465090769396
alpha,7,5.016544151883973e-90
beta,0.4,5.016544151883973e-90
expPragFlip,false,5.016544151883973e-90
alpha,7,0.0008325294178036908
beta,0.4,0.0008325294178036908
expPragFlip,true,0.0008325294178036908
alpha,7,2.8422600250250932e-95
beta,0.3,2.8422600250250932e-95
expPragFlip,false,2.8422600250250932e-95
alpha,7,0.0000030020985245514097
beta,0.3,0.0000030020985245514097
expPragFlip,true,0.0000030020985245514097
alpha,7,4.961197455630172e-102
beta,0.2,4.961197455630172e-102
expPragFlip,false,4.961197455630172e-102
alpha,7,2.476234448298539e-10
beta,0.2,2.476234448298539e-10
expPragFlip,true,2.476234448298539e-10
alpha,7,1.2532038553979473e-110
beta,0.1,1.2532038553979473e-110
expPragFlip,false,1.2532038553979473e-110
alpha,7,3.6679090325118834e-16
beta,0.1,3.6679090325118834e-16
expPragFlip,true,3.6679090325118834e-16
alpha,7,2.3249645610852823e-123
beta,0,2.3249645610852823e-123
expPragFlip,false,2.3249645610852823e-123
alpha,7,6.5924960698417694e-24
beta,0,6.5924960698417694e-24
expPragFlip,true,6.5924960698417694e-24
alpha,6.5,4.291654021171383e-97
beta,1,4.291654021171383e-97
expPragFlip,false,4.291654021171383e-97
alpha,6.5,1.8595441668137117e-19
beta,1,1.8595441668137117e-19
expPragFlip,true,1.8595441668137117e-19
alpha,6.5,6.987735288357726e-85
beta,0.9,6.987735288357726e-85
expPragFlip,false,6.987735288357726e-85
alpha,6.5,2.643619542463255e-14
beta,0.9,2.643619542463255e-14
expPragFlip,true,2.643619542463255e-14
alpha,6.5,1.5881763819157748e-81
beta,0.8,1.5881763819157748e-81
expPragFlip,false,1.5881763819157748e-81
alpha,6.5,2.99346934464682e-10
beta,0.8,2.99346934464682e-10
expPragFlip,true,2.99346934464682e-10
alpha,6.5,1.2515242679968946e-80
beta,0.7,1.2515242679968946e-80
expPragFlip,false,1.2515242679968946e-80
alpha,6.5,2.3519733715274245e-7
beta,0.7,2.3519733715274245e-7
expPragFlip,true,2.3519733715274245e-7
alpha,6.5,1.5679606440698978e-81
beta,0.6,1.5679606440698978e-81
expPragFlip,false,1.5679606440698978e-81
alpha,6.5,0.000010699980972627924
beta,0.6,0.000010699980972627924
expPragFlip,true,0.000010699980972627924
alpha,6.5,5.888655259416377e-84
beta,0.5,5.888655259416377e-84
expPragFlip,false,5.888655259416377e-84
alpha,6.5,0.00002310606462989183
beta,0.5,0.00002310606462989183
expPragFlip,true,0.00002310606462989183
alpha,6.5,8.635376100232221e-88
beta,0.4,8.635376100232221e-88
expPragFlip,false,8.635376100232221e-88
alpha,6.5,0.0000019574540637313645
beta,0.4,0.0000019574540637313645
expPragFlip,true,0.0000019574540637313645
alpha,6.5,5.0551100481919105e-93
beta,0.3,5.0551100481919105e-93
expPragFlip,false,5.0551100481919105e-93
alpha,6.5,5.474080193941353e-9
beta,0.3,5.474080193941353e-9
expPragFlip,true,5.474080193941353e-9
alpha,6.5,9.44275503629485e-100
beta,0.2,9.44275503629485e-100
expPragFlip,false,9.44275503629485e-100
alpha,6.5,4.243588982183409e-13
beta,0.2,4.243588982183409e-13
expPragFlip,true,4.243588982183409e-13
alpha,6.5,2.8420393872378717e-108
beta,0.1,2.8420393872378717e-108
expPragFlip,false,2.8420393872378717e-108
alpha,6.5,7.251583354238947e-19
beta,0.1,7.251583354238947e-19
expPragFlip,true,7.251583354238947e-19
alpha,6.5,3.3608189457841926e-120
beta,0,3.3608189457841926e-120
expPragFlip,false,3.3608189457841926e-120
alpha,6.5,1.9238251810847678e-26
beta,0,1.9238251810847678e-26
expPragFlip,true,1.9238251810847678e-26
alpha,6,6.686013775409539e-94
beta,1,6.686013775409539e-94
expPragFlip,false,6.686013775409539e-94
alpha,6,3.741178830457466e-21
beta,1,3.741178830457466e-21
expPragFlip,true,3.741178830457466e-21
alpha,6,1.0824836407440746e-82
beta,0.9,1.0824836407440746e-82
expPragFlip,false,1.0824836407440746e-82
alpha,6,1.5114139793705275e-16
beta,0.9,1.5114139793705275e-16
expPragFlip,true,1.5114139793705275e-16
alpha,6,2.2225749800408377e-79
beta,0.8,2.2225749800408377e-79
expPragFlip,false,2.2225749800408377e-79
alpha,6,5.527444399043889e-13
beta,0.8,5.527444399043889e-13
expPragFlip,true,5.527444399043889e-13
alpha,6,1.6651009040156726e-78
beta,0.7,1.6651009040156726e-78
expPragFlip,false,1.6651009040156726e-78
alpha,6,1.590879612624732e-10
beta,0.7,1.590879612624732e-10
expPragFlip,true,1.590879612624732e-10
alpha,6,2.0400018114382943e-79
beta,0.6,2.0400018114382943e-79
expPragFlip,false,2.0400018114382943e-79
alpha,6,3.0562723044067577e-9
beta,0.6,3.0562723044067577e-9
expPragFlip,true,3.0562723044067577e-9
alpha,6,7.6594310536995e-82
beta,0.5,7.6594310536995e-82
expPragFlip,false,7.6594310536995e-82
alpha,6,3.296308536584663e-9
beta,0.5,3.296308536584663e-9
expPragFlip,true,3.296308536584663e-9
alpha,6,1.1483635240351726e-85
beta,0.4,1.1483635240351726e-85
expPragFlip,false,1.1483635240351726e-85
alpha,6,1.6908180055551248e-10
beta,0.4,1.6908180055551248e-10
expPragFlip,true,1.6908180055551248e-10
alpha,6,7.079946901742108e-91
beta,0.3,7.079946901742108e-91
expPragFlip,false,7.079946901742108e-91
alpha,6,3.529146702445008e-13
beta,0.3,3.529146702445008e-13
expPragFlip,true,3.529146702445008e-13
alpha,6,1.4691048374731276e-97
beta,0.2,1.4691048374731276e-97
expPragFlip,false,1.4691048374731276e-97
alpha,6,2.5419496316211912e-17
beta,0.2,2.5419496316211912e-17
expPragFlip,true,2.5419496316211912e-17
alpha,6,5.69705031848894e-106
beta,0.1,5.69705031848894e-106
expPragFlip,false,5.69705031848894e-106
alpha,6,5.1045715741222256e-23
beta,0.1,5.1045715741222256e-23
expPragFlip,true,5.1045715741222256e-23
alpha,6,3.592459147422699e-117
beta,0,3.592459147422699e-117
expPragFlip,false,3.592459147422699e-117
alpha,6,2.103386284740014e-30
beta,0,2.103386284740014e-30
expPragFlip,true,2.103386284740014e-30
alpha,5.5,8.041752389976335e-91
beta,1,8.041752389976335e-91
expPragFlip,false,8.041752389976335e-91
alpha,5.5,2.324774237051751e-24
beta,1,2.324774237051751e-24
expPragFlip,true,2.324774237051751e-24
alpha,5.5,1.198550428851691e-80
beta,0.9,1.198550428851691e-80
expPragFlip,false,1.198550428851691e-80
alpha,5.5,2.175324194833245e-20
beta,0.9,2.175324194833245e-20
expPragFlip,true,2.175324194833245e-20
alpha,5.5,2.067919439969286e-77
beta,0.8,2.067919439969286e-77
expPragFlip,false,2.067919439969286e-77
alpha,5.5,2.1429665938673572e-17
beta,0.8,2.1429665938673572e-17
expPragFlip,true,2.1429665938673572e-17
alpha,5.5,1.4191034863686283e-76
beta,0.7,1.4191034863686283e-76
expPragFlip,false,1.4191034863686283e-76
alpha,5.5,1.941381129609802e-15
beta,0.7,1.941381129609802e-15
expPragFlip,true,1.941381129609802e-15
alpha,5.5,1.6701166015817753e-77
beta,0.6,1.6701166015817753e-77
expPragFlip,false,1.6701166015817753e-77
alpha,5.5,1.397360864215052e-14
beta,0.6,1.397360864215052e-14
expPragFlip,true,1.397360864215052e-14
alpha,5.5,6.248424641500475e-80
beta,0.5,6.248424641500475e-80
expPragFlip,false,6.248424641500475e-80
alpha,5.5,6.891993318415312e-15
beta,0.5,6.891993318415312e-15
expPragFlip,true,6.891993318415312e-15
alpha,5.5,9.677686139153757e-84
beta,0.4,9.677686139153757e-84
expPragFlip,false,9.677686139153757e-84
alpha,5.5,2.019456235621506e-16
beta,0.4,2.019456235621506e-16
expPragFlip,true,2.019456235621506e-16
alpha,5.5,6.450000517011894e-89
beta,0.3,6.450000517011894e-89
expPragFlip,false,6.450000517011894e-89
alpha,5.5,3.0566962963586253e-19
beta,0.3,3.0566962963586253e-19
expPragFlip,true,3.0566962963586253e-19
alpha,5.5,1.5604599850211405e-95
beta,0.2,1.5604599850211405e-95
expPragFlip,false,1.5604599850211405e-95
alpha,5.5,2.0511192781227793e-23
beta,0.2,2.0511192781227793e-23
expPragFlip,true,2.0511192781227793e-23
alpha,5.5,8.483966944949083e-104
beta,0.1,8.483966944949083e-104
expPragFlip,false,8.483966944949083e-104
alpha,5.5,5.0311345804505227e-29
beta,0.1,5.0311345804505227e-29
expPragFlip,true,5.0311345804505227e-29
alpha,5.5,2.2824498635380313e-114
beta,0,2.2824498635380313e-114
expPragFlip,false,2.2824498635380313e-114
alpha,5.5,3.481590502490814e-36
beta,0,3.481590502490814e-36
expPragFlip,true,3.481590502490814e-36
alpha,5,6.063943121087303e-88
beta,1,6.063943121087303e-88
expPragFlip,false,6.063943121087303e-88
alpha,5,1.0995305441764755e-29
beta,1,1.0995305441764755e-29
expPragFlip,true,1.0995305441764755e-29
alpha,5,7.336203236525249e-79
beta,0.9,7.336203236525249e-79
expPragFlip,false,7.336203236525249e-79
alpha,5,1.9018880939116645e-26
beta,0.9,1.9018880939116645e-26
expPragFlip,true,1.9018880939116645e-26
alpha,5,9.421901642481031e-76
beta,0.8,9.421901642481031e-76
expPragFlip,false,9.421901642481031e-76
alpha,5,4.150386042274214e-24
beta,0.8,4.150386042274214e-24
expPragFlip,true,4.150386042274214e-24
alpha,5,5.554445810931074e-75
beta,0.7,5.554445810931074e-75
expPragFlip,false,5.554445810931074e-75
alpha,5,1.0099303547474004e-22
beta,0.7,1.0099303547474004e-22
expPragFlip,true,1.0099303547474004e-22
alpha,5,6.076467295836757e-76
beta,0.6,6.076467295836757e-76
expPragFlip,false,6.076467295836757e-76
alpha,5,2.416034224686935e-22
beta,0.6,2.416034224686935e-22
expPragFlip,true,2.416034224686935e-22
alpha,5,2.242942367554578e-78
beta,0.5,2.242942367554578e-78
expPragFlip,false,2.242942367554578e-78
alpha,5,5.017028948581431e-23
beta,0.5,5.017028948581431e-23
expPragFlip,true,5.017028948581431e-23
alpha,5,3.62543365153295e-82
beta,0.4,3.62543365153295e-82
expPragFlip,false,3.62543365153295e-82
alpha,5,8.005737771330547e-25
beta,0.4,8.005737771330547e-25
expPragFlip,true,8.005737771330547e-25
alpha,5,2.6937182197375765e-87
beta,0.3,2.6937182197375765e-87
expPragFlip,false,2.6937182197375765e-87
alpha,5,8.673282717905163e-28
beta,0.3,8.673282717905163e-28
expPragFlip,true,8.673282717905163e-28
alpha,5,8.020785434671604e-94
beta,0.2,8.020785434671604e-94
expPragFlip,false,8.020785434671604e-94
alpha,5,5.560238660703619e-32
beta,0.2,5.560238660703619e-32
expPragFlip,true,5.560238660703619e-32
alpha,5,6.5802331938871525e-102
beta,0.1,6.5802331938871525e-102
expPragFlip,false,6.5802331938871525e-102
alpha,5,1.785527595001364e-37
beta,0.1,1.785527595001364e-37
expPragFlip,true,1.785527595001364e-37
alpha,5,5.934121022716186e-112
beta,0,5.934121022716186e-112
expPragFlip,false,5.934121022716186e-112
alpha,5,2.3335825143812253e-44
beta,0,2.3335825143812253e-44
expPragFlip,true,2.3335825143812253e-44
alpha,4.5,1.938868530552579e-85
beta,1,1.938868530552579e-85
expPragFlip,false,1.938868530552579e-85
alpha,4.5,4.62926727952341e-38
beta,1,4.62926727952341e-38
expPragFlip,true,4.62926727952341e-38
alpha,4.5,1.563932792074588e-77
beta,0.9,1.563932792074588e-77
expPragFlip,false,1.563932792074588e-77
alpha,4.5,1.1712429965084057e-35
beta,0.9,1.1712429965084057e-35
expPragFlip,true,1.1712429965084057e-35
alpha,4.5,1.2270192375324584e-74
beta,0.8,1.2270192375324584e-74
expPragFlip,false,1.2270192375324584e-74
alpha,4.5,4.65047509324723e-34
beta,0.8,4.65047509324723e-34
expPragFlip,true,4.65047509324723e-34
alpha,4.5,5.5722423480941366e-74
beta,0.7,5.5722423480941366e-74
expPragFlip,false,5.5722423480941366e-74
alpha,4.5,2.6065704947871042e-33
beta,0.7,2.6065704947871042e-33
expPragFlip,true,2.6065704947871042e-33
alpha,4.5,5.337234903296563e-75
beta,0.6,5.337234903296563e-75
expPragFlip,false,5.337234903296563e-75
alpha,4.5,1.8573050672252893e-33
beta,0.6,1.8573050672252893e-33
expPragFlip,true,1.8573050672252893e-33
alpha,4.5,1.895780097228644e-77
beta,0.5,1.895780097228644e-77
expPragFlip,false,1.895780097228644e-77
alpha,4.5,1.5178849374860548e-34
beta,0.5,1.5178849374860548e-34
expPragFlip,true,1.5178849374860548e-34
alpha,4.5,3.2095590457529747e-81
beta,0.4,3.2095590457529747e-81
expPragFlip,false,3.2095590457529747e-81
alpha,4.5,1.2841747975954836e-36
beta,0.4,1.2841747975954836e-36
expPragFlip,true,1.2841747975954836e-36
alpha,4.5,2.7372269731520114e-86
beta,0.3,2.7372269731520114e-86
expPragFlip,false,2.7372269731520114e-86
alpha,4.5,1.011320248805115e-39
beta,0.3,1.011320248805115e-39
expPragFlip,true,1.011320248805115e-39
alpha,4.5,1.0555652706766444e-92
beta,0.2,1.0555652706766444e-92
expPragFlip,false,1.0555652706766444e-92
alpha,4.5,6.597551694921536e-44
beta,0.2,6.597551694921536e-44
expPragFlip,true,6.597551694921536e-44
alpha,4.5,1.3754507125967146e-100
beta,0.1,1.3754507125967146e-100
expPragFlip,false,1.3754507125967146e-100
alpha,4.5,3.1195225942963527e-49
beta,0.1,3.1195225942963527e-49
expPragFlip,true,3.1195225942963527e-49
alpha,4.5,3.3563844219506034e-110
beta,0,3.3563844219506034e-110
expPragFlip,false,3.3563844219506034e-110
alpha,4.5,9.172333489923674e-56
beta,0,9.172333489923674e-56
expPragFlip,true,9.172333489923674e-56
alpha,4,1.2462513662079656e-83
beta,1,1.2462513662079656e-83
expPragFlip,false,1.2462513662079656e-83
alpha,4,6.780685764551847e-51
beta,1,6.780685764551847e-51
expPragFlip,true,6.780685764551847e-51
alpha,4,5.0319863673064656e-77
beta,0.9,5.0319863673064656e-77
expPragFlip,false,5.0319863673064656e-77
alpha,4,2.0255732917558014e-49
beta,0.9,2.0255732917558014e-49
expPragFlip,true,2.0255732917558014e-49
alpha,4,1.7749859620489655e-74
beta,0.8,1.7749859620489655e-74
expPragFlip,false,1.7749859620489655e-74
alpha,4,1.2337671874659041e-48
beta,0.8,1.2337671874659041e-48
expPragFlip,true,1.2337671874659041e-48
alpha,4,5.195925800781333e-74
beta,0.7,5.195925800781333e-74
expPragFlip,false,5.195925800781333e-74
alpha,4,1.4077980675485822e-48
beta,0.7,1.4077980675485822e-48
expPragFlip,true,1.4077980675485822e-48
alpha,4,3.9247735233883164e-75
beta,0.6,3.9247735233883164e-75
expPragFlip,false,3.9247735233883164e-75
alpha,4,2.7694499071708312e-49
beta,0.6,2.7694499071708312e-49
expPragFlip,true,2.7694499071708312e-49
alpha,4,1.2724188468772826e-77
beta,0.5,1.2724188468772826e-77
expPragFlip,false,1.2724188468772826e-77
alpha,4,8.653771171813037e-51
beta,0.5,8.653771171813037e-51
expPragFlip,true,8.653771171813037e-51
alpha,4,2.2283173348292084e-81
beta,0.4,2.2283173348292084e-81
expPragFlip,false,2.2283173348292084e-81
alpha,4,3.9561618477232157e-53
beta,0.4,3.9561618477232157e-53
expPragFlip,true,3.9561618477232157e-53
alpha,4,2.226215220206121e-86
beta,0.3,2.226215220206121e-86
expPragFlip,false,2.226215220206121e-86
alpha,4,2.4314098591974717e-56
beta,0.3,2.4314098591974717e-56
expPragFlip,true,2.4314098591974717e-56
alpha,4,1.1616527679168255e-92
beta,0.2,1.1616527679168255e-92
expPragFlip,false,1.1616527679168255e-92
alpha,4,1.8374947290360605e-60
beta,0.2,1.8374947290360605e-60
expPragFlip,true,1.8374947290360605e-60
alpha,4,2.499986605140972e-100
beta,0.1,2.499986605140972e-100
expPragFlip,false,2.499986605140972e-100
alpha,4,1.5531900477339752e-65
beta,0.1,1.5531900477339752e-65
expPragFlip,true,1.5531900477339752e-65
alpha,4,1.443141138945648e-109
beta,0,1.443141138945648e-109
expPragFlip,false,1.443141138945648e-109
alpha,4,1.3305978252710482e-71
beta,0,1.3305978252710482e-71
expPragFlip,true,1.3305978252710482e-71
alpha,3.5,3.88770557963923e-83
beta,1,3.88770557963923e-83
expPragFlip,false,3.88770557963923e-83
alpha,3.5,3.321299997022733e-70
beta,1,3.321299997022733e-70
expPragFlip,true,3.321299997022733e-70
alpha,3.5,5.425786942980545e-78
beta,0.9,5.425786942980545e-78
expPragFlip,false,5.425786942980545e-78
alpha,3.5,1.0291004898397595e-69
beta,0.9,1.0291004898397595e-69
expPragFlip,true,1.0291004898397595e-69
alpha,3.5,5.564080749211693e-76
beta,0.8,5.564080749211693e-76
expPragFlip,false,5.564080749211693e-76
alpha,3.5,8.84590247683624e-70
beta,0.8,8.84590247683624e-70
expPragFlip,true,8.84590247683624e-70
alpha,3.5,8.016501804827602e-76
beta,0.7,8.016501804827602e-76
expPragFlip,false,8.016501804827602e-76
alpha,3.5,1.9834734407502994e-70
beta,0.7,1.9834734407502994e-70
expPragFlip,true,1.9834734407502994e-70
alpha,3.5,4.0414891248556304e-77
beta,0.6,4.0414891248556304e-77
expPragFlip,false,4.0414891248556304e-77
alpha,3.5,1.0923050061458166e-71
beta,0.6,1.0923050061458166e-71
expPragFlip,true,1.0923050061458166e-71
alpha,3.5,1.0898800151274622e-79
beta,0.5,1.0898800151274622e-79
expPragFlip,false,1.0898800151274622e-79
alpha,3.5,1.3925518763907183e-73
beta,0.5,1.3925518763907183e-73
expPragFlip,true,1.3925518763907183e-73
alpha,3.5,1.9066797290571115e-83
beta,0.4,1.9066797290571115e-83
expPragFlip,false,1.9066797290571115e-83
