parameter,value,MCMCprob
expPragFlip,true,4.0996738895874135e-30
alpha,8.25,3.0747694264366655e-17
beta,0.2,3.0747694264366655e-17
expPragFlip,false,3.0747694264366655e-17
alpha,8.25,1.09513550837569e-33
beta,0.2,1.09513550837569e-33
expPragFlip,true,1.09513550837569e-33
alpha,8.25,3.8264808945111744e-18
beta,0.15,3.8264808945111744e-18
expPragFlip,false,3.8264808945111744e-18
alpha,8.25,2.2524766794556064e-37
beta,0.15,2.2524766794556064e-37
expPragFlip,true,2.2524766794556064e-37
alpha,8.25,7.586472717308438e-20
beta,0.1,7.586472717308438e-20
expPragFlip,false,7.586472717308438e-20
alpha,8.25,3.0295342864204466e-41
beta,0.1,3.0295342864204466e-41
expPragFlip,true,3.0295342864204466e-41
alpha,8.25,2.1220931041854396e-22
beta,0.05,2.1220931041854396e-22
expPragFlip,false,2.1220931041854396e-22
alpha,8.25,1.8270634583183307e-45
beta,0.05,1.8270634583183307e-45
expPragFlip,true,1.8270634583183307e-45
alpha,8.25,7.523786454848116e-26
beta,0,7.523786454848116e-26
expPragFlip,false,7.523786454848116e-26
alpha,8.25,3.326515808463263e-50
beta,0,3.326515808463263e-50
expPragFlip,true,3.326515808463263e-50
alpha,8,3.2351448960738024e-76
beta,1,3.2351448960738024e-76
expPragFlip,false,3.2351448960738024e-76
alpha,8,7.844937226434003e-55
beta,1,7.844937226434003e-55
expPragFlip,true,7.844937226434003e-55
alpha,8,1.9110102249092567e-69
beta,0.95,1.9110102249092567e-69
expPragFlip,false,1.9110102249092567e-69
alpha,8,3.7068412372267103e-47
beta,0.95,3.7068412372267103e-47
expPragFlip,true,3.7068412372267103e-47
alpha,8,4.568436509747753e-63
beta,0.9,4.568436509747753e-63
expPragFlip,false,4.568436509747753e-63
alpha,8,1.6768675333681716e-40
beta,0.9,1.6768675333681716e-40
expPragFlip,true,1.6768675333681716e-40
alpha,8,4.409927822964497e-57
beta,0.85,4.409927822964497e-57
expPragFlip,false,4.409927822964497e-57
alpha,8,9.001785426957729e-35
beta,0.85,9.001785426957729e-35
expPragFlip,true,9.001785426957729e-35
alpha,8,1.71602121418479e-51
beta,0.8,1.71602121418479e-51
expPragFlip,false,1.71602121418479e-51
alpha,8,6.832852995465788e-30
beta,0.8,6.832852995465788e-30
expPragFlip,true,6.832852995465788e-30
alpha,8,2.6838529227224574e-46
beta,0.75,2.6838529227224574e-46
expPragFlip,false,2.6838529227224574e-46
alpha,8,7.937901904170686e-26
beta,0.75,7.937901904170686e-26
expPragFlip,true,7.937901904170686e-26
alpha,8,1.6764652833570847e-41
beta,0.7,1.6764652833570847e-41
expPragFlip,false,1.6764652833570847e-41
alpha,8,1.42408602168934e-22
beta,0.7,1.42408602168934e-22
expPragFlip,true,1.42408602168934e-22
alpha,8,4.132990280899634e-37
beta,0.65,4.132990280899634e-37
expPragFlip,false,4.132990280899634e-37
alpha,8,4.1026438355696835e-20
beta,0.65,4.1026438355696835e-20
expPragFlip,true,4.1026438355696835e-20
alpha,8,3.943131126810931e-33
beta,0.6,3.943131126810931e-33
expPragFlip,false,3.943131126810931e-33
alpha,8,2.1993753133482976e-18
beta,0.6,2.1993753133482976e-18
expPragFlip,true,2.1993753133482976e-18
alpha,8,1.4137248738262943e-29
beta,0.55,1.4137248738262943e-29
expPragFlip,false,1.4137248738262943e-29
alpha,8,2.721351476059541e-17
beta,0.55,2.721351476059541e-17
expPragFlip,true,2.721351476059541e-17
alpha,8,1.828441255537564e-26
beta,0.5,1.828441255537564e-26
expPragFlip,false,1.828441255537564e-26
alpha,8,8.893728357990293e-17
beta,0.5,8.893728357990293e-17
expPragFlip,true,8.893728357990293e-17
alpha,8,8.084174331808133e-24
beta,0.45,8.084174331808133e-24
expPragFlip,false,8.084174331808133e-24
alpha,8,6.967737313730911e-17
beta,0.45,6.967737313730911e-17
expPragFlip,true,6.967737313730911e-17
alpha,8,1.142045401014006e-21
beta,0.4,1.142045401014006e-21
expPragFlip,false,1.142045401014006e-21
alpha,8,9.44764473443388e-18
beta,0.4,9.44764473443388e-18
expPragFlip,true,9.44764473443388e-18
alpha,8,4.750997519015127e-20
beta,0.35,4.750997519015127e-20
expPragFlip,false,4.750997519015127e-20
alpha,8,1.7105909047343834e-19
beta,0.35,1.7105909047343834e-19
expPragFlip,true,1.7105909047343834e-19
alpha,8,5.292853899788272e-19
beta,0.3,5.292853899788272e-19
expPragFlip,false,5.292853899788272e-19
alpha,8,5.00717865438434e-22
beta,0.3,5.00717865438434e-22
expPragFlip,true,5.00717865438434e-22
alpha,8,1.4194045202275602e-18
beta,0.25,1.4194045202275602e-18
expPragFlip,false,1.4194045202275602e-18
alpha,8,4.301527348901128e-25
beta,0.25,4.301527348901128e-25
expPragFlip,true,4.301527348901128e-25
alpha,8,8.166361879150275e-19
beta,0.2,8.166361879150275e-19
expPragFlip,false,8.166361879150275e-19
alpha,8,1.9112521406622185e-28
beta,0.2,1.9112521406622185e-28
expPragFlip,true,1.9112521406622185e-28
alpha,8,8.946268689216303e-20
beta,0.15,8.946268689216303e-20
expPragFlip,false,8.946268689216303e-20
alpha,8,5.580414963956076e-32
beta,0.15,5.580414963956076e-32
expPragFlip,true,5.580414963956076e-32
alpha,8,1.6584283387592294e-21
beta,0.1,1.6584283387592294e-21
expPragFlip,false,1.6584283387592294e-21
alpha,8,9.746516291864682e-36
beta,0.1,9.746516291864682e-36
expPragFlip,true,9.746516291864682e-36
alpha,8,4.657218883461808e-24
beta,0.05,4.657218883461808e-24
expPragFlip,false,4.657218883461808e-24
alpha,8,7.608729863683795e-40
beta,0.05,7.608729863683795e-40
expPragFlip,true,7.608729863683795e-40
alpha,8,1.79704358941851e-27
beta,0,1.79704358941851e-27
expPragFlip,false,1.79704358941851e-27
alpha,8,1.9163310508493076e-44
beta,0,1.9163310508493076e-44
expPragFlip,true,1.9163310508493076e-44
alpha,7.75,1.2030427028121319e-75
beta,1,1.2030427028121319e-75
expPragFlip,false,1.2030427028121319e-75
alpha,7.75,1.6299901366306534e-51
beta,1,1.6299901366306534e-51
expPragFlip,true,1.6299901366306534e-51
alpha,7.75,4.3547684594275416e-69
beta,0.95,4.3547684594275416e-69
expPragFlip,false,4.3547684594275416e-69
alpha,7.75,4.199433081431047e-44
beta,0.95,4.199433081431047e-44
expPragFlip,true,4.199433081431047e-44
alpha,7.75,6.574172508226892e-63
beta,0.9,6.574172508226892e-63
expPragFlip,false,6.574172508226892e-63
alpha,7.75,1.2086115509728362e-37
beta,0.9,1.2086115509728362e-37
expPragFlip,true,1.2086115509728362e-37
alpha,7.75,4.119677856421945e-57
beta,0.85,4.119677856421945e-57
expPragFlip,false,4.119677856421945e-57
alpha,7.75,4.6990870178490514e-32
beta,0.85,4.6990870178490514e-32
expPragFlip,true,4.6990870178490514e-32
alpha,7.75,1.0666793211809252e-51
beta,0.8,1.0666793211809252e-51
expPragFlip,false,1.0666793211809252e-51
alpha,7.75,2.9121702586429657e-27
beta,0.8,2.9121702586429657e-27
expPragFlip,true,2.9121702586429657e-27
alpha,7.75,1.134235581693302e-46
beta,0.75,1.134235581693302e-46
expPragFlip,false,1.134235581693302e-46
alpha,7.75,3.158803179464569e-23
beta,0.75,3.158803179464569e-23
expPragFlip,true,3.158803179464569e-23
alpha,7.75,4.906448214829108e-42
beta,0.7,4.906448214829108e-42
expPragFlip,false,4.906448214829108e-42
alpha,7.75,6.204447251722439e-20
beta,0.7,6.204447251722439e-20
expPragFlip,true,6.204447251722439e-20
alpha,7.75,8.507917483300989e-38
beta,0.65,8.507917483300989e-38
expPragFlip,false,8.507917483300989e-38
alpha,7.75,2.3038694842765164e-17
beta,0.65,2.3038694842765164e-17
expPragFlip,true,2.3038694842765164e-17
alpha,7.75,5.7855181240389265e-34
beta,0.6,5.7855181240389265e-34
expPragFlip,false,5.7855181240389265e-34
alpha,7.75,1.8063655084276068e-15
beta,0.6,1.8063655084276068e-15
expPragFlip,true,1.8063655084276068e-15
alpha,7.75,1.4959040166762515e-30
beta,0.55,1.4959040166762515e-30
expPragFlip,false,1.4959040166762515e-30
alpha,7.75,3.488564822001793e-14
beta,0.55,3.488564822001793e-14
expPragFlip,true,3.488564822001793e-14
alpha,7.75,1.411038002279788e-27
beta,0.5,1.411038002279788e-27
expPragFlip,false,1.411038002279788e-27
alpha,7.75,1.8142365808777433e-13
beta,0.5,1.8142365808777433e-13
expPragFlip,true,1.8142365808777433e-13
alpha,7.75,4.604954545370113e-25
beta,0.45,4.604954545370113e-25
expPragFlip,false,4.604954545370113e-25
alpha,7.75,2.3197310058141153e-13
beta,0.45,2.3197310058141153e-13
expPragFlip,true,2.3197310058141153e-13
alpha,7.75,4.870706908233776e-23
beta,0.4,4.870706908233776e-23
expPragFlip,false,4.870706908233776e-23
alpha,7.75,5.5819452631492066e-14
beta,0.4,5.5819452631492066e-14
expPragFlip,true,5.5819452631492066e-14
alpha,7.75,1.5448837876952732e-21
beta,0.35,1.5448837876952732e-21
expPragFlip,false,1.5448837876952732e-21
alpha,7.75,2.0300938973482905e-15
beta,0.35,2.0300938973482905e-15
expPragFlip,true,2.0300938973482905e-15
alpha,7.75,1.3438644095899507e-20
beta,0.3,1.3438644095899507e-20
expPragFlip,false,1.3438644095899507e-20
alpha,7.75,1.266711957619227e-17
beta,0.3,1.266711957619227e-17
expPragFlip,true,1.266711957619227e-17
alpha,7.75,2.9034499829986106e-20
beta,0.25,2.9034499829986106e-20
expPragFlip,false,2.9034499829986106e-20
alpha,7.75,2.1639589282446317e-20
beta,0.25,2.1639589282446317e-20
expPragFlip,true,2.1639589282446317e-20
alpha,7.75,1.4011512100685548e-20
beta,0.2,1.4011512100685548e-20
expPragFlip,false,1.4011512100685548e-20
alpha,7.75,1.644501553435279e-23
beta,0.2,1.644501553435279e-23
expPragFlip,true,1.644501553435279e-23
alpha,7.75,1.3541471670116385e-21
beta,0.15,1.3541471670116385e-21
expPragFlip,false,1.3541471670116385e-21
alpha,7.75,7.078940258399273e-27
beta,0.15,7.078940258399273e-27
expPragFlip,true,7.078940258399273e-27
alpha,7.75,2.3541394218668597e-23
beta,0.1,2.3541394218668597e-23
expPragFlip,false,2.3541394218668597e-23
alpha,7.75,1.662508653622037e-30
beta,0.1,1.662508653622037e-30
expPragFlip,true,1.662508653622037e-30
alpha,7.75,6.658822870877522e-26
beta,0.05,6.658822870877522e-26
expPragFlip,false,6.658822870877522e-26
alpha,7.75,1.7141563759299622e-34
beta,0.05,1.7141563759299622e-34
expPragFlip,true,1.7141563759299622e-34
alpha,7.75,2.805155111063653e-29
beta,0,2.805155111063653e-29
expPragFlip,false,2.805155111063653e-29
alpha,7.75,5.948571366168001e-39
beta,0,5.948571366168001e-39
expPragFlip,true,5.948571366168001e-39
alpha,7.5,3.211694472347895e-75
beta,1,3.211694472347895e-75
expPragFlip,false,3.211694472347895e-75
alpha,7.5,1.5825172442974407e-48
beta,1,1.5825172442974407e-48
expPragFlip,true,1.5825172442974407e-48
alpha,7.5,7.047772943898755e-69
beta,0.95,7.047772943898755e-69
expPragFlip,false,7.047772943898755e-69
alpha,7.5,2.2657072881475768e-41
beta,0.95,2.2657072881475768e-41
expPragFlip,true,2.2657072881475768e-41
alpha,7.5,6.641214337692421e-63
beta,0.9,6.641214337692421e-63
expPragFlip,false,6.641214337692421e-63
alpha,7.5,4.221928705233472e-35
beta,0.9,4.221928705233472e-35
expPragFlip,true,4.221928705233472e-35
alpha,7.5,2.6685143242297593e-57
beta,0.85,2.6685143242297593e-57
expPragFlip,false,2.6685143242297593e-57
alpha,7.5,1.2109433439152433e-29
beta,0.85,1.2109433439152433e-29
expPragFlip,true,1.2109433439152433e-29
alpha,7.5,4.5388527284989665e-52
beta,0.8,4.5388527284989665e-52
expPragFlip,false,4.5388527284989665e-52
alpha,7.5,6.2365202847676155e-25
beta,0.8,6.2365202847676155e-25
expPragFlip,true,6.2365202847676155e-25
alpha,7.5,3.2387052852045927e-47
beta,0.75,3.2387052852045927e-47
expPragFlip,false,3.2387052852045927e-47
alpha,7.5,6.381316817134321e-21
beta,0.75,6.381316817134321e-21
expPragFlip,true,6.381316817134321e-21
alpha,7.5,9.576481534392243e-43
beta,0.7,9.576481534392243e-43
expPragFlip,false,9.576481534392243e-43
alpha,7.5,1.3653274115488787e-17
beta,0.7,1.3653274115488787e-17
expPragFlip,true,1.3653274115488787e-17
alpha,7.5,1.1532967872126706e-38
beta,0.65,1.1532967872126706e-38
expPragFlip,false,1.1532967872126706e-38
alpha,7.5,6.392990140763428e-15
beta,0.65,6.392990140763428e-15
expPragFlip,true,6.392990140763428e-15
alpha,7.5,5.52304679551869e-35
beta,0.6,5.52304679551869e-35
expPragFlip,false,5.52304679551869e-35
alpha,7.5,7.108430718012348e-13
beta,0.6,7.108430718012348e-13
expPragFlip,true,7.108430718012348e-13
alpha,7.5,1.0185249924790709e-31
beta,0.55,1.0185249924790709e-31
expPragFlip,false,1.0185249924790709e-31
alpha,7.5,2.0827760591598085e-11
beta,0.55,2.0827760591598085e-11
expPragFlip,true,2.0827760591598085e-11
alpha,7.5,6.938523689451044e-29
beta,0.5,6.938523689451044e-29
expPragFlip,false,6.938523689451044e-29
alpha,7.5,1.6908525427656576e-10
beta,0.5,1.6908525427656576e-10
expPragFlip,true,1.6908525427656576e-10
alpha,7.5,1.6576674214670005e-26
beta,0.45,1.6576674214670005e-26
expPragFlip,false,1.6576674214670005e-26
alpha,7.5,3.4841612875960245e-10
beta,0.45,3.4841612875960245e-10
expPragFlip,true,3.4841612875960245e-10
alpha,7.5,1.3042776671285072e-24
beta,0.4,1.3042776671285072e-24
expPragFlip,false,1.3042776671285072e-24
alpha,7.5,1.462041789433425e-10
beta,0.4,1.462041789433425e-10
expPragFlip,true,1.462041789433425e-10
alpha,7.5,3.139885732858825e-23
beta,0.35,3.139885732858825e-23
expPragFlip,false,3.139885732858825e-23
alpha,7.5,1.0384496852853772e-11
beta,0.35,1.0384496852853772e-11
expPragFlip,true,1.0384496852853772e-11
alpha,7.5,2.127384199377879e-22
beta,0.3,2.127384199377879e-22
expPragFlip,false,2.127384199377879e-22
alpha,7.5,1.3485496478176988e-13
beta,0.3,1.3485496478176988e-13
expPragFlip,true,1.3485496478176988e-13
alpha,7.5,3.700969445757414e-22
beta,0.25,3.700969445757414e-22
expPragFlip,false,3.700969445757414e-22
alpha,7.5,4.574032469887481e-16
beta,0.25,4.574032469887481e-16
expPragFlip,true,4.574032469887481e-16
alpha,7.5,1.4998704123521508e-22
beta,0.2,1.4998704123521508e-22
expPragFlip,false,1.4998704123521508e-22
alpha,7.5,6.074565649678767e-19
beta,0.2,6.074565649678767e-19
expPragFlip,true,6.074565649678767e-19
alpha,7.5,1.2820604072834224e-23
beta,0.15,1.2820604072834224e-23
expPragFlip,false,1.2820604072834224e-23
alpha,7.5,3.9849771623121637e-22
beta,0.15,3.9849771623121637e-22
expPragFlip,true,3.9849771623121637e-22
alpha,7.5,2.097339414698009e-25
beta,0.1,2.097339414698009e-25
expPragFlip,false,2.097339414698009e-25
alpha,7.5,1.2984864059377649e-25
beta,0.1,1.2984864059377649e-25
expPragFlip,true,1.2984864059377649e-25
alpha,7.5,5.997959992653222e-28
beta,0.05,5.997959992653222e-28
expPragFlip,false,5.997959992653222e-28
alpha,7.5,1.7992701035567592e-29
beta,0.05,1.7992701035567592e-29
expPragFlip,true,1.7992701035567592e-29
alpha,7.5,2.7687225323969173e-31
beta,0,2.7687225323969173e-31
expPragFlip,false,2.7687225323969173e-31
alpha,7.5,8.556185967087089e-34
beta,0,8.556185967087089e-34
expPragFlip,true,8.556185967087089e-34
alpha,7.25,5.970949979839195e-75
beta,1,5.970949979839195e-75
expPragFlip,false,5.970949979839195e-75
alpha,7.25,6.541480715646271e-46
beta,1,6.541480715646271e-46
expPragFlip,true,6.541480715646271e-46
alpha,7.25,7.848500323073045e-69
beta,0.95,7.848500323073045e-69
expPragFlip,false,7.848500323073045e-69
alpha,7.25,5.3003268756568146e-39
beta,0.95,5.3003268756568146e-39
expPragFlip,true,5.3003268756568146e-39
alpha,7.25,4.557572724964286e-63
beta,0.9,4.557572724964286e-63
expPragFlip,false,4.557572724964286e-63
alpha,7.25,6.496833253971113e-33
beta,0.9,6.496833253971113e-33
expPragFlip,true,6.496833253971113e-33
alpha,7.25,1.1585035454909752e-57
beta,0.85,1.1585035454909752e-57
expPragFlip,false,1.1585035454909752e-57
alpha,7.25,1.3959354665538177e-27
beta,0.85,1.3959354665538177e-27
expPragFlip,true,1.3959354665538177e-27
alpha,7.25,1.2765248977446868e-52
beta,0.8,1.2765248977446868e-52
expPragFlip,false,1.2765248977446868e-52
alpha,7.25,6.055567740232398e-23
beta,0.8,6.055567740232398e-23
expPragFlip,true,6.055567740232398e-23
alpha,7.25,6.026787893992581e-48
beta,0.75,6.026787893992581e-48
expPragFlip,false,6.026787893992581e-48
alpha,7.25,5.879696553287615e-19
beta,0.75,5.879696553287615e-19
expPragFlip,true,5.879696553287615e-19
alpha,7.25,1.2012249630320138e-43
beta,0.7,1.2012249630320138e-43
expPragFlip,false,1.2012249630320138e-43
alpha,7.25,1.3587534170848699e-15
beta,0.7,1.3587534170848699e-15
expPragFlip,true,1.3587534170848699e-15
alpha,7.25,9.91218952995484e-40
beta,0.65,9.91218952995484e-40
expPragFlip,false,9.91218952995484e-40
alpha,7.25,7.827707984140609e-13
beta,0.65,7.827707984140609e-13
expPragFlip,true,7.827707984140609e-13
alpha,7.25,3.3006359376784344e-36
beta,0.6,3.3006359376784344e-36
expPragFlip,false,3.3006359376784344e-36
alpha,7.25,1.1927528178920616e-10
beta,0.6,1.1927528178920616e-10
expPragFlip,true,1.1927528178920616e-10
alpha,7.25,4.291177027789053e-33
beta,0.55,4.291177027789053e-33
expPragFlip,false,4.291177027789053e-33
alpha,7.25,5.127529234665524e-9
beta,0.55,5.127529234665524e-9
expPragFlip,true,5.127529234665524e-9
alpha,7.25,2.0898045398898153e-30
beta,0.5,2.0898045398898153e-30
expPragFlip,false,2.0898045398898153e-30
alpha,7.25,6.333466645931218e-8
beta,0.5,6.333466645931218e-8
expPragFlip,true,6.333466645931218e-8
alpha,7.25,3.6240707919353846e-28
beta,0.45,3.6240707919353846e-28
expPragFlip,false,3.6240707919353846e-28
alpha,7.25,2.062726164357706e-7
beta,0.45,2.062726164357706e-7
expPragFlip,true,2.062726164357706e-7
alpha,7.25,2.107359156856258e-26
beta,0.4,2.107359156856258e-26
expPragFlip,false,2.107359156856258e-26
alpha,7.25,1.4750554989783288e-7
beta,0.4,1.4750554989783288e-7
expPragFlip,true,1.4750554989783288e-7
alpha,7.25,3.8335398656813416e-25
beta,0.35,3.8335398656813416e-25
expPragFlip,false,3.8335398656813416e-25
alpha,7.25,1.9809122477408695e-8
beta,0.35,1.9809122477408695e-8
expPragFlip,true,1.9809122477408695e-8
alpha,7.25,2.0184409996908547e-24
beta,0.3,2.0184409996908547e-24
expPragFlip,false,2.0184409996908547e-24
alpha,7.25,5.196590870818595e-10
beta,0.3,5.196590870818595e-10
expPragFlip,true,5.196590870818595e-10
alpha,7.25,2.8268303738374293e-24
beta,0.25,2.8268303738374293e-24
expPragFlip,false,2.8268303738374293e-24
alpha,7.25,3.4653092249280315e-12
beta,0.25,3.4653092249280315e-12
expPragFlip,true,3.4653092249280315e-12
alpha,7.25,9.635881505655818e-25
beta,0.2,9.635881505655818e-25
expPragFlip,false,9.635881505655818e-25
alpha,7.25,8.150269654436756e-15
beta,0.2,8.150269654436756e-15
expPragFlip,true,8.150269654436756e-15
alpha,7.25,7.306622448969655e-26
beta,0.15,7.306622448969655e-26
expPragFlip,false,7.306622448969655e-26
alpha,7.25,8.367805014501935e-18
beta,0.15,8.367805014501935e-18
expPragFlip,true,8.367805014501935e-18
alpha,7.25,1.1291807787897531e-27
beta,0.1,1.1291807787897531e-27
expPragFlip,false,1.1291807787897531e-27
alpha,7.25,3.884263093143277e-21
beta,0.1,3.884263093143277e-21
expPragFlip,true,3.884263093143277e-21
alpha,7.25,3.278922492104015e-30
beta,0.05,3.278922492104015e-30
expPragFlip,false,3.278922492104015e-30
alpha,7.25,7.334926580437987e-25
beta,0.05,7.334926580437987e-25
expPragFlip,true,7.334926580437987e-25
alpha,7.25,1.6655525833377847e-33
beta,0,1.6655525833377847e-33
expPragFlip,false,1.6655525833377847e-33
alpha,7.25,4.745991667443852e-29
beta,0,4.745991667443852e-29
expPragFlip,true,4.745991667443852e-29
alpha,7,7.464656686612015e-75
beta,1,7.464656686612015e-75
expPragFlip,false,7.464656686612015e-75
alpha,7,1.0315142215935524e-43
beta,1,1.0315142215935524e-43
expPragFlip,true,1.0315142215935524e-43
alpha,7,5.799445893054533e-69
beta,0.95,5.799445893054533e-69
expPragFlip,false,5.799445893054533e-69
alpha,7,4.806057855480854e-37
beta,0.95,4.806057855480854e-37
expPragFlip,true,4.806057855480854e-37
alpha,7,2.0462081847970952e-63
beta,0.9,2.0462081847970952e-63
expPragFlip,false,2.0462081847970952e-63
alpha,7,3.9248138610744497e-31
beta,0.9,3.9248138610744497e-31
expPragFlip,true,3.9248138610744497e-31
alpha,7,3.242311826211232e-58
beta,0.85,3.242311826211232e-58
expPragFlip,false,3.242311826211232e-58
alpha,7,6.387664948014644e-26
beta,0.85,6.387664948014644e-26
expPragFlip,true,6.387664948014644e-26
alpha,7,2.279714955265201e-53
beta,0.8,2.279714955265201e-53
expPragFlip,false,2.279714955265201e-53
alpha,7,2.3533385741213265e-21
beta,0.8,2.3533385741213265e-21
expPragFlip,true,2.3533385741213265e-21
alpha,7,7.014098592923603e-49
beta,0.75,7.014098592923603e-49
expPragFlip,false,7.014098592923603e-49
alpha,7,2.169737584174366e-17
beta,0.75,2.169737584174366e-17
expPragFlip,true,2.169737584174366e-17
alpha,7,9.283744670185729e-45
beta,0.7,9.283744670185729e-45
expPragFlip,false,9.283744670185729e-45
