alpha,beta,modelType,logLikelihood,posteriorProb
10.9,0.5,A2_emp,-614.6595923240783,-22.508900763289148
10.9,0.4,A2_emp,-615.4574960714693,-23.306804510680195
10.9,0.3,A2_emp,-620.7364181467012,-28.58572658591197
10.9,0.2,A2_emp,-630.6726523974892,-38.52196083669992
10.9,0.1,A2_emp,-645.567594817707,-53.416903256917756
10.9,0,A2_emp,-666.1011146914152,-73.95042313062595
10.8,1,A2_emp,-668.1632330253376,-76.01254146454836
10.8,0.9,A2_emp,-650.3775717712208,-58.22688021043155
10.8,0.8,A2_emp,-635.7581993318367,-43.607507771047494
10.8,0.7,A2_emp,-624.4995038921244,-32.34881233133524
10.8,0.6,A2_emp,-616.9633565529407,-24.81266499215144
10.8,0.5,A2_emp,-613.4677107781703,-21.317019217381134
10.8,0.4,A2_emp,-614.2558204260715,-22.105128865282268
10.8,0.3,A2_emp,-619.5090731777332,-27.358381616943916
10.8,0.2,A2_emp,-629.4061221183124,-37.25543055752314
10.8,0.1,A2_emp,-644.2470622598919,-52.096370699102636
10.8,0,A2_emp,-664.7053596219628,-72.55466806117352
10.7,1,A2_emp,-666.7187558160982,-74.56806425530908
10.7,0.9,A2_emp,-649.0215865984408,-56.87089503765151
10.7,0.8,A2_emp,-634.481749274975,-42.33105771418582
10.7,0.7,A2_emp,-623.2849879569926,-31.134296396203354
10.7,0.6,A2_emp,-615.7857992516474,-23.635107690858153
10.7,0.5,A2_emp,-612.302611130318,-20.1519195695289
10.7,0.4,A2_emp,-613.0826492389326,-20.931957678143363
10.7,0.3,A2_emp,-618.3117686573953,-26.16107709660605
10.7,0.2,A2_emp,-628.1708639334691,-36.020172372680015
10.7,0.1,A2_emp,-642.958761361196,-50.80806980040689
10.7,0,A2_emp,-663.342453564471,-71.1917620036818
10.6,1,A2_emp,-665.2961132831063,-73.145421722317
10.6,0.9,A2_emp,-647.6883282989738,-55.53763673818458
10.6,0.8,A2_emp,-633.2287173644589,-41.078025803669796
10.6,0.7,A2_emp,-622.0948669140621,-29.94417535327284
10.6,0.6,A2_emp,-614.6340832636057,-22.483391702816565
10.6,0.5,A2_emp,-611.1650779112565,-19.014386350467248
10.6,0.4,A2_emp,-611.9388067884638,-19.788115227674552
10.6,0.3,A2_emp,-617.1453595088763,-24.994667948087002
10.6,0.2,A2_emp,-626.9677534016786,-34.81706184088944
10.6,0.1,A2_emp,-641.7035729132645,-49.5528813524752
10.6,0,A2_emp,-662.0132667783331,-69.86257521754396
10.5,1,A2_emp,-663.8958329087286,-71.74514134793937
10.5,0.9,A2_emp,-646.3783927731243,-54.22770121233521
10.5,0.8,A2_emp,-631.9997632853973,-39.84907172460817
10.5,0.7,A2_emp,-620.9298566873696,-28.779165126580438
10.5,0.6,A2_emp,-613.5089749974753,-21.35828343668618
10.5,0.5,A2_emp,-610.0559248886279,-17.905233327838687
10.5,0.4,A2_emp,-610.8251468176014,-18.674455256812283
10.5,0.3,A2_emp,-616.0107298307353,-23.860038269946017
10.5,0.2,A2_emp,-625.7976944690141,-33.64700290822498
10.5,0.1,A2_emp,-640.4824049657808,-48.33171340499167
10.5,0,A2_emp,-660.7186956842473,-68.5680041234582
10.4,1,A2_emp,-662.5184615727744,-70.36777001198516
10.4,0.9,A2_emp,-645.0923984240626,-52.94170686327334
10.4,0.8,A2_emp,-630.7955723348982,-38.64488077410897
10.4,0.7,A2_emp,-619.7907013458312,-27.640009785041915
10.4,0.6,A2_emp,-612.4112706678116,-20.260579107022295
10.4,0.5,A2_emp,-608.9759964440987,-16.8253048833094
10.4,0.4,A2_emp,-609.7425538588278,-17.591862298038677
10.4,0.3,A2_emp,-614.908794154018,-22.75810259322884
10.4,0.2,A2_emp,-624.6616206570784,-32.510929096289146
10.4,0.1,A2_emp,-639.2961939620997,-47.14550240131052
10.4,0,A2_emp,-659.45966395504,-67.30897239425077
10.3,1,A2_emp,-661.1645667323332,-69.01387517154399
10.3,0.9,A2_emp,-643.8309874340539,-51.68029587326464
10.3,0.8,A2_emp,-629.6168567963681,-37.466165235578956
10.3,0.7,A2_emp,-618.6781745528455,-26.527482992056324
10.3,0.6,A2_emp,-611.3417977756851,-19.191106214895854
10.3,0.5,A2_emp,-607.9261690332931,-15.77547747250401
10.3,0.4,A2_emp,-608.6919446377316,-16.54125307694244
10.3,0.3,A2_emp,-613.8404987746176,-21.689807213828317
10.3,0.2,A2_emp,-623.5604963251144,-31.409804764325145
10.3,0.1,A2_emp,-638.1459059485561,-45.995214387766964
10.3,0,A2_emp,-658.2371236783144,-66.08643211752519
10.2,1,A2_emp,-659.8347376991078,-67.68404613831854
10.2,0.9,A2_emp,-642.5948271388957,-50.4441355781064
10.2,0.8,A2_emp,-628.4643574115441,-36.313665850754894
10.2,0.7,A2_emp,-617.5930811120712,-25.442389551282076
10.2,0.6,A2_emp,-610.3014166826059,-18.15072512181678
10.2,0.5,A2_emp,-606.9073527349894,-14.75666117420019
10.2,0.4,A2_emp,-607.6742695614422,-15.52357800065306
10.2,0.3,A2_emp,-612.8068231672816,-20.65613160649241
10.2,0.2,A2_emp,-622.4953180125971,-30.344626451807926
10.2,0.1,A2_emp,-637.0325378640491,-44.88184630325986
10.2,0,A2_emp,-657.0520565973314,-64.9013650365423
10.1,1,A2_emp,-658.5295870231823,-66.37889546239307
10.1,0.9,A2_emp,-641.3846115092609,-49.233919948471794
10.1,0.8,A2_emp,-627.3388449585295,-35.18815339774028
10.1,0.7,A2_emp,-616.536258617164,-24.385567056374843
10.1,0.6,A2_emp,-609.291022285089,-17.1403307242997
10.1,0.5,A2_emp,-605.9204928966298,-13.769801335840613
10.1,0.4,A2_emp,-606.690514298884,-14.5398227380947
10.1,0.3,A2_emp,-611.8087814882999,-19.658089927510677
10.1,0.2,A2_emp,-621.4671158695188,-29.316424308729665
10.1,0.1,A2_emp,-635.9571189171232,-43.806427356334105
10.1,0,A2_emp,-655.9054754371659,-63.75478387637668
10,1,A2_emp,-657.2497519930508,-65.0990604322617
10,0.9,A2_emp,-640.2010627484823,-48.05037118769315
10,0.8,A2_emp,-626.2411219449097,-34.09043038412051
10,0.7,A2_emp,-615.508579214015,-23.357887653225816
10,0.6,A2_emp,-608.311545797942,-16.160854237152762
10,0.5,A2_emp,-604.9665718839274,-12.815880323138119
10,0.4,A2_emp,-605.7417014605742,-13.591009899784924
10,0.3,A2_emp,-610.8474241747101,-18.69673261392086
10,0.2,A2_emp,-620.4769551823765,-28.32626362158726
10,0.1,A2_emp,-634.9207120585759,-42.77002049778662
10,0,A2_emp,-654.798425323928,-62.64773376313884
9.9,1,A2_emp,-655.9958962626514,-63.84520470186226
9.9,0.9,A2_emp,-639.0449330172275,-46.894241456438294
9.9,0.8,A2_emp,-625.1720244258637,-33.021332865074555
9.9,0.7,A2_emp,-614.5109514848325,-22.36025992404325
9.9,0.6,A2_emp,-607.3639566551152,-15.213265094326061
9.9,0.5,A2_emp,-604.0466109431177,-11.89591938232843
9.9,0.4,A2_emp,-604.828892386457,-12.678200825667773
9.9,0.3,A2_emp,-609.9238396486659,-17.773148087876734
9.9,0.2,A2_emp,-619.5259380047007,-27.375246443911468
9.9,0.1,A2_emp,-633.9244155584045,-41.77372399761521
9.9,0,A2_emp,-653.7319853056256,-61.58129374483633
9.8,1,A2_emp,-654.7687116172178,-62.61802005642858
9.8,0.9,A2_emp,-637.9170062965096,-45.76631473572047
9.8,0.8,A2_emp,-624.1324239581602,-31.981732397370937
9.8,0.7,A2_emp,-613.5443224643121,-21.39363090352299
9.8,0.6,A2_emp,-606.4492645378332,-14.298572977043932
9.8,0.5,A2_emp,-603.161672185298,-11.010980624508875
9.8,0.4,A2_emp,-603.9531890512006,-11.802497490411499
9.8,0.3,A2_emp,-609.0391561365739,-16.88846457578461
9.8,0.2,A2_emp,-618.6152049019172,-26.464513341127944
9.8,0.1,A2_emp,-632.9693646968639,-40.81867313607472
9.8,0,A2_emp,-652.7072699841578,-60.5565784233686
9.7,1,A2_emp,-653.5689198908982,-61.418228330109066
9.7,0.9,A2_emp,-636.8181004015961,-44.667408840806964
9.7,0.8,A2_emp,-623.1232297019569,-30.97253814116766
9.7,0.7,A2_emp,-612.6096797991507,-20.4589882383616
9.7,0.6,A2_emp,-605.5685215407174,-13.417829979928229
9.7,0.5,A2_emp,-602.312860703269,-10.162169142479797
9.7,0.4,A2_emp,-603.1157360973984,-10.965044536609184
9.7,0.3,A2_emp,-608.1945436136502,-16.043852052860984
9.7,0.2,A2_emp,-617.7459368213937,-25.595245260604543
9.7,0.1,A2_emp,-632.0567335804116,-39.906042019622426
9.7,0,A2_emp,-651.7254312689132,-59.57473970812407
9.6,1,A2_emp,-652.397275050361,-60.246583489571776
9.6,0.9,A2_emp,-635.7490691605899,-43.59837759980064
9.6,0.8,A2_emp,-622.1453906835068,-29.99469912271752
9.6,0.7,A2_emp,-611.7080540632563,-19.557362502467186
9.6,0.6,A2_emp,-604.7228244876677,-12.572132926878567
9.6,0.5,A2_emp,-601.5013268323935,-9.350635271604233
9.6,0.4,A2_emp,-602.317723008238,-10.167031447448835
9.6,0.3,A2_emp,-607.3912158857065,-15.24052432491726
9.6,0.2,A2_emp,-616.919357099682,-24.768665538892723
9.6,0.1,A2_emp,-631.1877370944624,-39.03704553367311
9.6,0,A2_emp,-650.7876602635515,-58.63696870276226
9.5,1,A2_emp,-651.2545654600106,-59.1038738992213
9.5,0.9,A2_emp,-634.7108047728158,-42.560113212026636
9.5,0.8,A2_emp,-621.1998982331442,-29.049206672355012
9.5,0.7,A2_emp,-610.8405212422557,-18.689829681466563
9.5,0.6,A2_emp,-603.9133174105114,-11.762625849722099
9.5,0.5,A2_emp,-600.7282685682261,-8.577577007436958
9.5,0.4,A2_emp,-601.5603864324977,-9.409694871708554
9.5,0.3,A2_emp,-606.6304328213083,-14.479741260519178
9.5,0.2,A2_emp,-616.1367336202833,-23.98604205949414
9.5,0.1,A2_emp,-630.3636330061512,-38.212941445362056
9.5,0,A2_emp,-649.8951892987948,-57.74449773800553
9.4,1,A2_emp,-650.1416163459684,-57.99092478517923
9.4,0.9,A2_emp,-633.7042403636244,-41.55354880283517
9.4,0.8,A2_emp,-620.2877886143559,-28.137097053566777
9.4,0.7,A2_emp,-610.0082054022516,-17.85751384146238
9.4,0.6,A2_emp,-603.1411942047533,-10.990502643964193
9.4,0.5,A2_emp,-599.9949341550166,-7.844242594227353
9.4,0.4,A2_emp,-600.8450126761138,-8.694321115324556
9.4,0.3,A2_emp,-605.9135027488647,-13.762811188075602
9.4,0.2,A2_emp,-615.3993811366861,-23.248689575896833
9.4,0.1,A2_emp,-629.5857242316756,-37.435032670886365
9.4,0,A2_emp,-649.0492941253779,-56.89860256458861
9.3,1,A2_emp,-649.0592924776895,-56.90860091690024
9.3,0.9,A2_emp,-632.7303527538816,-40.579661193092306
9.3,0.8,A2_emp,-619.4101458613209,-27.259454300531615
9.3,0.7,A2_emp,-609.2122815593319,-17.061589998542786
9.3,0.6,A2_emp,-602.4077014782896,-10.257009917500454
9.3,0.5,A2_emp,-599.3026248607598,-7.151933299970551
9.3,0.4,A2_emp,-600.1729403761943,-8.022248815405192
9.3,0.3,A2_emp,-605.2417850348602,-13.091093474070933
9.3,0.2,A2_emp,-614.7086637770605,-22.557972216271313
9.3,0.1,A2_emp,-628.8553612843854,-36.704669723596226
9.3,0,A2_emp,-648.2512962828754,-56.100604722086246
9.2,1,A2_emp,-648.0085010879513,-55.85780952716209
9.2,0.9,A2_emp,-631.7901654642134,-39.63947390342424
9.2,0.8,A2_emp,-618.568104844047,-26.4174132832577
9.2,0.7,A2_emp,-608.4539787680006,-16.303287207211497
9.2,0.6,A2_emp,-601.7141416106149,-9.563450049825633
9.2,0.5,A2_emp,-598.6526979561456,-6.502006395356375
9.2,0.4,A2_emp,-599.5455633750802,-7.394871814291037
9.2,0.3,A2_emp,-604.6166928612226,-12.46600130043339
9.2,0.2,A2_emp,-614.0659977487459,-21.91530618795673
9.2,0.1,A2_emp,-628.1739449214804,-36.02325336069112
9.2,0,A2_emp,-647.502565661752,-55.35187410096274
9.1,1,A2_emp,-646.9901950540417,-54.83950349325255
9.1,0.9,A2_emp,-630.8847519761133,-38.734060415324166
9.1,0.8,A2_emp,-617.7628545821781,-25.612163021388827
9.1,0.7,A2_emp,-607.7345834486134,-15.583891887824167
9.1,0.6,A2_emp,-601.0618760419545,-8.911184481165265
9.1,0.5,A2_emp,-598.0465699167191,-5.895878355929881
9.1,0.4,A2_emp,-598.9643338140716,-6.813642253282296
9.1,0.3,A2_emp,-604.0396962218329,-11.8890046610436
9.1,0.2,A2_emp,-613.4728542626679,-21.322162701878597
9.1,0.1,A2_emp,-627.5429290091226,-35.3922374483334
9.1,0,A2_emp,-646.804523277886,-54.653831717096864
9,1,A2_emp,-646.0053763652469,-53.85468480445775
9,0.9,A2_emp,-630.0152392742125,-37.864547713423235
9,0.8,A2_emp,-616.9956418306892,-24.844950269899986
9,0.7,A2_emp,-607.0554429759934,-14.904751415204146
9,0.6,A2_emp,-600.4523288138366,-8.301637253047375
9,0.5,A2_emp,-597.4857198696889,-5.335028308899609
9,0.4,A2_emp,-598.4307654686213,-6.2800739078320476
9,0.3,A2_emp,-603.5123251604205,-11.361633599631205
9,0.2,A2_emp,-612.9307627000065,-20.780071139217398
9,0.1,A2_emp,-626.9638236278737,-34.81313206708455
9,0,A2_emp,-646.1586442808722,-54.00795272008304
8.9,1,A2_emp,-645.0550999042978,-52.90440834350852
8.9,0.9,A2_emp,-629.1828116964967,-37.0321201357076
8.9,0.8,A2_emp,-616.2677749630856,-24.11708340229643
8.9,0.7,A2_emp,-606.4179695537372,-14.267277992948038
8.9,0.6,A2_emp,-599.8869903849815,-7.7362988241923185
8.9,0.5,A2_emp,-596.9716933092262,-4.821001748437084
8.9,0.4,A2_emp,-597.9464373492712,-5.795745788482009
8.9,0.3,A2_emp,-603.0361732745496,-10.885481713760328
8.9,0.2,A2_emp,-612.4413140458685,-20.29062248507921
8.9,0.1,A2_emp,-626.4381984427415,-34.28750688195237
8.9,0,A2_emp,-645.566461219703,-53.41576965891386
8.8,1,A2_emp,-644.1404775732104,-51.9897860124213
8.8,0.9,A2_emp,-628.3887151219731,-36.23802356118381
8.8,0.8,A2_emp,-615.5806281803589,-23.429936619569617
8.8,0.7,A2_emp,-605.8236444013502,-13.672952840561038
8.8,0.6,A2_emp,-599.3674217490058,-7.216730188216616
8.8,0.5,A2_emp,-596.5061061067935,-4.35541454600434
8.8,0.4,A2_emp,-597.5129975953466,-5.362306034557378
8.8,0.3,A2_emp,-602.6129015131716,-10.462209952382409
8.8,0.2,A2_emp,-612.0061646174173,-19.855473056628174
8.8,0.1,A2_emp,-625.9676863647253,-33.81699480393604
8.8,0,A2_emp,-645.029567591984,-52.87887603119475
8.7,1,A2_emp,-643.2626827970735,-51.11199123628421
8.7,0.9,A2_emp,-627.6342615282975,-35.4835699675084
8.7,0.8,A2_emp,-614.9356460769168,-22.784954516127527
8.7,0.7,A2_emp,-605.2740222842452,-13.123330723456093
8.7,0.6,A2_emp,-598.8952588833674,-6.7445673225781775
8.7,0.5,A2_emp,-596.0906488460184,-3.939957285229184
8.7,0.4,A2_emp,-597.1321676914795,-4.9814761306902255
8.7,0.3,A2_emp,-602.2442422982695,-10.0935507374802
8.7,0.2,A2_emp,-611.6270401169,-19.476348556110906
8.7,0.1,A2_emp,-625.5539875336358,-33.40329597284654
8.7,0,A2_emp,-644.5496217056482,-52.39893014485892
8.6,1,A2_emp,-642.4229554427427,-50.27226388195345
8.6,0.9,A2_emp,-626.9208339552251,-34.77014239443589
8.6,0.8,A2_emp,-614.3343485979422,-22.183657037152898
8.6,0.7,A2_emp,-604.7707364198772,-12.620044859088011
8.6,0.6,A2_emp,-598.4722175622567,-6.321526001467419
8.6,0.5,A2_emp,-595.7270915149905,-3.576399954201406
8.6,0.4,A2_emp,-596.8057470404286,-4.655055479639487
8.6,0.3,A2_emp,-601.9320040044955,-9.781312443706383
8.6,0.2,A2_emp,-611.3057400433049,-19.155048482515667
8.6,0.1,A2_emp,-625.1988736551784,-33.048182094389176
8.6,0,A2_emp,-644.1283508852623,-51.97765932447305
8.5,1,A2_emp,-641.6226071932053,-49.471915632416085
8.5,0.9,A2_emp,-626.2498919134357,-34.09920035264645
8.5,0.8,A2_emp,-613.7783364263055,-21.62764486551623
8.5,0.7,A2_emp,-604.3155037969104,-12.164812236121179
8.5,0.6,A2_emp,-598.1000985697808,-5.949407008991557
8.5,0.5,A2_emp,-595.4172885925691,-3.2665970317798387
8.5,0.4,A2_emp,-596.535617929446,-4.3849263686568065
8.5,0.3,A2_emp,-601.6780758344693,-9.527384273680127
8.5,0.2,A2_emp,-611.0441425000529,-18.89345093926363
8.5,0.1,A2_emp,-624.9041927288156,-32.75350116802633
8.5,0,A2_emp,-643.7675560584596,-51.61686449767035
8.4,1,A2_emp,-640.8630274225443,-48.71233586175504
8.4,0.9,A2_emp,-625.6229772823829,-33.47228572159361
8.4,0.8,A2_emp,-613.2692968411424,-21.118605280353222
8.4,0.7,A2_emp,-603.9101309483174,-11.759439387528118
8.4,0.6,A2_emp,-597.7807933538662,-5.630101793077075
8.4,0.5,A2_emp,-595.1631845694537,-3.012493008664478
8.4,0.4,A2_emp,-596.3237509316184,-4.173059370829151
8.4,0.3,A2_emp,-601.4844331315418,-9.333741570752636
8.4,0.2,A2_emp,-610.844209440136,-18.693517879346704
8.4,0.1,A2_emp,-624.67187420683,-32.52118264604087
8.4,0,A2_emp,-643.4691167618602,-51.31842520107102
8.3,1,A2_emp,-640.1456896210822,-47.99499806029303
8.3,0.9,A2_emp,-625.0417207453478,-32.89102918455865
8.3,0.8,A2_emp,-612.8090100947181,-20.658318533928878
8.3,0.7,A2_emp,-603.5565202237888,-11.405828662999511
8.3,0.6,A2_emp,-597.5162901658332,-5.365598605043942
8.3,0.5,A2_emp,-594.9668199493618,-2.8161283885726784
8.3,0.4,A2_emp,-596.1722107882671,-4.021519227477938
8.3,0.3,A2_emp,-601.3531431764084,-9.202451615619113
8.3,0.2,A2_emp,-610.7079923945828,-18.557300833793533
8.3,0.1,A2_emp,-624.5039346293272,-32.35324306853796
8.3,0,A2_emp,-643.2349966100186,-51.08430504922944
8.2,1,A2_emp,-639.4721584253846,-47.32146686459532
8.2,0.9,A2_emp,-624.507848814899,-32.35715725410978
8.2,0.8,A2_emp,-612.3993563591363,-20.248664798347136
8.2,0.7,A2_emp,-603.2566766118102,-11.10598505102098
8.2,0.6,A2_emp,-597.3086807356425,-5.157989174853356
8.2,0.5,A2_emp,-594.8303377808096,-2.6796462200204587
8.2,0.4,A2_emp,-596.0831628236235,-3.93247126283427
8.2,0.3,A2_emp,-601.2863715190226,-9.135679958233368
8.2,0.2,A2_emp,-610.6376387350181,-18.486947174228817
8.2,0.1,A2_emp,-624.4024837846542,-32.2517922238651
8.2,0,A2_emp,-643.0672492756008,-50.91655771481169
8.1,1,A2_emp,-638.8440973134667,-46.69340575267756
8.1,0.9,A2_emp,-624.0231915075011,-31.872499946711972
8.1,0.8,A2_emp,-612.0423232999663,-19.891631739177
8.1,0.7,A2_emp,-603.0127151672804,-10.862023606491222
8.1,0.6,A2_emp,-597.1601675384219,-5.009475977632746
8.1,0.5,A2_emp,-594.7559907756455,-2.605299214856359
8.1,0.4,A2_emp,-596.0588799486715,-3.908188387882319
8.1,0.3,A2_emp,-601.2863889028091,-9.135697342019967
8.1,0.2,A2_emp,-610.6353985264788,-18.48470696568961
8.1,0.1,A2_emp,-624.3697314499295,-32.21903988914028
8.1,0,A2_emp,-642.9680250340501,-50.817333473260994
8,1,A2_emp,-638.2632770317904,-46.112585471001246
8,0.9,A2_emp,-623.5896907321624,-31.438999171373098
8,0.8,A2_emp,-611.7400143399553,-19.589322779166196
8,0.7,A2_emp,-602.8268691066872,-10.6761775458981
8,0.6,A2_emp,-597.0730717141048,-4.922380153315545
8,0.5,A2_emp,-594.7461490768025,-2.5954575160133118
8,0.4,A2_emp,-596.1017503173265,-3.95105875653735
8,0.3,A2_emp,-601.3555788443127,-9.204887283523476
8,0.2,A2_emp,-610.7036320325612,-18.55294047177199
8,0.1,A2_emp,-624.4079947721244,-32.25730321133529
8,0,A2_emp,-642.9395779316303,-50.788886370841055
7.9,1,A2_emp,-637.7315848275342,-45.58089326674508
7.9,0.9,A2_emp,-623.2094094647817,-31.0587179039926
7.9,0.8,A2_emp,-611.4946576827363,-19.343966121947005
7.9,0.7,A2_emp,-602.7014986396442,-10.550807078855087
7.9,0.6,A2_emp,-597.0498417088916,-4.899150148102308
7.9,0.5,A2_emp,-594.8033087446502,-2.6526171838609116
7.9,0.4,A2_emp,-596.2142857049773,-4.063594144188073
7.9,0.3,A2_emp,-601.4964459381135,-9.345754377324283
7.9,0.2,A2_emp,-610.8448179414526,-18.69412638066342
7.9,0.1,A2_emp,-624.5197063563871,-32.36901479559788
7.9,0,A2_emp,-642.9842736418202,-50.833582081030954
7.8,1,A2_emp,-637.251034567222,-45.100343006432695
7.8,0.9,A2_emp,-622.8845417873457,-30.73385022655657
7.8,0.8,A2_emp,-611.3086161739079,-19.157924613118666
7.8,0.7,A2_emp,-602.6391006131267,-10.488409052337602
7.8,0.6,A2_emp,-597.0930627148791,-4.942371154089869
7.8,0.5,A2_emp,-594.9301010390163,-2.779409478227081
7.8,0.4,A2_emp,-596.3991306870155,-4.248439126226231
7.8,0.3,A2_emp,-601.711624964196,-9.560933403406807
7.8,0.2,A2_emp,-611.0615623884903,-18.910870827701046
7.8,0.1,A2_emp,-624.7074231351914,-32.5567315744022
7.8,0,A2_emp,-643.1045980817482,-50.95390652095898
7.7,1,A2_emp,-636.8237778311737,-44.6730862703846
7.7,0.9,A2_emp,-622.6174238793676,-30.466732318578355
7.7,0.8,A2_emp,-611.1843980850861,-19.033706524296804
7.7,0.7,A2_emp,-602.6423190530372,-10.491627492247973
7.7,0.6,A2_emp,-597.2054669925944,-5.054775431805184
7.7,0.5,A2_emp,-595.1293025823347,-2.9786110215454755
7.7,0.4,A2_emp,-596.6590727032286,-4.508381142439476
7.7,0.3,A2_emp,-602.0038908829719,-9.853199322182718
7.7,0.2,A2_emp,-611.3566088586078,-19.205917297818587
7.7,0.1,A2_emp,-624.9738360993335,-32.823144538544284
7.7,0,A2_emp,-643.3031668676299,-51.15247530684065
7.6,1,A2_emp,-636.4521160824764,-44.301424521687295
7.6,0.9,A2_emp,-622.410546058052,-30.259854497262722
7.6,0.8,A2_emp,-611.1246689156054,-18.97397735481627
7.6,0.7,A2_emp,-602.7139566968971,-10.56326513610793
7.6,0.6,A2_emp,-597.3899451704096,-5.239253609620391
7.6,0.5,A2_emp,-595.4038464986143,-3.253154937825002
7.6,0.4,A2_emp,-596.9970531029817,-4.846361542192426
7.6,0.3,A2_emp,-602.3761698118831,-10.225478251093818
7.6,0.2,A2_emp,-611.7328490604248,-19.582157499635517
7.6,0.1,A2_emp,-625.3217809799572,-33.171089419168084
7.6,0,A2_emp,-643.5827356960891,-51.432044135299975
7.5,1,A2_emp,-636.1385140192799,-43.987822458490655
7.5,0.9,A2_emp,-622.2665659736318,-30.115874412842686
7.5,0.8,A2_emp,-611.132264316513,-18.981572755723846
7.5,0.7,A2_emp,-602.8569876215117,-10.706296060722481
7.5,0.6,A2_emp,-597.6495586249592,-5.498867064170099
7.5,0.5,A2_emp,-595.7568346329921,-3.60614307220294
7.5,0.4,A2_emp,-597.4161792759351,-5.26548771514581
7.5,0.3,A2_emp,-602.8315510869622,-10.680859526172982
7.5,0.2,A2_emp,-612.1933348728124,-20.042643312023305
7.5,0.1,A2_emp,-625.7542499795367,-33.60355841874753
7.5,0,A2_emp,-643.9462117467926,-51.795520186003394
7.4,1,A2_emp,-635.8856142303588,-43.73492266956964
7.4,0.9,A2_emp,-622.188323077277,-30.037631516487867
7.4,0.8,A2_emp,-611.210204252433,-19.059512691643704
7.4,0.7,A2_emp,-603.0745710804792,-10.923879519689992
7.4,0.6,A2_emp,-597.9875530577352,-5.836861496946086
7.4,0.5,A2_emp,-596.1915509675832,-4.04085940679397
7.4,0.4,A2_emp,-597.9197379836812,-5.769046422891962
7.4,0.3,A2_emp,-603.3733005229464,-11.22260896215721
7.4,0.2,A2_emp,-612.7412914745701,-20.590599913780807
7.4,0.1,A2_emp,-626.2744046592315,-34.123713098442295
7.4,0,A2_emp,-644.3966662110391,-52.24597465024999
7.3,1,A2_emp,-635.6962532860216,-43.545561725232346
7.3,0.9,A2_emp,-622.1788544909193,-30.028162930130065
7.3,0.8,A2_emp,-611.3617085288186,-19.211016968029302
7.3,0.7,A2_emp,-603.3700666784387,-11.219375117649408
7.3,0.6,A2_emp,-598.4073733950977,-6.256681834308438
7.3,0.5,A2_emp,-596.7114763612187,-4.560784800429474
7.3,0.4,A2_emp,-598.5112100191658,-6.360518458376646
7.3,0.3,A2_emp,-604.0048749965001,-11.854183435710866
7.3,0.2,A2_emp,-613.3801317783322,-21.229440217543015
