parameter,value,MCMCprob
beta,0.95,1.4760419226724913e-160
expPragFlip,false,1.4760419226724913e-160
alpha,2.5,5.2451019177782306e-213
beta,0.95,5.2451019177782306e-213
expPragFlip,true,5.2451019177782306e-213
alpha,2.5,2.0485452276415825e-160
beta,0.9,2.0485452276415825e-160
expPragFlip,false,2.0485452276415825e-160
alpha,2.5,3.998061108082387e-213
beta,0.9,3.998061108082387e-213
expPragFlip,true,3.998061108082387e-213
alpha,2.5,2.343585209970969e-160
beta,0.85,2.343585209970969e-160
expPragFlip,false,2.343585209970969e-160
alpha,2.5,2.750314708639242e-213
beta,0.85,2.750314708639242e-213
expPragFlip,true,2.750314708639242e-213
alpha,2.5,2.2055607549196323e-160
beta,0.8,2.2055607549196323e-160
expPragFlip,false,2.2055607549196323e-160
alpha,2.5,1.705075353593632e-213
beta,0.8,1.705075353593632e-213
expPragFlip,true,1.705075353593632e-213
alpha,2.5,1.7041609007901846e-160
beta,0.75,1.7041609007901846e-160
expPragFlip,false,1.7041609007901846e-160
alpha,2.5,9.514702854980707e-214
beta,0.75,9.514702854980707e-214
expPragFlip,true,9.514702854980707e-214
alpha,2.5,1.079054171583803e-160
beta,0.7,1.079054171583803e-160
expPragFlip,false,1.079054171583803e-160
alpha,2.5,4.773935634998534e-214
beta,0.7,4.773935634998534e-214
expPragFlip,true,4.773935634998534e-214
alpha,2.5,5.58913301587547e-161
beta,0.65,5.58913301587547e-161
expPragFlip,false,5.58913301587547e-161
alpha,2.5,2.1518363209396183e-214
beta,0.65,2.1518363209396183e-214
expPragFlip,true,2.1518363209396183e-214
alpha,2.5,2.364195669623612e-161
beta,0.6,2.364195669623612e-161
expPragFlip,false,2.364195669623612e-161
alpha,2.5,8.707687783135685e-215
beta,0.6,8.707687783135685e-215
expPragFlip,true,8.707687783135685e-215
alpha,2.5,8.154046791785689e-162
beta,0.55,8.154046791785689e-162
expPragFlip,false,8.154046791785689e-162
alpha,2.5,3.161988666333037e-215
beta,0.55,3.161988666333037e-215
expPragFlip,true,3.161988666333037e-215
alpha,2.5,2.2896686319183425e-162
beta,0.5,2.2896686319183425e-162
expPragFlip,false,2.2896686319183425e-162
alpha,2.5,1.030108694365713e-215
beta,0.5,1.030108694365713e-215
expPragFlip,true,1.030108694365713e-215
alpha,2.5,5.227431146383581e-163
beta,0.45,5.227431146383581e-163
expPragFlip,false,5.227431146383581e-163
alpha,2.5,3.0107594101911675e-216
beta,0.45,3.0107594101911675e-216
expPragFlip,true,3.0107594101911675e-216
alpha,2.5,9.691176282819073e-164
beta,0.4,9.691176282819073e-164
expPragFlip,false,9.691176282819073e-164
alpha,2.5,7.896824830185785e-217
beta,0.4,7.896824830185785e-217
expPragFlip,true,7.896824830185785e-217
alpha,2.5,1.4572861052303886e-164
beta,0.35,1.4572861052303886e-164
expPragFlip,false,1.4572861052303886e-164
alpha,2.5,1.8596796065121187e-217
beta,0.35,1.8596796065121187e-217
expPragFlip,true,1.8596796065121187e-217
alpha,2.5,1.7756368044079044e-165
beta,0.3,1.7756368044079044e-165
expPragFlip,false,1.7756368044079044e-165
alpha,2.5,3.9352740876295306e-218
beta,0.3,3.9352740876295306e-218
expPragFlip,true,3.9352740876295306e-218
alpha,2.5,1.7515398624847512e-166
beta,0.25,1.7515398624847512e-166
expPragFlip,false,1.7515398624847512e-166
alpha,2.5,7.490740042169211e-219
beta,0.25,7.490740042169211e-219
expPragFlip,true,7.490740042169211e-219
alpha,2.5,1.3977011974677841e-167
beta,0.2,1.3977011974677841e-167
expPragFlip,false,1.3977011974677841e-167
alpha,2.5,1.2843138564749724e-219
beta,0.2,1.2843138564749724e-219
expPragFlip,true,1.2843138564749724e-219
alpha,2.5,9.017093131494698e-169
beta,0.15,9.017093131494698e-169
expPragFlip,false,9.017093131494698e-169
alpha,2.5,1.9866535373178512e-220
beta,0.15,1.9866535373178512e-220
expPragFlip,true,1.9866535373178512e-220
alpha,2.5,4.700726935120208e-170
beta,0.1,4.700726935120208e-170
expPragFlip,false,4.700726935120208e-170
alpha,2.5,2.777860531088745e-221
beta,0.1,2.777860531088745e-221
expPragFlip,true,2.777860531088745e-221
alpha,2.5,1.9795114965718444e-171
beta,0.05,1.9795114965718444e-171
expPragFlip,false,1.9795114965718444e-171
alpha,2.5,3.518794832740024e-222
beta,0.05,3.518794832740024e-222
expPragFlip,true,3.518794832740024e-222
alpha,2.5,6.732164401626522e-173
beta,0,6.732164401626522e-173
expPragFlip,false,6.732164401626522e-173
alpha,2.5,4.0481320055422886e-223
beta,0,4.0481320055422886e-223
expPragFlip,true,4.0481320055422886e-223
alpha,2.25,2.2184423699658214e-178
beta,1,2.2184423699658214e-178
expPragFlip,false,2.2184423699658214e-178
alpha,2.25,5.31343023489124e-239
beta,1,5.31343023489124e-239
expPragFlip,true,5.31343023489124e-239
alpha,2.25,2.0422812229719438e-178
beta,0.95,2.0422812229719438e-178
expPragFlip,false,2.0422812229719438e-178
alpha,2.25,3.2037799014037247e-239
beta,0.95,3.2037799014037247e-239
expPragFlip,true,3.2037799014037247e-239
alpha,2.25,1.6314684709103904e-178
beta,0.9,1.6314684709103904e-178
expPragFlip,false,1.6314684709103904e-178
alpha,2.25,1.8254919754454347e-239
beta,0.9,1.8254919754454347e-239
expPragFlip,true,1.8254919754454347e-239
alpha,2.25,1.1296802259499621e-178
beta,0.85,1.1296802259499621e-178
expPragFlip,false,1.1296802259499621e-178
alpha,2.25,9.826130091708392e-240
beta,0.85,9.826130091708392e-240
expPragFlip,true,9.826130091708392e-240
alpha,2.25,6.773070193397705e-179
beta,0.8,6.773070193397705e-179
expPragFlip,false,6.773070193397705e-179
alpha,2.25,4.995306067421716e-240
beta,0.8,4.995306067421716e-240
expPragFlip,true,4.995306067421716e-240
alpha,2.25,3.5126169778772386e-179
beta,0.75,3.5126169778772386e-179
expPragFlip,false,3.5126169778772386e-179
alpha,2.25,2.3979936802680256e-240
beta,0.75,2.3979936802680256e-240
expPragFlip,true,2.3979936802680256e-240
alpha,2.25,1.5742600952617512e-179
beta,0.7,1.5742600952617512e-179
expPragFlip,false,1.5742600952617512e-179
alpha,2.25,1.0869483760548604e-240
beta,0.7,1.0869483760548604e-240
expPragFlip,true,1.0869483760548604e-240
alpha,2.25,6.091610877152075e-180
beta,0.65,6.091610877152075e-180
expPragFlip,false,6.091610877152075e-180
alpha,2.25,4.652155548368948e-241
beta,0.65,4.652155548368948e-241
expPragFlip,true,4.652155548368948e-241
alpha,2.25,2.0334445973589733e-180
beta,0.6,2.0334445973589733e-180
expPragFlip,false,2.0334445973589733e-180
alpha,2.25,1.8803373057831925e-241
beta,0.6,1.8803373057831925e-241
expPragFlip,true,1.8803373057831925e-241
alpha,2.25,5.851099278363135e-181
beta,0.55,5.851099278363135e-181
expPragFlip,false,5.851099278363135e-181
alpha,2.25,7.178752889104994e-242
beta,0.55,7.178752889104994e-242
expPragFlip,true,7.178752889104994e-242
alpha,2.25,1.4502222841086995e-181
beta,0.5,1.4502222841086995e-181
expPragFlip,false,1.4502222841086995e-181
alpha,2.25,2.5896097796636017e-242
beta,0.5,2.5896097796636017e-242
expPragFlip,true,2.5896097796636017e-242
alpha,2.25,3.094126852887813e-182
beta,0.45,3.094126852887813e-182
expPragFlip,false,3.094126852887813e-182
alpha,2.25,8.830352807655934e-243
beta,0.45,8.830352807655934e-243
expPragFlip,true,8.830352807655934e-243
alpha,2.25,5.67924561184648e-183
beta,0.4,5.67924561184648e-183
expPragFlip,false,5.67924561184648e-183
alpha,2.25,2.8478253304981463e-243
beta,0.4,2.8478253304981463e-243
expPragFlip,true,2.8478253304981463e-243
alpha,2.25,8.963209206989092e-184
beta,0.35,8.963209206989092e-184
expPragFlip,false,8.963209206989092e-184
alpha,2.25,8.692023179210064e-244
beta,0.35,8.692023179210064e-244
expPragFlip,true,8.692023179210064e-244
alpha,2.25,1.215787102058217e-184
beta,0.3,1.215787102058217e-184
expPragFlip,false,1.215787102058217e-184
alpha,2.25,2.5126343217674622e-244
beta,0.3,2.5126343217674622e-244
expPragFlip,true,2.5126343217674622e-244
alpha,2.25,1.4167832751255705e-185
beta,0.25,1.4167832751255705e-185
expPragFlip,false,1.4167832751255705e-185
alpha,2.25,6.885182354089508e-245
beta,0.25,6.885182354089508e-245
expPragFlip,true,6.885182354089508e-245
alpha,2.25,1.4179552145098063e-186
beta,0.2,1.4179552145098063e-186
expPragFlip,false,1.4179552145098063e-186
alpha,2.25,1.7902117710672608e-245
beta,0.2,1.7902117710672608e-245
expPragFlip,true,1.7902117710672608e-245
alpha,2.25,1.2185044968149765e-187
beta,0.15,1.2185044968149765e-187
expPragFlip,false,1.2185044968149765e-187
alpha,2.25,4.4214949523051444e-246
beta,0.15,4.4214949523051444e-246
expPragFlip,true,4.4214949523051444e-246
alpha,2.25,8.989200119658215e-189
beta,0.1,8.989200119658215e-189
expPragFlip,false,8.989200119658215e-189
alpha,2.25,1.0385560168788345e-246
beta,0.1,1.0385560168788345e-246
expPragFlip,true,1.0385560168788345e-246
alpha,2.25,5.692457602614501e-190
beta,0.05,5.692457602614501e-190
expPragFlip,false,5.692457602614501e-190
alpha,2.25,2.3230233629771945e-247
beta,0.05,2.3230233629771945e-247
expPragFlip,true,2.3230233629771945e-247
alpha,2.25,3.0942189445821025e-191
beta,0,3.0942189445821025e-191
expPragFlip,false,3.0942189445821025e-191
alpha,2.25,4.955097631551549e-248
beta,0,4.955097631551549e-248
expPragFlip,true,4.955097631551549e-248
alpha,2,4.6671183274816654e-198
beta,1,4.6671183274816654e-198
expPragFlip,false,4.6671183274816654e-198
alpha,2,1.4262853235320913e-262
beta,1,1.4262853235320913e-262
expPragFlip,true,1.4262853235320913e-262
alpha,2,2.787190920155926e-198
beta,0.95,2.787190920155926e-198
expPragFlip,false,2.787190920155926e-198
alpha,2,8.053890351680368e-263
beta,0.95,8.053890351680368e-263
expPragFlip,true,8.053890351680368e-263
alpha,2,1.5097071824107085e-198
beta,0.9,1.5097071824107085e-198
expPragFlip,false,1.5097071824107085e-198
alpha,2,4.42934019246917e-263
beta,0.9,4.42934019246917e-263
expPragFlip,true,4.42934019246917e-263
alpha,2,7.413352067454715e-199
beta,0.85,7.413352067454715e-199
expPragFlip,false,7.413352067454715e-199
alpha,2,2.372699821102187e-263
beta,0.85,2.372699821102187e-263
expPragFlip,true,2.372699821102187e-263
alpha,2,3.2986160136849584e-199
beta,0.8,3.2986160136849584e-199
expPragFlip,false,3.2986160136849584e-199
alpha,2,1.2381335396293078e-263
beta,0.8,1.2381335396293078e-263
expPragFlip,true,1.2381335396293078e-263
alpha,2,1.3293988234348295e-199
beta,0.75,1.3293988234348295e-199
expPragFlip,false,1.3293988234348295e-199
alpha,2,6.294742805571307e-264
beta,0.75,6.294742805571307e-264
expPragFlip,true,6.294742805571307e-264
alpha,2,4.850745401841955e-200
beta,0.7,4.850745401841955e-200
expPragFlip,false,4.850745401841955e-200
alpha,2,3.1185580684389657e-264
beta,0.7,3.1185580684389657e-264
expPragFlip,true,3.1185580684389657e-264
alpha,2,1.6018690330426083e-200
beta,0.65,1.6018690330426083e-200
expPragFlip,false,1.6018690330426083e-200
alpha,2,1.50587677081244e-264
beta,0.65,1.50587677081244e-264
expPragFlip,true,1.50587677081244e-264
alpha,2,4.7858513217934036e-201
beta,0.6,4.7858513217934036e-201
expPragFlip,false,4.7858513217934036e-201
alpha,2,7.089151551527228e-265
beta,0.6,7.089151551527228e-265
expPragFlip,true,7.089151551527228e-265
alpha,2,1.2932018917859914e-201
beta,0.55,1.2932018917859914e-201
expPragFlip,false,1.2932018917859914e-201
alpha,2,3.254565311830736e-265
beta,0.55,3.254565311830736e-265
expPragFlip,true,3.254565311830736e-265
alpha,2,3.159532437004887e-202
beta,0.5,3.159532437004887e-202
expPragFlip,false,3.159532437004887e-202
alpha,2,1.457557153679225e-265
beta,0.5,1.457557153679225e-265
expPragFlip,true,1.457557153679225e-265
alpha,2,6.977767371957874e-203
beta,0.45,6.977767371957874e-203
expPragFlip,false,6.977767371957874e-203
alpha,2,6.370116338074688e-266
beta,0.45,6.370116338074688e-266
expPragFlip,true,6.370116338074688e-266
alpha,2,1.3926717610696146e-203
beta,0.4,1.3926717610696146e-203
expPragFlip,false,1.3926717610696146e-203
alpha,2,2.7178714551314497e-266
beta,0.4,2.7178714551314497e-266
expPragFlip,true,2.7178714551314497e-266
alpha,2,2.5115099918007005e-204
beta,0.35,2.5115099918007005e-204
expPragFlip,false,2.5115099918007005e-204
alpha,2,1.1325466111263893e-266
beta,0.35,1.1325466111263893e-266
expPragFlip,true,1.1325466111263893e-266
alpha,2,4.091703388914622e-205
beta,0.3,4.091703388914622e-205
expPragFlip,false,4.091703388914622e-205
alpha,2,4.611368514881629e-267
beta,0.3,4.611368514881629e-267
expPragFlip,true,4.611368514881629e-267
alpha,2,6.021433046353704e-206
beta,0.25,6.021433046353704e-206
expPragFlip,false,6.021433046353704e-206
alpha,2,1.8355490844394077e-267
beta,0.25,1.8355490844394077e-267
expPragFlip,true,1.8355490844394077e-267
alpha,2,8.003496485769952e-207
beta,0.2,8.003496485769952e-207
expPragFlip,false,8.003496485769952e-207
alpha,2,7.146528068198629e-268
beta,0.2,7.146528068198629e-268
expPragFlip,true,7.146528068198629e-268
alpha,2,9.60762313543005e-208
beta,0.15,9.60762313543005e-208
expPragFlip,false,9.60762313543005e-208
alpha,2,2.723089770821267e-268
beta,0.15,2.723089770821267e-268
expPragFlip,true,2.723089770821267e-268
alpha,2,1.0415859815048656e-208
beta,0.1,1.0415859815048656e-208
expPragFlip,false,1.0415859815048656e-208
alpha,2,1.0160739757291503e-268
beta,0.1,1.0160739757291503e-268
expPragFlip,true,1.0160739757291503e-268
alpha,2,1.0198083088012627e-209
beta,0.05,1.0198083088012627e-209
expPragFlip,false,1.0198083088012627e-209
alpha,2,3.71498834976252e-269
beta,0.05,3.71498834976252e-269
expPragFlip,true,3.71498834976252e-269
alpha,2,9.01783314380605e-211
beta,0,9.01783314380605e-211
expPragFlip,false,9.01783314380605e-211
alpha,2,1.3318139369879677e-269
beta,0,1.3318139369879677e-269
expPragFlip,true,1.3318139369879677e-269
alpha,1.75,3.298676663081606e-219
beta,1,3.298676663081606e-219
expPragFlip,false,3.298676663081606e-219
alpha,1.75,5.5277173226802336e-282
beta,1,5.5277173226802336e-282
expPragFlip,true,5.5277173226802336e-282
alpha,1.75,1.5469470636571845e-219
beta,0.95,1.5469470636571845e-219
expPragFlip,false,1.5469470636571845e-219
alpha,1.75,3.467992976544176e-282
beta,0.95,3.467992976544176e-282
expPragFlip,true,3.467992976544176e-282
alpha,1.75,6.824266990164211e-220
beta,0.9,6.824266990164211e-220
expPragFlip,false,6.824266990164211e-220
alpha,1.75,2.1546967311971216e-282
beta,0.9,2.1546967311971216e-282
expPragFlip,true,2.1546967311971216e-282
alpha,1.75,2.8314437828114397e-220
beta,0.85,2.8314437828114397e-220
expPragFlip,false,2.8314437828114397e-220
alpha,1.75,1.3259239100770554e-282
beta,0.85,1.3259239100770554e-282
expPragFlip,true,1.3259239100770554e-282
alpha,1.75,1.1047467507878439e-220
beta,0.8,1.1047467507878439e-220
expPragFlip,false,1.1047467507878439e-220
alpha,1.75,8.082175923975502e-283
beta,0.8,8.082175923975502e-283
expPragFlip,true,8.082175923975502e-283
alpha,1.75,4.0528160027274543e-221
beta,0.75,4.0528160027274543e-221
expPragFlip,false,4.0528160027274543e-221
alpha,1.75,4.880583924491662e-283
beta,0.75,4.880583924491662e-283
expPragFlip,true,4.880583924491662e-283
alpha,1.75,1.3977580888061848e-221
beta,0.7,1.3977580888061848e-221
expPragFlip,false,1.3977580888061848e-221
alpha,1.75,2.9201784525772493e-283
beta,0.7,2.9201784525772493e-283
expPragFlip,true,2.9201784525772493e-283
alpha,1.75,4.5314259428940164e-222
beta,0.65,4.5314259428940164e-222
expPragFlip,false,4.5314259428940164e-222
alpha,1.75,1.7314311645876327e-283
beta,0.65,1.7314311645876327e-283
expPragFlip,true,1.7314311645876327e-283
alpha,1.75,1.3807578012087712e-222
beta,0.6,1.3807578012087712e-222
expPragFlip,false,1.3807578012087712e-222
alpha,1.75,1.0174830013476659e-283
beta,0.6,1.0174830013476659e-283
expPragFlip,true,1.0174830013476659e-283
alpha,1.75,3.954004490031069e-223
beta,0.55,3.954004490031069e-223
expPragFlip,false,3.954004490031069e-223
alpha,1.75,5.927161625690715e-284
beta,0.55,5.927161625690715e-284
expPragFlip,true,5.927161625690715e-284
alpha,1.75,1.0640363684218766e-223
beta,0.5,1.0640363684218766e-223
expPragFlip,false,1.0640363684218766e-223
alpha,1.75,3.4232554647544225e-284
beta,0.5,3.4232554647544225e-284
expPragFlip,true,3.4232554647544225e-284
alpha,1.75,2.690564868693775e-224
beta,0.45,2.690564868693775e-224
expPragFlip,false,2.690564868693775e-224
alpha,1.75,1.9605759079714827e-284
beta,0.45,1.9605759079714827e-284
expPragFlip,true,1.9605759079714827e-284
alpha,1.75,6.392512698735119e-225
beta,0.4,6.392512698735119e-225
expPragFlip,false,6.392512698735119e-225
alpha,1.75,1.1136847225938036e-284
beta,0.4,1.1136847225938036e-284
expPragFlip,true,1.1136847225938036e-284
alpha,1.75,1.4269863010088404e-225
beta,0.35,1.4269863010088404e-225
expPragFlip,false,1.4269863010088404e-225
alpha,1.75,6.275683521898777e-285
beta,0.35,6.275683521898777e-285
expPragFlip,true,6.275683521898777e-285
alpha,1.75,2.9927644144345747e-226
beta,0.3,2.9927644144345747e-226
expPragFlip,false,2.9927644144345747e-226
alpha,1.75,3.508886355533971e-285
beta,0.3,3.508886355533971e-285
expPragFlip,true,3.508886355533971e-285
alpha,1.75,5.896845908655379e-227
beta,0.25,5.896845908655379e-227
expPragFlip,false,5.896845908655379e-227
alpha,1.75,1.947061635504823e-285
beta,0.25,1.947061635504823e-285
expPragFlip,true,1.947061635504823e-285
alpha,1.75,1.091583898209503e-227
beta,0.2,1.091583898209503e-227
expPragFlip,false,1.091583898209503e-227
alpha,1.75,1.0724771845440274e-285
beta,0.2,1.0724771845440274e-285
expPragFlip,true,1.0724771845440274e-285
alpha,1.75,1.8983912575231252e-228
beta,0.15,1.8983912575231252e-228
expPragFlip,false,1.8983912575231252e-228
alpha,1.75,5.865341691613611e-286
beta,0.15,5.865341691613611e-286
expPragFlip,true,5.865341691613611e-286
alpha,1.75,3.101789886398934e-229
beta,0.1,3.101789886398934e-229
expPragFlip,false,3.101789886398934e-229
alpha,1.75,3.18564488496296e-286
beta,0.1,3.18564488496296e-286
expPragFlip,true,3.18564488496296e-286
alpha,1.75,4.761562406809976e-230
beta,0.05,4.761562406809976e-230
expPragFlip,false,4.761562406809976e-230
alpha,1.75,1.7187191902802518e-286
beta,0.05,1.7187191902802518e-286
expPragFlip,true,1.7187191902802518e-286
alpha,1.75,6.867759546559011e-231
beta,0,6.867759546559011e-231
expPragFlip,false,6.867759546559011e-231
alpha,1.75,9.213474436868089e-287
beta,0,9.213474436868089e-287
expPragFlip,true,9.213474436868089e-287
alpha,1.5,7.899712056478433e-241
beta,1,7.899712056478433e-241
expPragFlip,false,7.899712056478433e-241
alpha,1.5,2.6314279553928304e-296
beta,1,2.6314279553928304e-296
expPragFlip,true,2.6314279553928304e-296
alpha,1.5,3.503246249066625e-241
beta,0.95,3.503246249066625e-241
expPragFlip,false,3.503246249066625e-241
alpha,1.5,1.9477813491840325e-296
beta,0.95,1.9477813491840325e-296
expPragFlip,true,1.9477813491840325e-296
alpha,1.5,1.5015080137710933e-241
beta,0.9,1.5015080137710933e-241
expPragFlip,false,1.5015080137710933e-241
alpha,1.5,1.4380148728320983e-296
beta,0.9,1.4380148728320983e-296
expPragFlip,true,1.4380148728320983e-296
alpha,1.5,6.21962984617252e-242
beta,0.85,6.21962984617252e-242
expPragFlip,false,6.21962984617252e-242
alpha,1.5,1.0589704067654617e-296
beta,0.85,1.0589704067654617e-296
expPragFlip,true,1.0589704067654617e-296
alpha,1.5,2.4898046441137062e-242
beta,0.8,2.4898046441137062e-242
expPragFlip,false,2.4898046441137062e-242
alpha,1.5,7.779021998836843e-297
beta,0.8,7.779021998836843e-297
expPragFlip,true,7.779021998836843e-297
alpha,1.5,9.631977579372757e-243
beta,0.75,9.631977579372757e-243
expPragFlip,false,9.631977579372757e-243
alpha,1.5,5.700474369026764e-297
beta,0.75,5.700474369026764e-297
expPragFlip,true,5.700474369026764e-297
alpha,1.5,3.600828040755994e-243
beta,0.7,3.600828040755994e-243
expPragFlip,false,3.600828040755994e-243
alpha,1.5,4.167412884842714e-297
beta,0.7,4.167412884842714e-297
expPragFlip,true,4.167412884842714e-297
alpha,1.5,1.3008133223085135e-243
