iterationName,gameid,time,trialNum,trialType,questionNumber,firstRole,cellAskedAbout,sender,underlyingWorld,gridState,answer,timeFromMessage
testing,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788183136e+12,7,random,1,leader,A2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B1"",""B2"",""C2""],""unsafe"":[]}","[""A2"",""C3""]",23592
testing,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788188301e+12,0,practice,1,helper,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A2""],""unsafe"":[]}","[""A3"",""B3""]",75784
testing,9340-eb1d2e00-2b32-4896-8463-53cc3575f997,1.550788188664e+12,18,blocked,2,helper,C1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A3"",""A2""],""unsafe"":[""A1""]}","[""B1"",""C1""]",54798
testing,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788190539e+12,9,random,1,leader,A2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B1"",""C3""],""unsafe"":[]}","[""A1"",""A2""]",28868
testing,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788197098e+12,15,empty,2,leader,B2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1""],""unsafe"":[""A1""]}","[""B2"",""B3""]",47892
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788198374e+12,5,random,1,leader,A3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""C3""],""unsafe"":[]}","[""A3""]",22171
testing,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788204985e+12,15,empty,3,leader,C1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2""],""unsafe"":[""A1"",""B3""]}","[""C1""]",55779
testing,9340-eb1d2e00-2b32-4896-8463-53cc3575f997,1.550788207096e+12,18,blocked,3,helper,B2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A3"",""A2"",""B1""],""unsafe"":[""A1"",""C1""]}","[""B2"",""B3""]",73226
testing,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.55078820746e+12,9,random,2,leader,C2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B1"",""C3"",""A1""],""unsafe"":[""A2""]}","[""C1"",""C2""]",45784
testing,1076-6e6e2a7a-b8e9-4627-bacc-9d7fa09fe091,1.550788212789e+12,14,random,1,helper,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""C2""],""unsafe"":[]}","[""B1"",""C1""]",27843
testing,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788212897e+12,15,empty,4,leader,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""C1""],""unsafe"":[""A1"",""B3""]}","[""C3""]",63691
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788212948e+12,5,random,2,leader,A2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""C3""],""unsafe"":[""A3""]}","[""A2""]",36755
testing,5438-dfb6f824-f99e-490a-b2d5-91497a466796,1.550788217214e+12,19,empty,1,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[],""unsafe"":[]}","[""A1"",""A2""]",25934
testing,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788222234e+12,15,empty,5,leader,C2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""C1"",""C3""],""unsafe"":[""A1"",""B3""]}","[""C2""]",73028
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788226508e+12,5,random,3,leader,A1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""C3""],""unsafe"":[""A3"",""A2""]}","[""A1""]",50313
testing,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788229273e+12,9,random,1,leader,A1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1"",""B2""],""unsafe"":[]}","[""A1"",""A3""]",25758
testing,5438-dfb6f824-f99e-490a-b2d5-91497a466796,1.55078823347e+12,19,empty,2,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""A2""],""unsafe"":[]}","[""A3"",""B2""]",42190
testing,1076-6e6e2a7a-b8e9-4627-bacc-9d7fa09fe091,1.550788236917e+12,14,random,2,helper,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""C2"",""B1""],""unsafe"":[""C1""]}","[""A3"",""B3""]",51972
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788237708e+12,5,random,4,leader,B1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""C3"",""A1""],""unsafe"":[""A3"",""A2""]}","[""B1""]",61512
testing,8071-f264751f-ba40-404a-84ee-17de134fdfe2,1.550788237878e+12,17,pragmatic,1,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C2""],""unsafe"":[]}","[""C1"",""C3""]",40088
testing,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788243279e+12,2,random,1,helper,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""B1"",""B3""]",28897
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788245497e+12,5,random,5,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""C3"",""A1"",""B1""],""unsafe"":[""A3"",""A2""]}","[""C1""]",69303
testing,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788251642e+12,9,random,2,leader,A2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""A3""],""unsafe"":[""A1""]}","[""A2"",""C3""]",48125
testing,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788258789e+12,3,random,1,leader,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C3""],""unsafe"":[]}","[""B1"",""C1""]",27971
testing,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788260562e+12,17,random,1,leader,A2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""C2"",""C3""],""unsafe"":[]}","[""A1"",""A2""]",18715
testing,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788262622e+12,12,empty,1,helper,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[],""unsafe"":[]}","[""B1"",""B3""]",23310
testing,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788269347e+12,9,random,3,leader,C2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""A3"",""A2"",""C3""],""unsafe"":[""A1""]}","[""B3"",""C2""]",65831
testing,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788277471e+12,2,random,2,helper,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1""],""unsafe"":[""B3""]}","[""A3"",""C3""]",63092
testing,8071-f264751f-ba40-404a-84ee-17de134fdfe2,1.550788290549e+12,19,random,1,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""B3"",""C1"",""C3""],""unsafe"":[]}","[""B1"",""C2""]",28407
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788296762e+12,7,blocked,1,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1""],""unsafe"":[]}","[""A1"",""C1""]",31058
testing,1076-6e6e2a7a-b8e9-4627-bacc-9d7fa09fe091,1.550788297966e+12,16,random,1,helper,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""A3"",""C2"",""C3""],""unsafe"":[]}","[""B2"",""B3""]",19191
testing,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.55078829832e+12,2,random,3,helper,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""C3""],""unsafe"":[""B3"",""A3""]}","[""C1"",""C2""]",83934
testing,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788299026e+12,0,practice,1,helper,B3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2""],""unsafe"":[]}","[""B3""]",29630
testing,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788301274e+12,12,empty,2,helper,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B3""],""unsafe"":[""B1""]}","[""A1"",""A2""]",61965
testing,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788301393e+12,19,blocked,1,leader,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B2""],""unsafe"":[]}","[""A3"",""B3""]",21894
testing,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788310764e+12,12,empty,3,helper,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B3"",""A1"",""A2""],""unsafe"":[""B1""]}","[""A3""]",71453
testing,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788314589e+12,3,random,2,leader,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C3"",""B1""],""unsafe"":[""C1""]}","[""B2"",""B3""]",83769
testing,0707-bbf3880a-9abe-452a-a3be-fc15bda0e0a8,1.550788315169e+12,19,blocked,2,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B2"",""A3""],""unsafe"":[""B3""]}","[""A1"",""A2""]",35670
testing,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788319872e+12,11,random,1,leader,A2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A1"",""A3"",""B2"",""C1""],""unsafe"":[]}","[""A2"",""B3""]",17158
testing,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788324963e+12,11,random,1,leader,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1"",""C3""],""unsafe"":[]}","[""B1"",""B2""]",44369
testing,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788330273e+12,11,random,2,leader,B1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A1"",""A3"",""B2"",""C1"",""B3""],""unsafe"":[""A2""]}","[""B1""]",27560
testing,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788331517e+12,3,random,3,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C3"",""B1"",""B2""],""unsafe"":[""C1"",""B3""]}","[""C2""]",100698
testing,1076-6e6e2a7a-b8e9-4627-bacc-9d7fa09fe091,1.550788347786e+12,18,random,1,helper,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A2"",""B2"",""B3""],""unsafe"":[]}","[""C1"",""C2""]",30013
testing,6119-74855da1-4763-4acf-b9db-5288a5f7da87,1.550788355626e+12,1,practice,1,leader,A2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B2"",""C2""],""unsafe"":[]}","[""A2""]",36671
testing,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.55078835734e+12,11,random,2,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1"",""C3"",""B2""],""unsafe"":[""B1""]}","[""A3"",""B3""]",76743
testing,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788359597e+12,3,random,4,leader,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C3"",""B1"",""B2"",""C2""],""unsafe"":[""C1"",""B3""]}","[""A2"",""A3""]",128779
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788367678e+12,7,blocked,2,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1"",""A1""],""unsafe"":[""C1""]}","[""C2""]",101973
testing,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788371838e+12,13,blocked,1,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2""],""unsafe"":[]}","[""A3"",""C1""]",17524
testing,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788374596e+12,14,random,1,helper,A1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1""],""unsafe"":[]}","[""A1"",""B1""]",20443
testing,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788375818e+12,2,random,1,helper,C1,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B1"",""C2"",""C3""],""unsafe"":[]}","[""C1""]",12664
testing,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788376162e+12,11,random,3,leader,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1"",""C3"",""B2"",""A3""],""unsafe"":[""B1"",""B3""]}","[""A2"",""C2""]",95568
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788383228e+12,7,blocked,3,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1"",""A1""],""unsafe"":[""C1"",""C2""]}","[""C3""]",117516
testing,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788384496e+12,13,blocked,2,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""C1""],""unsafe"":[""A3""]}","[""C2"",""C3""]",30182
testing,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.55078839243e+12,4,random,1,helper,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""A3"",""C1""],""unsafe"":[]}","[""B1"",""C3""]",43256
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788399519e+12,7,blocked,4,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B1"",""A1"",""C3""],""unsafe"":[""C1"",""C2""]}","[""A3"",""B3""]",133816
testing,3568-d01d00df-fe0d-4800-b871-314869786b00,1.550788404913e+12,1,practice,1,leader,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A3"",""B3""],""unsafe"":[]}","[""C3""]",33787
testing,2670-0f1fd105-e560-40af-b7f2-e404f904dc12,1.550788407389e+12,5,random,1,leader,B2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B1""],""unsafe"":[]}","[""B2"",""B3""]",21808
testing,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788420658e+12,4,random,1,helper,A1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""A3"",""B2"",""C1"",""C3""],""unsafe"":[]}","[""A1""]",15966
testing,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788421934e+12,4,random,2,helper,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""A3"",""C1""],""unsafe"":[""B1"",""C3""]}","[""B2"",""C2""]",72772
testing,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.5507884229e+12,16,random,1,helper,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A2"",""B1"",""C3""],""unsafe"":[]}","[""A3"",""C2""]",25678
testing,2598-97e46658-a051-4d88-8360-0434f31da128,1.550788425906e+12,15,random,1,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A2"",""A3"",""B1"",""C1""],""unsafe"":[]}","[""A1""]",9986
testing,4563-1c941acd-1776-4705-86bb-3787c0e14e3e,1.550788431637e+12,4,random,3,helper,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""A3"",""C1"",""B2"",""C2""],""unsafe"":[""B1"",""C3""]}","[""A2""]",82474
testing,2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7,1.550788431908e+12,13,blocked,1,leader,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A3""],""unsafe"":[]}","[""A1"",""A2""]",16226
testing,4061-08a390a2-f9fb-423a-9544-c1e47108a6c4,1.550788431907e+12,16,random,2,helper,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A2"",""B1"",""C3"",""C2""],""unsafe"":[""A3""]}","[""C1""]",34685
testing,2798-369efd00-be2b-40bf-a6a9-99fded24bf7d,1.550788433666e+12,4,random,2,helper,C2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""A3"",""B2"",""C1"",""C3""],""unsafe"":[""A1""]}","[""C2""]",28975
testing,6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f,1.550788436658e+12,0,practice,1,helper,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A2"",""B2""],""unsafe"":[]}","[""C2"",""C3""]",32773
testing,2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f,1.550788438546e+12,9,random,1,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A2"",""B3"",""C1"",""C2""],""unsafe"":[]}","[""C3""]",12441
testing,3568-d01d00df-fe0d-4800-b871-314869786b00,1.550788443401e+12,3,random,1,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""C2"",""C3""],""unsafe"":[]}","[""C1""]",16901
