iterationName,gameid,time,trialNum,trialType,questionNumber,goalResponse,trueGoal,firstRole,cellAskedAbout,gridState
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729177358e+12,1,practice,1,not sure,,leader,B1,"{""safe"":[""B2"",""B3""],""unsafe"":[]}"
pilot0,2609-d593aede-a4de-4608-bbde-0896a0c39eb7,1.550729220221e+12,12,pragmatic,1,columns,,helper,A2,"{""safe"":[""B2""],""unsafe"":[]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729235386e+12,4,random,1,not sure,,helper,C3,"{""safe"":[""A2"",""B1"",""B3""],""unsafe"":[]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729245398e+12,3,random,1,rows,,leader,C3,"{""safe"":[""A1"",""C1"",""C2""],""unsafe"":[]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729260094e+12,4,random,2,rows,,helper,A1,"{""safe"":[""A2"",""B1"",""B3""],""unsafe"":[""C3""]}"
pilot0,2609-d593aede-a4de-4608-bbde-0896a0c39eb7,1.550729260904e+12,14,random,1,rows,,helper,B3,"{""safe"":[""A3"",""B2"",""C1""],""unsafe"":[]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729273559e+12,4,random,3,not sure,,helper,C1,"{""safe"":[""A2"",""B1"",""B3"",""A1""],""unsafe"":[""C3""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729277499e+12,5,random,1,rows,,leader,B3,"{""safe"":[""A3"",""C3""],""unsafe"":[]}"
pilot0,2609-d593aede-a4de-4608-bbde-0896a0c39eb7,1.55072928071e+12,14,random,2,columns,,helper,A1,"{""safe"":[""A3"",""B2"",""C1"",""B3"",""B1""],""unsafe"":[]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729302312e+12,4,random,4,rows,,helper,C2,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1""],""unsafe"":[""C3""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.55072931525e+12,7,random,1,columns,,leader,B3,"{""safe"":[""C1"",""C3""],""unsafe"":[]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729316465e+12,4,random,5,columns,,helper,B2,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1""],""unsafe"":[""C3"",""C2""]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729329123e+12,4,random,6,not sure,,helper,A3,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1"",""B2""],""unsafe"":[""C3"",""C2""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729335731e+12,7,random,2,columns,,leader,B1,"{""safe"":[""C1"",""C3"",""B3""],""unsafe"":[""A3""]}"
pilot0,2609-d593aede-a4de-4608-bbde-0896a0c39eb7,1.550729340023e+12,16,blocked,1,columns,,helper,B3,"{""safe"":[""C3""],""unsafe"":[]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729340504e+12,4,random,7,not sure,,helper,B1,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1"",""B2"",""A3""],""unsafe"":[""C3"",""C2""]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729349051e+12,4,random,8,not sure,,helper,B3,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1"",""B2"",""A3"",""B1""],""unsafe"":[""C3"",""C2""]}"
pilot0,2609-d593aede-a4de-4608-bbde-0896a0c39eb7,1.550729358453e+12,16,blocked,2,columns,,helper,A2,"{""safe"":[""C3"",""B3""],""unsafe"":[""A3""]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729359551e+12,4,random,9,columns,,helper,B2,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1"",""B2"",""A3"",""B1"",""B3""],""unsafe"":[""C3"",""C2""]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729371358e+12,4,random,10,not sure,,helper,A2,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1"",""B2"",""A3"",""B1"",""B3"",""B2""],""unsafe"":[""C3"",""C2""]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729381157e+12,4,random,11,not sure,,helper,C3,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1"",""B2"",""A3"",""B1"",""B3"",""B2"",""A2""],""unsafe"":[""C3"",""C2""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.55072938181e+12,9,empty,1,columns,,leader,A2,"{""safe"":[],""unsafe"":[]}"
pilot0,2609-d593aede-a4de-4608-bbde-0896a0c39eb7,1.550729381821e+12,16,blocked,3,rows,,helper,A1,"{""safe"":[""C3"",""B3"",""A2""],""unsafe"":[""A3"",""C2""]}"
pilot0,2609-d593aede-a4de-4608-bbde-0896a0c39eb7,1.550729397681e+12,16,blocked,4,rows,,helper,C1,"{""safe"":[""C3"",""B3"",""A2"",""A1"",""B1""],""unsafe"":[""A3"",""C2""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729398465e+12,9,empty,2,columns,,leader,A1,"{""safe"":[],""unsafe"":[""A2"",""B2""]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729407798e+12,4,random,12,rows,,helper,B1,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1"",""B2"",""A3"",""B1"",""B3"",""B2"",""A2""],""unsafe"":[""C3"",""C2"",""C3""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.55072941936e+12,9,empty,3,columns,,leader,B1,"{""safe"":[""A1""],""unsafe"":[""A2"",""B2""]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729421474e+12,4,random,13,rows,,helper,B3,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1"",""B2"",""A3"",""B1"",""B3"",""B2"",""A2"",""B1""],""unsafe"":[""C3"",""C2"",""C3""]}"
pilot0,0448-07592343-5e43-4e98-a162-e6c943579f60,1.550729428148e+12,4,random,14,columns,,helper,A3,"{""safe"":[""A2"",""B1"",""B3"",""A1"",""C1"",""B2"",""A3"",""B1"",""B3"",""B2"",""A2"",""B1"",""B3""],""unsafe"":[""C3"",""C2"",""C3""]}"
pilot0,2609-d593aede-a4de-4608-bbde-0896a0c39eb7,1.550729443615e+12,18,random,1,rows,,helper,A1,"{""safe"":[""A2"",""A3""],""unsafe"":[]}"
pilot0,2609-d593aede-a4de-4608-bbde-0896a0c39eb7,1.55072945881e+12,18,random,2,rows,,helper,B3,"{""safe"":[""A2"",""A3"",""B1""],""unsafe"":[""A1""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729465152e+12,11,random,1,columns,,leader,A1,"{""safe"":[""B1"",""C1"",""C3""],""unsafe"":[]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729493809e+12,13,random,1,columns,,leader,B1,"{""safe"":[""A1"",""C1""],""unsafe"":[]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729538057e+12,15,pragmatic,1,rows,,leader,A1,"{""safe"":[""A2""],""unsafe"":[]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729574002e+12,17,random,1,columns,,leader,C3,"{""safe"":[""A1"",""A3"",""B1"",""B3""],""unsafe"":[]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729614105e+12,19,blocked,1,rows,,leader,B2,"{""safe"":[""B1""],""unsafe"":[]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729630594e+12,19,blocked,2,rows,,leader,A3,"{""safe"":[""B1"",""B2""],""unsafe"":[""B3""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729644939e+12,19,blocked,3,rows,,leader,A1,"{""safe"":[""B1"",""B2"",""A3"",""A2""],""unsafe"":[""B3""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729662274e+12,19,blocked,4,rows,,leader,C1,"{""safe"":[""B1"",""B2"",""A3"",""A2""],""unsafe"":[""B3"",""A1""]}"
pilot0,8449-02567a25-cd3d-411c-932b-aba378f36fe8,1.550729676491e+12,19,blocked,5,rows,,leader,C3,"{""safe"":[""B1"",""B2"",""A3"",""A2"",""C1"",""C2""],""unsafe"":[""B3"",""A1""]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550730931285e+12,0,practice,1,columns,,helper,A1,"{""safe"":[""B1"",""C1""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550730965933e+12,2,random,1,columns,,helper,C3,"{""safe"":[""A3"",""B1"",""B3"",""C2""],""unsafe"":[]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.55073097524e+12,0,practice,1,rows,,helper,A1,"{""safe"":[""A2"",""A3""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550730986033e+12,2,random,2,columns,,helper,A1,"{""safe"":[""A3"",""B1"",""B3"",""C2""],""unsafe"":[""C3""]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550730998715e+12,2,random,3,columns,,helper,C1,"{""safe"":[""A3"",""B1"",""B3"",""C2"",""A1""],""unsafe"":[""C3""]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731023945e+12,2,random,1,not sure,,helper,C1,"{""safe"":[""A1"",""B3"",""C2""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.55073105445e+12,4,random,1,rows,,helper,C1,"{""safe"":[""A3"",""B2"",""C3""],""unsafe"":[]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731063489e+12,2,random,2,not sure,,helper,A3,"{""safe"":[""A1"",""B3"",""C2"",""C3""],""unsafe"":[""C1""]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731067353e+12,4,random,2,rows,,helper,C2,"{""safe"":[""A3"",""B2"",""C3"",""C1""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731105533e+12,6,random,1,columns,,helper,B1,"{""safe"":[""A2"",""C1"",""C3""],""unsafe"":[]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731110143e+12,4,random,1,rows,,helper,C1,"{""safe"":[""A1"",""B3"",""C2"",""C3""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731130555e+12,6,random,2,columns,,helper,B2,"{""safe"":[""A2"",""C1"",""C3"",""C2""],""unsafe"":[""B1""]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731138135e+12,4,random,2,rows,,helper,A2,"{""safe"":[""A1"",""B3"",""C2"",""C3"",""A3""],""unsafe"":[""C1""]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731175435e+12,6,random,1,columns,,helper,B1,"{""safe"":[""A1"",""B3"",""C1"",""C2""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.55073120367e+12,8,empty,1,rows,,helper,B1,"{""safe"":[],""unsafe"":[]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731205441e+12,8,pragmatic,1,columns,,helper,C3,"{""safe"":[""B3""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.5507312229e+12,8,empty,2,columns,,helper,C1,"{""safe"":[""B1""],""unsafe"":[""B2""]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.55073124086e+12,8,empty,3,rows,,helper,A1,"{""safe"":[""B1"",""C1"",""C2""],""unsafe"":[""B2""]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731265745e+12,10,random,1,rows,,helper,A2,"{""safe"":[""A3"",""B1"",""C3""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731297119e+12,10,blocked,1,rows,,helper,B1,"{""safe"":[""B2""],""unsafe"":[]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731304743e+12,10,random,2,rows,,helper,C2,"{""safe"":[""A3"",""B1"",""C3"",""A2""],""unsafe"":[""A1""]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731321967e+12,10,blocked,2,rows,,helper,A3,"{""safe"":[""B2"",""B1""],""unsafe"":[""B3""]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731324277e+12,10,random,3,rows,,helper,B3,"{""safe"":[""A3"",""B1"",""C3"",""A2"",""B2""],""unsafe"":[""A1"",""C2""]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731336811e+12,10,blocked,3,rows,,helper,A1,"{""safe"":[""B2"",""B1"",""A3"",""A2""],""unsafe"":[""B3""]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731369861e+12,12,pragmatic,1,columns,,helper,B2,"{""safe"":[""A2""],""unsafe"":[]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731383505e+12,12,random,1,rows,,helper,C2,"{""safe"":[""A3"",""C1"",""C3""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731384799e+12,12,pragmatic,2,columns,,helper,C2,"{""safe"":[""A2"",""B2"",""B3""],""unsafe"":[]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731412483e+12,14,blocked,1,columns,,helper,A3,"{""safe"":[""B3""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731426072e+12,14,random,1,rows,,helper,B2,"{""safe"":[""B3"",""C3""],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731431679e+12,1,practice,1,columns,,leader,A2,"{""safe"":[""B2"",""C2""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731443988e+12,14,random,2,columns,,helper,C2,"{""safe"":[""B3"",""C3"",""B2""],""unsafe"":[""B1""]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731459897e+12,14,random,3,rows,,helper,C1,"{""safe"":[""B3"",""C3"",""B2"",""C2"",""A2""],""unsafe"":[""B1""]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731470255e+12,16,random,1,rows,,helper,C1,"{""safe"":[""C3""],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731496947e+12,3,random,1,columns,,leader,A3,"{""safe"":[""A1"",""A2"",""B2"",""C1""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731505389e+12,16,random,1,rows,,helper,B2,"{""safe"":[""A2"",""A3"",""B1"",""C2""],""unsafe"":[]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731508749e+12,18,empty,1,not sure,,helper,A3,"{""safe"":[],""unsafe"":[]}"
pilot0,2353-ecf48a95-ed25-4577-a03b-4d82dd10c724,1.550731526467e+12,18,empty,2,columns,,helper,A1,"{""safe"":[""C1""],""unsafe"":[""A3""]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731545338e+12,18,random,1,columns,,helper,B3,"{""safe"":[""A3"",""C3""],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731559916e+12,5,random,1,columns,,leader,B3,"{""safe"":[""C3""],""unsafe"":[]}"
pilot0,6944-558bcd4a-55b2-4322-98d7-f8773a1b23bf,1.550731564445e+12,18,random,2,columns,,helper,A2,"{""safe"":[""A3"",""C3"",""B2""],""unsafe"":[""B3""]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731620364e+12,7,random,1,rows,,leader,A3,"{""safe"":[""B1"",""B3"",""C2""],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731653596e+12,7,random,2,columns,,leader,A2,"{""safe"":[""B1"",""B3"",""C2"",""B2""],""unsafe"":[""A3""]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731693165e+12,9,random,1,columns,,leader,B3,"{""safe"":[""A1"",""A3"",""C2"",""C3""],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731737537e+12,11,empty,1,rows,,leader,C2,"{""safe"":[],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731774035e+12,11,empty,2,columns,,leader,C1,"{""safe"":[""A1""],""unsafe"":[""C2""]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731866874e+12,13,pragmatic,1,columns,,leader,C3,"{""safe"":[""C1""],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731924756e+12,15,random,1,columns,,leader,A3,"{""safe"":[""A1"",""B1"",""B3"",""C2"",""C3""],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550731959812e+12,17,random,1,rows,,leader,A3,"{""safe"":[""A1"",""A2"",""B2""],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550732020584e+12,19,blocked,1,columns,,leader,A3,"{""safe"":[""A1""],""unsafe"":[]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550732046561e+12,19,blocked,2,columns,,leader,B2,"{""safe"":[""A1"",""B1""],""unsafe"":[""A3""]}"
pilot0,7857-7d659b23-660b-4280-a7bc-11acdb67aeb5,1.550732073706e+12,19,blocked,3,rows,,leader,B3,"{""safe"":[""A1"",""B1"",""B2"",""C1""],""unsafe"":[""A3""]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.55077360791e+12,1,practice,1,rows,rows,leader,A3,"{""safe"":[""A1"",""A2""],""unsafe"":[]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773626733e+12,0,practice,1,rows,rows,helper,A3,"{""safe"":[""A1"",""A2""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.5507736594e+12,3,random,1,rows,columns,leader,B3,"{""safe"":[""A2"",""A3"",""C2"",""C3""],""unsafe"":[]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773665864e+12,2,random,1,rows,rows,helper,A1,"{""safe"":[""A2"",""A3"",""C1""],""unsafe"":[]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.550773671917e+12,1,practice,1,columns,columns,leader,A3,"{""safe"":[""B3"",""C3""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.5507736996e+12,5,random,1,columns,columns,leader,C2,"{""safe"":[""A2"",""B1""],""unsafe"":[]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773715183e+12,4,random,1,not sure,columns,helper,C1,"{""safe"":[""A1"",""B1"",""C2"",""C3""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.550773722245e+12,5,random,2,columns,columns,leader,C1,"{""safe"":[""A2"",""B1"",""C2""],""unsafe"":[""B2""]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773734362e+12,4,random,2,columns,columns,helper,A2,"{""safe"":[""A1"",""B1"",""C2"",""C3"",""B2""],""unsafe"":[""C1""]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.550773755141e+12,3,random,1,columns,columns,leader,B2,"{""safe"":[""A2"",""B1"",""C2""],""unsafe"":[]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773763377e+12,6,random,1,rows,rows,helper,B1,"{""safe"":[""A1"",""A3"",""B2"",""B3""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.550773772287e+12,7,random,1,rows,rows,leader,C3,"{""safe"":[""A3"",""B3"",""C1"",""C2""],""unsafe"":[]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773791536e+12,8,random,1,rows,rows,helper,C2,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.55077379226e+12,5,random,1,columns,columns,leader,A2,"{""safe"":[""B2"",""C1""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.550773804079e+12,9,random,1,columns,columns,leader,B3,"{""safe"":[""A3""],""unsafe"":[]}"
full_sample,5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7,1.550773811218e+12,0,practice,1,not sure,rows,helper,A1,"{""safe"":[""A2"",""A3""],""unsafe"":[]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.550773817925e+12,5,random,2,columns,columns,leader,A1,"{""safe"":[""B2"",""C1""],""unsafe"":[""A2""]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.550773826655e+12,5,random,3,columns,columns,leader,B1,"{""safe"":[""B2"",""C1"",""A1""],""unsafe"":[""A2""]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773829734e+12,10,random,1,rows,rows,helper,C3,"{""safe"":[""A1"",""A3"",""B2"",""C1"",""C2""],""unsafe"":[]}"
full_sample,6145-3ffc3c4a-5c4a-4fc4-a099-ab3749b83a6f,1.550773834954e+12,0,practice,1,rows,columns,helper,A1,"{""safe"":[""B1"",""C1""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.550773843279e+12,11,blocked,1,rows,rows,leader,C3,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.550773856165e+12,7,pragmatic,1,columns,columns,leader,A1,"{""safe"":[""B1""],""unsafe"":[]}"
full_sample,6145-3ffc3c4a-5c4a-4fc4-a099-ab3749b83a6f,1.550773878569e+12,2,random,1,rows,columns,helper,A1,"{""safe"":[""B1"",""B3"",""C1""],""unsafe"":[]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773879144e+12,12,pragmatic,1,columns,columns,helper,C2,"{""safe"":[""B2""],""unsafe"":[]}"
full_sample,5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7,1.55077388497e+12,2,random,1,columns,rows,helper,B1,"{""safe"":[""A2"",""B3"",""C3""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.550773889059e+12,13,pragmatic,1,rows,rows,leader,A3,"{""safe"":[""A1""],""unsafe"":[]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.550773894805e+12,9,random,1,columns,columns,leader,B1,"{""safe"":[""C1""],""unsafe"":[]}"
full_sample,6145-3ffc3c4a-5c4a-4fc4-a099-ab3749b83a6f,1.550773896949e+12,2,random,2,rows,columns,helper,C3,"{""safe"":[""B1"",""B3"",""C1"",""A3""],""unsafe"":[""A1""]}"
full_sample,5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7,1.550773914637e+12,2,random,2,rows,rows,helper,C2,"{""safe"":[""A2"",""B3"",""C3""],""unsafe"":[""B1""]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.550773921687e+12,15,empty,1,rows,rows,leader,A1,"{""safe"":[],""unsafe"":[]}"
full_sample,6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7,1.550773930702e+12,0,practice,1,not sure,columns,helper,C2,"{""safe"":[""A2"",""B2""],""unsafe"":[]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.55077393188e+12,14,random,1,rows,rows,helper,C2,"{""safe"":[""A2"",""C1"",""C3""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.550773946613e+12,15,empty,2,columns,rows,leader,A3,"{""safe"":[""A1"",""B1""],""unsafe"":[]}"
full_sample,6145-3ffc3c4a-5c4a-4fc4-a099-ab3749b83a6f,1.550773951143e+12,4,random,1,columns,columns,helper,A2,"{""safe"":[""B2"",""C1""],""unsafe"":[]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.550773956781e+12,11,random,1,columns,columns,leader,B3,"{""safe"":[""A3"",""C1"",""C3""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.550773961317e+12,15,empty,3,rows,rows,leader,B3,"{""safe"":[""A1"",""B1"",""C1""],""unsafe"":[""A3""]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773963287e+12,16,empty,1,columns,rows,helper,A2,"{""safe"":[],""unsafe"":[]}"
full_sample,5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7,1.550773972427e+12,4,random,1,rows,columns,helper,A1,"{""safe"":[""B2"",""C1""],""unsafe"":[]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.550773973405e+12,11,random,2,columns,columns,leader,A1,"{""safe"":[""A3"",""C1"",""C3"",""B1""],""unsafe"":[""B3""]}"
full_sample,6145-3ffc3c4a-5c4a-4fc4-a099-ab3749b83a6f,1.550773973621e+12,4,random,2,columns,columns,helper,B1,"{""safe"":[""B2"",""C1"",""A1""],""unsafe"":[""A2""]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550773980243e+12,16,empty,2,rows,rows,helper,A1,"{""safe"":[""A2"",""B2""],""unsafe"":[]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.55077399351e+12,16,empty,3,rows,rows,helper,B1,"{""safe"":[""A2"",""B2"",""A1""],""unsafe"":[""A3""]}"
full_sample,5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7,1.550773994275e+12,4,random,2,columns,columns,helper,C2,"{""safe"":[""B2"",""C1"",""A1"",""A2""],""unsafe"":[]}"
full_sample,1005-11529870-837a-4280-9a12-b4893749a6b5,1.550773997375e+12,17,random,1,columns,columns,leader,B3,"{""safe"":[""A1"",""A3"",""B2"",""C3""],""unsafe"":[]}"
full_sample,6145-3ffc3c4a-5c4a-4fc4-a099-ab3749b83a6f,1.550774009852e+12,6,empty,1,columns,columns,helper,C1,"{""safe"":[],""unsafe"":[]}"
full_sample,7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e,1.55077401515e+12,13,empty,1,rows,columns,leader,C2,"{""safe"":[],""unsafe"":[]}"
full_sample,1290-632664ff-bd64-4c9a-9f57-32c87cfa27f0,1.550774023084e+12,18,blocked,1,columns,columns,helper,B2,"{""safe"":[""C2""],""unsafe"":[]}"
full_sample,6402-a62269fa-28b9-4ccd-ab62-de324d13f2e7,1.550774025287e+12,2,random,1,columns,rows,helper,B1,"{""safe"":[""A2"",""A3"",""B2"",""B3"",""C1""],""unsafe"":[]}"
