type,modelLevel,goal,rationality,response,modelProb
branching,literal,G1,2.3,Q4,0.25
branching,literal,G1,2.3,Q3,0.25
branching,literal,G1,2.3,Q2,0.25
branching,literal,G1,2.3,Q1,0.25
branching,pragmatic,G1,2.3,Q4,0.02
branching,pragmatic,G1,2.3,Q3,0.02
branching,pragmatic,G1,2.3,Q2,0.02
branching,pragmatic,G1,2.3,Q1,0.95
branching,explicit,G1,2.3,Q4,0.13
branching,explicit,G1,2.3,Q3,0.15
branching,explicit,G1,2.3,Q2,0.20
branching,explicit,G1,2.3,Q1,0.52
branching,literal,G2,2.3,Q4,0.25
branching,literal,G2,2.3,Q3,0.25
branching,literal,G2,2.3,Q2,0.25
branching,literal,G2,2.3,Q1,0.25
branching,pragmatic,G2,2.3,Q4,0.05
branching,pragmatic,G2,2.3,Q3,0.09
branching,pragmatic,G2,2.3,Q2,0.83
branching,pragmatic,G2,2.3,Q1,0.03
branching,explicit,G2,2.3,Q4,0.23
branching,explicit,G2,2.3,Q3,0.27
branching,explicit,G2,2.3,Q2,0.36
branching,explicit,G2,2.3,Q1,0.14
branching,literal,G3,2.3,Q4,0.25
branching,literal,G3,2.3,Q3,0.25
branching,literal,G3,2.3,Q2,0.25
branching,literal,G3,2.3,Q1,0.25
branching,pragmatic,G3,2.3,Q4,0.18
branching,pragmatic,G3,2.3,Q3,0.71
branching,pragmatic,G3,2.3,Q2,0.06
branching,pragmatic,G3,2.3,Q1,0.05
branching,explicit,G3,2.3,Q4,0.29
branching,explicit,G3,2.3,Q3,0.34
branching,explicit,G3,2.3,Q2,0.18
branching,explicit,G3,2.3,Q1,0.18
branching,literal,G4,2.3,Q4,0.25
branching,literal,G4,2.3,Q3,0.25
branching,literal,G4,2.3,Q2,0.25
branching,literal,G4,2.3,Q1,0.25
branching,pragmatic,G4,2.3,Q4,0.73
branching,pragmatic,G4,2.3,Q3,0.10
branching,pragmatic,G4,2.3,Q2,0.10
branching,pragmatic,G4,2.3,Q1,0.08
branching,explicit,G4,2.3,Q4,0.35
branching,explicit,G4,2.3,Q3,0.22
branching,explicit,G4,2.3,Q2,0.22
branching,explicit,G4,2.3,Q1,0.22
branching,literal,G1,2.4,Q4,0.25
branching,literal,G1,2.4,Q3,0.25
branching,literal,G1,2.4,Q2,0.25
branching,literal,G1,2.4,Q1,0.25
branching,pragmatic,G1,2.4,Q4,0.02
branching,pragmatic,G1,2.4,Q3,0.02
branching,pragmatic,G1,2.4,Q2,0.02
branching,pragmatic,G1,2.4,Q1,0.95
branching,explicit,G1,2.4,Q4,0.12
branching,explicit,G1,2.4,Q3,0.14
branching,explicit,G1,2.4,Q2,0.20
branching,explicit,G1,2.4,Q1,0.54
branching,literal,G2,2.4,Q4,0.25
branching,literal,G2,2.4,Q3,0.25
branching,literal,G2,2.4,Q2,0.25
branching,literal,G2,2.4,Q1,0.25
branching,pragmatic,G2,2.4,Q4,0.05
branching,pragmatic,G2,2.4,Q3,0.09
branching,pragmatic,G2,2.4,Q2,0.83
branching,pragmatic,G2,2.4,Q1,0.03
branching,explicit,G2,2.4,Q4,0.23
branching,explicit,G2,2.4,Q3,0.27
branching,explicit,G2,2.4,Q2,0.37
branching,explicit,G2,2.4,Q1,0.14
branching,literal,G3,2.4,Q4,0.25
branching,literal,G3,2.4,Q3,0.25
branching,literal,G3,2.4,Q2,0.25
branching,literal,G3,2.4,Q1,0.25
branching,pragmatic,G3,2.4,Q4,0.18
branching,pragmatic,G3,2.4,Q3,0.71
branching,pragmatic,G3,2.4,Q2,0.06
branching,pragmatic,G3,2.4,Q1,0.05
branching,explicit,G3,2.4,Q4,0.29
branching,explicit,G3,2.4,Q3,0.35
branching,explicit,G3,2.4,Q2,0.18
branching,explicit,G3,2.4,Q1,0.18
branching,literal,G4,2.4,Q4,0.25
branching,literal,G4,2.4,Q3,0.25
branching,literal,G4,2.4,Q2,0.25
branching,literal,G4,2.4,Q1,0.25
branching,pragmatic,G4,2.4,Q4,0.73
branching,pragmatic,G4,2.4,Q3,0.10
branching,pragmatic,G4,2.4,Q2,0.10
branching,pragmatic,G4,2.4,Q1,0.08
branching,explicit,G4,2.4,Q4,0.36
branching,explicit,G4,2.4,Q3,0.21
branching,explicit,G4,2.4,Q2,0.21
branching,explicit,G4,2.4,Q1,0.21
branching,literal,G1,2.5,Q4,0.25
branching,literal,G1,2.5,Q3,0.25
branching,literal,G1,2.5,Q2,0.25
branching,literal,G1,2.5,Q1,0.25
branching,pragmatic,G1,2.5,Q4,0.02
branching,pragmatic,G1,2.5,Q3,0.02
branching,pragmatic,G1,2.5,Q2,0.02
branching,pragmatic,G1,2.5,Q1,0.95
branching,explicit,G1,2.5,Q4,0.11
branching,explicit,G1,2.5,Q3,0.13
branching,explicit,G1,2.5,Q2,0.19
branching,explicit,G1,2.5,Q1,0.56
branching,literal,G2,2.5,Q4,0.25
branching,literal,G2,2.5,Q3,0.25
branching,literal,G2,2.5,Q2,0.25
branching,literal,G2,2.5,Q1,0.25
branching,pragmatic,G2,2.5,Q4,0.05
branching,pragmatic,G2,2.5,Q3,0.09
branching,pragmatic,G2,2.5,Q2,0.83
branching,pragmatic,G2,2.5,Q1,0.03
branching,explicit,G2,2.5,Q4,0.22
branching,explicit,G2,2.5,Q3,0.27
branching,explicit,G2,2.5,Q2,0.38
branching,explicit,G2,2.5,Q1,0.13
branching,literal,G3,2.5,Q4,0.25
branching,literal,G3,2.5,Q3,0.25
branching,literal,G3,2.5,Q2,0.25
branching,literal,G3,2.5,Q1,0.25
branching,pragmatic,G3,2.5,Q4,0.18
branching,pragmatic,G3,2.5,Q3,0.71
branching,pragmatic,G3,2.5,Q2,0.06
branching,pragmatic,G3,2.5,Q1,0.05
branching,explicit,G3,2.5,Q4,0.30
branching,explicit,G3,2.5,Q3,0.36
branching,explicit,G3,2.5,Q2,0.17
branching,explicit,G3,2.5,Q1,0.17
branching,literal,G4,2.5,Q4,0.25
branching,literal,G4,2.5,Q3,0.25
branching,literal,G4,2.5,Q2,0.25
branching,literal,G4,2.5,Q1,0.25
branching,pragmatic,G4,2.5,Q4,0.73
branching,pragmatic,G4,2.5,Q3,0.10
branching,pragmatic,G4,2.5,Q2,0.10
branching,pragmatic,G4,2.5,Q1,0.08
branching,explicit,G4,2.5,Q4,0.36
branching,explicit,G4,2.5,Q3,0.21
branching,explicit,G4,2.5,Q2,0.21
branching,explicit,G4,2.5,Q1,0.21
branching,literal,G1,2.6,Q4,0.25
branching,literal,G1,2.6,Q3,0.25
branching,literal,G1,2.6,Q2,0.25
branching,literal,G1,2.6,Q1,0.25
branching,pragmatic,G1,2.6,Q4,0.02
branching,pragmatic,G1,2.6,Q3,0.02
branching,pragmatic,G1,2.6,Q2,0.02
branching,pragmatic,G1,2.6,Q1,0.95
branching,explicit,G1,2.6,Q4,0.10
branching,explicit,G1,2.6,Q3,0.13
branching,explicit,G1,2.6,Q2,0.19
branching,explicit,G1,2.6,Q1,0.58
branching,literal,G2,2.6,Q4,0.25
branching,literal,G2,2.6,Q3,0.25
branching,literal,G2,2.6,Q2,0.25
branching,literal,G2,2.6,Q1,0.25
branching,pragmatic,G2,2.6,Q4,0.05
branching,pragmatic,G2,2.6,Q3,0.09
branching,pragmatic,G2,2.6,Q2,0.83
branching,pragmatic,G2,2.6,Q1,0.03
branching,explicit,G2,2.6,Q4,0.22
branching,explicit,G2,2.6,Q3,0.27
branching,explicit,G2,2.6,Q2,0.39
branching,explicit,G2,2.6,Q1,0.12
branching,literal,G3,2.6,Q4,0.25
branching,literal,G3,2.6,Q3,0.25
branching,literal,G3,2.6,Q2,0.25
branching,literal,G3,2.6,Q1,0.25
branching,pragmatic,G3,2.6,Q4,0.18
branching,pragmatic,G3,2.6,Q3,0.71
branching,pragmatic,G3,2.6,Q2,0.06
branching,pragmatic,G3,2.6,Q1,0.05
branching,explicit,G3,2.6,Q4,0.30
branching,explicit,G3,2.6,Q3,0.36
branching,explicit,G3,2.6,Q2,0.17
branching,explicit,G3,2.6,Q1,0.17
branching,literal,G4,2.6,Q4,0.25
branching,literal,G4,2.6,Q3,0.25
branching,literal,G4,2.6,Q2,0.25
branching,literal,G4,2.6,Q1,0.25
branching,pragmatic,G4,2.6,Q4,0.73
branching,pragmatic,G4,2.6,Q3,0.10
branching,pragmatic,G4,2.6,Q2,0.10
branching,pragmatic,G4,2.6,Q1,0.08
branching,explicit,G4,2.6,Q4,0.37
branching,explicit,G4,2.6,Q3,0.21
branching,explicit,G4,2.6,Q2,0.21
branching,explicit,G4,2.6,Q1,0.21
branching,literal,G1,2.7,Q4,0.25
branching,literal,G1,2.7,Q3,0.25
branching,literal,G1,2.7,Q2,0.25
branching,literal,G1,2.7,Q1,0.25
branching,pragmatic,G1,2.7,Q4,0.02
branching,pragmatic,G1,2.7,Q3,0.02
branching,pragmatic,G1,2.7,Q2,0.02
branching,pragmatic,G1,2.7,Q1,0.95
branching,explicit,G1,2.7,Q4,0.10
branching,explicit,G1,2.7,Q3,0.12
branching,explicit,G1,2.7,Q2,0.18
branching,explicit,G1,2.7,Q1,0.60
branching,literal,G2,2.7,Q4,0.25
branching,literal,G2,2.7,Q3,0.25
branching,literal,G2,2.7,Q2,0.25
branching,literal,G2,2.7,Q1,0.25
branching,pragmatic,G2,2.7,Q4,0.05
branching,pragmatic,G2,2.7,Q3,0.09
branching,pragmatic,G2,2.7,Q2,0.83
branching,pragmatic,G2,2.7,Q1,0.03
branching,explicit,G2,2.7,Q4,0.22
branching,explicit,G2,2.7,Q3,0.27
branching,explicit,G2,2.7,Q2,0.40
branching,explicit,G2,2.7,Q1,0.12
branching,literal,G3,2.7,Q4,0.25
branching,literal,G3,2.7,Q3,0.25
branching,literal,G3,2.7,Q2,0.25
branching,literal,G3,2.7,Q1,0.25
branching,pragmatic,G3,2.7,Q4,0.18
branching,pragmatic,G3,2.7,Q3,0.71
branching,pragmatic,G3,2.7,Q2,0.06
branching,pragmatic,G3,2.7,Q1,0.05
branching,explicit,G3,2.7,Q4,0.30
branching,explicit,G3,2.7,Q3,0.37
branching,explicit,G3,2.7,Q2,0.16
branching,explicit,G3,2.7,Q1,0.16
branching,literal,G4,2.7,Q4,0.25
branching,literal,G4,2.7,Q3,0.25
branching,literal,G4,2.7,Q2,0.25
branching,literal,G4,2.7,Q1,0.25
branching,pragmatic,G4,2.7,Q4,0.73
branching,pragmatic,G4,2.7,Q3,0.10
branching,pragmatic,G4,2.7,Q2,0.10
branching,pragmatic,G4,2.7,Q1,0.08
branching,explicit,G4,2.7,Q4,0.38
branching,explicit,G4,2.7,Q3,0.21
branching,explicit,G4,2.7,Q2,0.21
branching,explicit,G4,2.7,Q1,0.21
branching,literal,G1,2.8,Q4,0.25
branching,literal,G1,2.8,Q3,0.25
branching,literal,G1,2.8,Q2,0.25
branching,literal,G1,2.8,Q1,0.25
branching,pragmatic,G1,2.8,Q4,0.02
branching,pragmatic,G1,2.8,Q3,0.02
branching,pragmatic,G1,2.8,Q2,0.02
branching,pragmatic,G1,2.8,Q1,0.95
branching,explicit,G1,2.8,Q4,0.09
branching,explicit,G1,2.8,Q3,0.11
branching,explicit,G1,2.8,Q2,0.17
branching,explicit,G1,2.8,Q1,0.63
branching,literal,G2,2.8,Q4,0.25
branching,literal,G2,2.8,Q3,0.25
branching,literal,G2,2.8,Q2,0.25
branching,literal,G2,2.8,Q1,0.25
branching,pragmatic,G2,2.8,Q4,0.05
branching,pragmatic,G2,2.8,Q3,0.09
branching,pragmatic,G2,2.8,Q2,0.83
branching,pragmatic,G2,2.8,Q1,0.03
branching,explicit,G2,2.8,Q4,0.21
branching,explicit,G2,2.8,Q3,0.27
branching,explicit,G2,2.8,Q2,0.41
branching,explicit,G2,2.8,Q1,0.11
branching,literal,G3,2.8,Q4,0.25
branching,literal,G3,2.8,Q3,0.25
branching,literal,G3,2.8,Q2,0.25
branching,literal,G3,2.8,Q1,0.25
branching,pragmatic,G3,2.8,Q4,0.18
branching,pragmatic,G3,2.8,Q3,0.71
branching,pragmatic,G3,2.8,Q2,0.06
branching,pragmatic,G3,2.8,Q1,0.05
branching,explicit,G3,2.8,Q4,0.30
branching,explicit,G3,2.8,Q3,0.38
branching,explicit,G3,2.8,Q2,0.16
branching,explicit,G3,2.8,Q1,0.16
branching,literal,G4,2.8,Q4,0.25
branching,literal,G4,2.8,Q3,0.25
branching,literal,G4,2.8,Q2,0.25
branching,literal,G4,2.8,Q1,0.25
branching,pragmatic,G4,2.8,Q4,0.73
branching,pragmatic,G4,2.8,Q3,0.10
branching,pragmatic,G4,2.8,Q2,0.10
branching,pragmatic,G4,2.8,Q1,0.08
branching,explicit,G4,2.8,Q4,0.39
branching,explicit,G4,2.8,Q3,0.20
branching,explicit,G4,2.8,Q2,0.20
branching,explicit,G4,2.8,Q1,0.20
branching,literal,G1,2.9,Q4,0.25
branching,literal,G1,2.9,Q3,0.25
branching,literal,G1,2.9,Q2,0.25
branching,literal,G1,2.9,Q1,0.25
branching,pragmatic,G1,2.9,Q4,0.02
branching,pragmatic,G1,2.9,Q3,0.02
branching,pragmatic,G1,2.9,Q2,0.02
branching,pragmatic,G1,2.9,Q1,0.95
branching,explicit,G1,2.9,Q4,0.08
branching,explicit,G1,2.9,Q3,0.11
branching,explicit,G1,2.9,Q2,0.17
branching,explicit,G1,2.9,Q1,0.64
branching,literal,G2,2.9,Q4,0.25
branching,literal,G2,2.9,Q3,0.25
branching,literal,G2,2.9,Q2,0.25
branching,literal,G2,2.9,Q1,0.25
branching,pragmatic,G2,2.9,Q4,0.05
branching,pragmatic,G2,2.9,Q3,0.09
branching,pragmatic,G2,2.9,Q2,0.83
branching,pragmatic,G2,2.9,Q1,0.03
branching,explicit,G2,2.9,Q4,0.21
branching,explicit,G2,2.9,Q3,0.26
branching,explicit,G2,2.9,Q2,0.42
branching,explicit,G2,2.9,Q1,0.11
branching,literal,G3,2.9,Q4,0.25
branching,literal,G3,2.9,Q3,0.25
branching,literal,G3,2.9,Q2,0.25
branching,literal,G3,2.9,Q1,0.25
branching,pragmatic,G3,2.9,Q4,0.18
branching,pragmatic,G3,2.9,Q3,0.71
branching,pragmatic,G3,2.9,Q2,0.06
branching,pragmatic,G3,2.9,Q1,0.05
branching,explicit,G3,2.9,Q4,0.31
branching,explicit,G3,2.9,Q3,0.38
branching,explicit,G3,2.9,Q2,0.16
branching,explicit,G3,2.9,Q1,0.16
branching,literal,G4,2.9,Q4,0.25
branching,literal,G4,2.9,Q3,0.25
branching,literal,G4,2.9,Q2,0.25
branching,literal,G4,2.9,Q1,0.25
branching,pragmatic,G4,2.9,Q4,0.73
branching,pragmatic,G4,2.9,Q3,0.10
branching,pragmatic,G4,2.9,Q2,0.10
branching,pragmatic,G4,2.9,Q1,0.08
branching,explicit,G4,2.9,Q4,0.40
branching,explicit,G4,2.9,Q3,0.20
branching,explicit,G4,2.9,Q2,0.20
branching,explicit,G4,2.9,Q1,0.20
branching,literal,G1,3.0,Q4,0.25
branching,literal,G1,3.0,Q3,0.25
branching,literal,G1,3.0,Q2,0.25
branching,literal,G1,3.0,Q1,0.25
branching,pragmatic,G1,3.0,Q4,0.02
branching,pragmatic,G1,3.0,Q3,0.02
branching,pragmatic,G1,3.0,Q2,0.02
branching,pragmatic,G1,3.0,Q1,0.95
branching,explicit,G1,3.0,Q4,0.08
branching,explicit,G1,3.0,Q3,0.10
branching,explicit,G1,3.0,Q2,0.16
branching,explicit,G1,3.0,Q1,0.66
branching,literal,G2,3.0,Q4,0.25
branching,literal,G2,3.0,Q3,0.25
branching,literal,G2,3.0,Q2,0.25
branching,literal,G2,3.0,Q1,0.25
branching,pragmatic,G2,3.0,Q4,0.05
branching,pragmatic,G2,3.0,Q3,0.09
branching,pragmatic,G2,3.0,Q2,0.83
branching,pragmatic,G2,3.0,Q1,0.03
branching,explicit,G2,3.0,Q4,0.21
branching,explicit,G2,3.0,Q3,0.26
branching,explicit,G2,3.0,Q2,0.43
branching,explicit,G2,3.0,Q1,0.10
branching,literal,G3,3.0,Q4,0.25
branching,literal,G3,3.0,Q3,0.25
branching,literal,G3,3.0,Q2,0.25
branching,literal,G3,3.0,Q1,0.25
branching,pragmatic,G3,3.0,Q4,0.18
branching,pragmatic,G3,3.0,Q3,0.71
branching,pragmatic,G3,3.0,Q2,0.06
branching,pragmatic,G3,3.0,Q1,0.05
branching,explicit,G3,3.0,Q4,0.31
branching,explicit,G3,3.0,Q3,0.39
branching,explicit,G3,3.0,Q2,0.15
branching,explicit,G3,3.0,Q1,0.15
branching,literal,G4,3.0,Q4,0.25
branching,literal,G4,3.0,Q3,0.25
branching,literal,G4,3.0,Q2,0.25
branching,literal,G4,3.0,Q1,0.25
branching,pragmatic,G4,3.0,Q4,0.73
branching,pragmatic,G4,3.0,Q3,0.10
branching,pragmatic,G4,3.0,Q2,0.10
branching,pragmatic,G4,3.0,Q1,0.08
branching,explicit,G4,3.0,Q4,0.41
branching,explicit,G4,3.0,Q3,0.20
branching,explicit,G4,3.0,Q2,0.20
branching,explicit,G4,3.0,Q1,0.20
branching,literal,G1,3.1,Q4,0.25
branching,literal,G1,3.1,Q3,0.25
branching,literal,G1,3.1,Q2,0.25
branching,literal,G1,3.1,Q1,0.25
branching,pragmatic,G1,3.1,Q4,0.02
branching,pragmatic,G1,3.1,Q3,0.02
branching,pragmatic,G1,3.1,Q2,0.02
branching,pragmatic,G1,3.1,Q1,0.95
branching,explicit,G1,3.1,Q4,0.07
branching,explicit,G1,3.1,Q3,0.09
branching,explicit,G1,3.1,Q2,0.15
branching,explicit,G1,3.1,Q1,0.68
branching,literal,G2,3.1,Q4,0.25
branching,literal,G2,3.1,Q3,0.25
branching,literal,G2,3.1,Q2,0.25
branching,literal,G2,3.1,Q1,0.25
branching,pragmatic,G2,3.1,Q4,0.05
branching,pragmatic,G2,3.1,Q3,0.09
branching,pragmatic,G2,3.1,Q2,0.83
branching,pragmatic,G2,3.1,Q1,0.03
branching,explicit,G2,3.1,Q4,0.21
branching,explicit,G2,3.1,Q3,0.26
branching,explicit,G2,3.1,Q2,0.43
branching,explicit,G2,3.1,Q1,0.10
branching,literal,G3,3.1,Q4,0.25
branching,literal,G3,3.1,Q3,0.25
branching,literal,G3,3.1,Q2,0.25
branching,literal,G3,3.1,Q1,0.25
branching,pragmatic,G3,3.1,Q4,0.18
branching,pragmatic,G3,3.1,Q3,0.71
branching,pragmatic,G3,3.1,Q2,0.06
branching,pragmatic,G3,3.1,Q1,0.05
branching,explicit,G3,3.1,Q4,0.31
branching,explicit,G3,3.1,Q3,0.40
branching,explicit,G3,3.1,Q2,0.15
branching,explicit,G3,3.1,Q1,0.15
branching,literal,G4,3.1,Q4,0.25
branching,literal,G4,3.1,Q3,0.25
branching,literal,G4,3.1,Q2,0.25
branching,literal,G4,3.1,Q1,0.25
branching,pragmatic,G4,3.1,Q4,0.73
branching,pragmatic,G4,3.1,Q3,0.10
branching,pragmatic,G4,3.1,Q2,0.10
branching,pragmatic,G4,3.1,Q1,0.08
branching,explicit,G4,3.1,Q4,0.41
branching,explicit,G4,3.1,Q3,0.20
branching,explicit,G4,3.1,Q2,0.20
branching,explicit,G4,3.1,Q1,0.20
branching,literal,G1,3.2,Q4,0.25
branching,literal,G1,3.2,Q3,0.25
branching,literal,G1,3.2,Q2,0.25
branching,literal,G1,3.2,Q1,0.25
branching,pragmatic,G1,3.2,Q4,0.02
branching,pragmatic,G1,3.2,Q3,0.02
branching,pragmatic,G1,3.2,Q2,0.02
branching,pragmatic,G1,3.2,Q1,0.95
branching,explicit,G1,3.2,Q4,0.07
branching,explicit,G1,3.2,Q3,0.09
branching,explicit,G1,3.2,Q2,0.15
branching,explicit,G1,3.2,Q1,0.70
branching,literal,G2,3.2,Q4,0.25
branching,literal,G2,3.2,Q3,0.25
branching,literal,G2,3.2,Q2,0.25
branching,literal,G2,3.2,Q1,0.25
branching,pragmatic,G2,3.2,Q4,0.05
branching,pragmatic,G2,3.2,Q3,0.09
branching,pragmatic,G2,3.2,Q2,0.83
branching,pragmatic,G2,3.2,Q1,0.03
branching,explicit,G2,3.2,Q4,0.20
branching,explicit,G2,3.2,Q3,0.26
branching,explicit,G2,3.2,Q2,0.44
branching,explicit,G2,3.2,Q1,0.09
branching,literal,G3,3.2,Q4,0.25
branching,literal,G3,3.2,Q3,0.25
branching,literal,G3,3.2,Q2,0.25
branching,literal,G3,3.2,Q1,0.25
branching,pragmatic,G3,3.2,Q4,0.18
branching,pragmatic,G3,3.2,Q3,0.71
branching,pragmatic,G3,3.2,Q2,0.06
branching,pragmatic,G3,3.2,Q1,0.05
branching,explicit,G3,3.2,Q4,0.31
branching,explicit,G3,3.2,Q3,0.40
branching,explicit,G3,3.2,Q2,0.14
branching,explicit,G3,3.2,Q1,0.14
branching,literal,G4,3.2,Q4,0.25
branching,literal,G4,3.2,Q3,0.25
branching,literal,G4,3.2,Q2,0.25
branching,literal,G4,3.2,Q1,0.25
branching,pragmatic,G4,3.2,Q4,0.73
branching,pragmatic,G4,3.2,Q3,0.10
branching,pragmatic,G4,3.2,Q2,0.10
branching,pragmatic,G4,3.2,Q1,0.08
branching,explicit,G4,3.2,Q4,0.42
branching,explicit,G4,3.2,Q3,0.19
branching,explicit,G4,3.2,Q2,0.19
branching,explicit,G4,3.2,Q1,0.19
branching,literal,G1,3.3,Q4,0.25
branching,literal,G1,3.3,Q3,0.25
branching,literal,G1,3.3,Q2,0.25
branching,literal,G1,3.3,Q1,0.25
branching,pragmatic,G1,3.3,Q4,0.02
branching,pragmatic,G1,3.3,Q3,0.02
branching,pragmatic,G1,3.3,Q2,0.02
branching,pragmatic,G1,3.3,Q1,0.95
branching,explicit,G1,3.3,Q4,0.06
branching,explicit,G1,3.3,Q3,0.08
branching,explicit,G1,3.3,Q2,0.14
branching,explicit,G1,3.3,Q1,0.72
branching,literal,G2,3.3,Q4,0.25
branching,literal,G2,3.3,Q3,0.25
branching,literal,G2,3.3,Q2,0.25
branching,literal,G2,3.3,Q1,0.25
branching,pragmatic,G2,3.3,Q4,0.05
branching,pragmatic,G2,3.3,Q3,0.09
branching,pragmatic,G2,3.3,Q2,0.83
branching,pragmatic,G2,3.3,Q1,0.03
branching,explicit,G2,3.3,Q4,0.20
branching,explicit,G2,3.3,Q3,0.26
branching,explicit,G2,3.3,Q2,0.45
branching,explicit,G2,3.3,Q1,0.09
branching,literal,G3,3.3,Q4,0.25
branching,literal,G3,3.3,Q3,0.25
branching,literal,G3,3.3,Q2,0.25
branching,literal,G3,3.3,Q1,0.25
branching,pragmatic,G3,3.3,Q4,0.18
branching,pragmatic,G3,3.3,Q3,0.71
branching,pragmatic,G3,3.3,Q2,0.06
branching,pragmatic,G3,3.3,Q1,0.05
branching,explicit,G3,3.3,Q4,0.31
branching,explicit,G3,3.3,Q3,0.41
branching,explicit,G3,3.3,Q2,0.14
branching,explicit,G3,3.3,Q1,0.14
branching,literal,G4,3.3,Q4,0.25
branching,literal,G4,3.3,Q3,0.25
branching,literal,G4,3.3,Q2,0.25
branching,literal,G4,3.3,Q1,0.25
branching,pragmatic,G4,3.3,Q4,0.73
branching,pragmatic,G4,3.3,Q3,0.10
branching,pragmatic,G4,3.3,Q2,0.10
branching,pragmatic,G4,3.3,Q1,0.08
branching,explicit,G4,3.3,Q4,0.43
branching,explicit,G4,3.3,Q3,0.19
branching,explicit,G4,3.3,Q2,0.19
branching,explicit,G4,3.3,Q1,0.19
branching,literal,G1,3.4,Q4,0.25
branching,literal,G1,3.4,Q3,0.25
branching,literal,G1,3.4,Q2,0.25
branching,literal,G1,3.4,Q1,0.25
branching,pragmatic,G1,3.4,Q4,0.02
branching,pragmatic,G1,3.4,Q3,0.02
branching,pragmatic,G1,3.4,Q2,0.02
branching,pragmatic,G1,3.4,Q1,0.95
branching,explicit,G1,3.4,Q4,0.06
branching,explicit,G1,3.4,Q3,0.08
branching,explicit,G1,3.4,Q2,0.13
branching,explicit,G1,3.4,Q1,0.73
branching,literal,G2,3.4,Q4,0.25
branching,literal,G2,3.4,Q3,0.25
branching,literal,G2,3.4,Q2,0.25
branching,literal,G2,3.4,Q1,0.25
branching,pragmatic,G2,3.4,Q4,0.05
branching,pragmatic,G2,3.4,Q3,0.09
branching,pragmatic,G2,3.4,Q2,0.83
branching,pragmatic,G2,3.4,Q1,0.03
branching,explicit,G2,3.4,Q4,0.20
branching,explicit,G2,3.4,Q3,0.26
branching,explicit,G2,3.4,Q2,0.46
branching,explicit,G2,3.4,Q1,0.08
branching,literal,G3,3.4,Q4,0.25
branching,literal,G3,3.4,Q3,0.25
branching,literal,G3,3.4,Q2,0.25
branching,literal,G3,3.4,Q1,0.25
branching,pragmatic,G3,3.4,Q4,0.18
branching,pragmatic,G3,3.4,Q3,0.71
branching,pragmatic,G3,3.4,Q2,0.06
branching,pragmatic,G3,3.4,Q1,0.05
branching,explicit,G3,3.4,Q4,0.31
branching,explicit,G3,3.4,Q3,0.42
branching,explicit,G3,3.4,Q2,0.13
branching,explicit,G3,3.4,Q1,0.13
branching,literal,G4,3.4,Q4,0.25
branching,literal,G4,3.4,Q3,0.25
branching,literal,G4,3.4,Q2,0.25
branching,literal,G4,3.4,Q1,0.25
branching,pragmatic,G4,3.4,Q4,0.73
branching,pragmatic,G4,3.4,Q3,0.10
branching,pragmatic,G4,3.4,Q2,0.10
branching,pragmatic,G4,3.4,Q1,0.08
branching,explicit,G4,3.4,Q4,0.44
branching,explicit,G4,3.4,Q3,0.19
branching,explicit,G4,3.4,Q2,0.19
branching,explicit,G4,3.4,Q1,0.19
branching,literal,G1,3.5,Q4,0.25
branching,literal,G1,3.5,Q3,0.25
branching,literal,G1,3.5,Q2,0.25
branching,literal,G1,3.5,Q1,0.25
branching,pragmatic,G1,3.5,Q4,0.02
branching,pragmatic,G1,3.5,Q3,0.02
branching,pragmatic,G1,3.5,Q2,0.02
branching,pragmatic,G1,3.5,Q1,0.95
branching,explicit,G1,3.5,Q4,0.05
branching,explicit,G1,3.5,Q3,0.07
branching,explicit,G1,3.5,Q2,0.13
branching,explicit,G1,3.5,Q1,0.75
branching,literal,G2,3.5,Q4,0.25
branching,literal,G2,3.5,Q3,0.25
branching,literal,G2,3.5,Q2,0.25
branching,literal,G2,3.5,Q1,0.25
branching,pragmatic,G2,3.5,Q4,0.05
branching,pragmatic,G2,3.5,Q3,0.09
branching,pragmatic,G2,3.5,Q2,0.83
branching,pragmatic,G2,3.5,Q1,0.03
branching,explicit,G2,3.5,Q4,0.19
branching,explicit,G2,3.5,Q3,0.26
branching,explicit,G2,3.5,Q2,0.47
branching,explicit,G2,3.5,Q1,0.08
branching,literal,G3,3.5,Q4,0.25
branching,literal,G3,3.5,Q3,0.25
branching,literal,G3,3.5,Q2,0.25
branching,literal,G3,3.5,Q1,0.25
branching,pragmatic,G3,3.5,Q4,0.18
branching,pragmatic,G3,3.5,Q3,0.71
branching,pragmatic,G3,3.5,Q2,0.06
branching,pragmatic,G3,3.5,Q1,0.05
branching,explicit,G3,3.5,Q4,0.32
branching,explicit,G3,3.5,Q3,0.42
branching,explicit,G3,3.5,Q2,0.13
branching,explicit,G3,3.5,Q1,0.13
branching,literal,G4,3.5,Q4,0.25
branching,literal,G4,3.5,Q3,0.25
branching,literal,G4,3.5,Q2,0.25
branching,literal,G4,3.5,Q1,0.25
branching,pragmatic,G4,3.5,Q4,0.73
branching,pragmatic,G4,3.5,Q3,0.10
branching,pragmatic,G4,3.5,Q2,0.10
branching,pragmatic,G4,3.5,Q1,0.08
branching,explicit,G4,3.5,Q4,0.45
branching,explicit,G4,3.5,Q3,0.18
branching,explicit,G4,3.5,Q2,0.18
branching,explicit,G4,3.5,Q1,0.18
branching,literal,G1,3.6,Q4,0.25
branching,literal,G1,3.6,Q3,0.25
