paramType,parameter,item1,item2,value,prob
predictive,tomatos,equivocal,plants,whereIsPlant?,0.800724639092097,0.023000000000000045
predictive,tomatos,equivocal,plants,whereIsFood?,0.1992753609079027,0.023000000000000045
parameter,alpha,global,global,global,12.012054449878633,0.023000000000000045
parameter,beta,global,global,global,0.19893501605838537,0.023000000000000045
parameter,expVsPrag,global,global,global,false,0.023000000000000045
predictive,couch,branching,artifact,whereIsThing?,0.00002344419588496805,0.003000000000000007
predictive,couch,branching,artifact,whereIsSeat?,0.0006053889572931755,0.003000000000000007
predictive,couch,branching,artifact,whereIsFurniture?,0.00037387060783642133,0.003000000000000007
predictive,couch,branching,artifact,whereIsCouch?,0.9989972962389847,0.003000000000000007
predictive,chair,branching,artifact,whereIsThing?,0.012718110503523736,0.003000000000000007
predictive,chair,branching,artifact,whereIsSeat?,0.9584460021427069,0.003000000000000007
predictive,chair,branching,artifact,whereIsFurniture?,0.02825507234251411,0.003000000000000007
predictive,chair,branching,artifact,whereIsCouch?,0.0005808150112552283,0.003000000000000007
predictive,table,branching,artifact,whereIsThing?,0.3053385012456129,0.003000000000000007
predictive,table,branching,artifact,whereIsSeat?,0.012202711997863155,0.003000000000000007
predictive,table,branching,artifact,whereIsFurniture?,0.6702560747586603,0.003000000000000007
predictive,table,branching,artifact,whereIsCouch?,0.012202711997863155,0.003000000000000007
predictive,lawnmower,branching,artifact,whereIsThing?,0.962858064989216,0.003000000000000007
predictive,lawnmower,branching,artifact,whereIsSeat?,0.01238064500359431,0.003000000000000007
predictive,lawnmower,branching,artifact,whereIsFurniture?,0.01238064500359431,0.003000000000000007
predictive,lawnmower,branching,artifact,whereIsCouch?,0.01238064500359431,0.003000000000000007
predictive,dalmatian,branching,animals,whereIsPet?,0.00017651960480355024,0.003000000000000007
predictive,dalmatian,branching,animals,whereIsDog?,0.0027945272187292047,0.003000000000000007
predictive,dalmatian,branching,animals,whereIsDalmatian?,0.9969694231615632,0.003000000000000007
predictive,dalmatian,branching,animals,whereIsAnimal?,0.000059530014902808575,0.003000000000000007
predictive,poodle,branching,animals,whereIsPet?,0.13051492090245928,0.003000000000000007
predictive,poodle,branching,animals,whereIsDog?,0.8229746971936215,0.003000000000000007
predictive,poodle,branching,animals,whereIsDalmatian?,0.002306816175304407,0.003000000000000007
predictive,poodle,branching,animals,whereIsAnimal?,0.0442035657286156,0.003000000000000007
predictive,siamese cat,branching,animals,whereIsPet?,0.7540186301727115,0.003000000000000007
predictive,siamese cat,branching,animals,whereIsDog?,0.0075533630714167,0.003000000000000007
predictive,siamese cat,branching,animals,whereIsDalmatian?,0.0075533630714167,0.003000000000000007
predictive,siamese cat,branching,animals,whereIsAnimal?,0.2308746436844548,0.003000000000000007
predictive,whale,branching,animals,whereIsPet?,0.03165219010692589,0.003000000000000007
predictive,whale,branching,animals,whereIsDog?,0.03165219010692589,0.003000000000000007
predictive,whale,branching,animals,whereIsDalmatian?,0.03165219010692589,0.003000000000000007
predictive,whale,branching,animals,whereIsAnimal?,0.9050434296792224,0.003000000000000007
predictive,cottage,branching,places,whereIsPlace?,0.014170724466154276,0.003000000000000007
predictive,cottage,branching,places,whereIsMansion?,0.0006189494521022617,0.003000000000000007
predictive,cottage,branching,places,whereIsHouse?,0.9577622285415677,0.003000000000000007
predictive,cottage,branching,places,whereIsBuilding?,0.02744809754017614,0.003000000000000007
predictive,mansion,branching,places,whereIsPlace?,0.00006668510178896094,0.003000000000000007
predictive,mansion,branching,places,whereIsMansion?,0.9991997892305665,0.003000000000000007
predictive,mansion,branching,places,whereIsHouse?,0.000645728285846794,0.003000000000000007
predictive,mansion,branching,places,whereIsBuilding?,0.00008779738179741405,0.003000000000000007
predictive,office,branching,places,whereIsPlace?,0.08701870712623501,0.003000000000000007
predictive,office,branching,places,whereIsMansion?,0.003530016605572686,0.003000000000000007
predictive,office,branching,places,whereIsHouse?,0.003530016605572686,0.003000000000000007
predictive,office,branching,places,whereIsBuilding?,0.9059212596626198,0.003000000000000007
predictive,park,branching,places,whereIsPlace?,0.8984742674564461,0.003000000000000007
predictive,park,branching,places,whereIsMansion?,0.03384191084785092,0.003000000000000007
predictive,park,branching,places,whereIsHouse?,0.03384191084785092,0.003000000000000007
predictive,park,branching,places,whereIsBuilding?,0.03384191084785092,0.003000000000000007
predictive,carrot,branching,plants,whereIsPlant?,0.000026420764278172814,0.003000000000000007
predictive,carrot,branching,plants,whereIsLiving plant?,0.00006281349412217189,0.003000000000000007
predictive,carrot,branching,plants,whereIsFood?,0.0009240619860083914,0.003000000000000007
predictive,carrot,branching,plants,whereIsCarrot?,0.9989867037555918,0.003000000000000007
predictive,dead flower,branching,plants,whereIsPlant?,0.8712752062114529,0.003000000000000007
predictive,dead flower,branching,plants,whereIsLiving plant?,0.044259557723378494,0.003000000000000007
predictive,dead flower,branching,plants,whereIsFood?,0.04354500405733823,0.003000000000000007
predictive,dead flower,branching,plants,whereIsCarrot?,0.04092023200783001,0.003000000000000007
predictive,tomatos,branching,plants,whereIsPlant?,0.03767054719780812,0.003000000000000007
predictive,tomatos,branching,plants,whereIsLiving plant?,0.15945714888961354,0.003000000000000007
predictive,tomatos,branching,plants,whereIsFood?,0.8020827880836127,0.003000000000000007
predictive,tomatos,branching,plants,whereIsCarrot?,0.0007895158289649746,0.003000000000000007
predictive,sunflower,branching,plants,whereIsPlant?,0.3322401233704122,0.003000000000000007
predictive,sunflower,branching,plants,whereIsLiving plant?,0.6499062643630708,0.003000000000000007
predictive,sunflower,branching,plants,whereIsFood?,0.008926806133258636,0.003000000000000007
predictive,sunflower,branching,plants,whereIsCarrot?,0.008926806133258636,0.003000000000000007
predictive,iron skillet,overlapping,artifact,whereIsThing?,0.00004876850254008824,0.003000000000000007
predictive,iron skillet,overlapping,artifact,whereIsSkillet?,0.9976907311415368,0.003000000000000007
predictive,iron skillet,overlapping,artifact,whereIsSeat?,0.0000014925652286300673,0.003000000000000007
predictive,iron skillet,overlapping,artifact,whereIsMetal thing?,0.0022590077906943134,0.003000000000000007
predictive,metal chair,overlapping,artifact,whereIsThing?,0.021946414004977943,0.003000000000000007
predictive,metal chair,overlapping,artifact,whereIsSkillet?,0.0010713935534378304,0.003000000000000007
predictive,metal chair,overlapping,artifact,whereIsSeat?,0.5038012578414507,0.003000000000000007
predictive,metal chair,overlapping,artifact,whereIsMetal thing?,0.47318093460013405,0.003000000000000007
predictive,wooden chair,overlapping,artifact,whereIsThing?,0.010203434173361423,0.003000000000000007
predictive,wooden chair,overlapping,artifact,whereIsSkillet?,0.0006953171541008516,0.003000000000000007
predictive,wooden chair,overlapping,artifact,whereIsSeat?,0.9884059315184379,0.003000000000000007
predictive,wooden chair,overlapping,artifact,whereIsMetal thing?,0.0006953171541008516,0.003000000000000007
predictive,wooden ruler,overlapping,artifact,whereIsThing?,0.9577809092511079,0.003000000000000007
predictive,wooden ruler,overlapping,artifact,whereIsSkillet?,0.014073030249630915,0.003000000000000007
predictive,wooden ruler,overlapping,artifact,whereIsSeat?,0.014073030249630915,0.003000000000000007
predictive,wooden ruler,overlapping,artifact,whereIsMetal thing?,0.014073030249630915,0.003000000000000007
predictive,golden retriever,overlapping,animals,whereIsPet?,0.9573277703958973,0.003000000000000007
predictive,golden retriever,overlapping,animals,whereIsLion?,0.0013698320185758267,0.003000000000000007
predictive,golden retriever,overlapping,animals,whereIsCat?,0.0014596440646828565,0.003000000000000007
predictive,golden retriever,overlapping,animals,whereIsAnimal?,0.039842753520843786,0.003000000000000007
predictive,house cat,overlapping,animals,whereIsPet?,0.25734322508495044,0.003000000000000007
predictive,house cat,overlapping,animals,whereIsLion?,0.00026905648594735044,0.003000000000000007
predictive,house cat,overlapping,animals,whereIsCat?,0.7355630964674053,0.003000000000000007
predictive,house cat,overlapping,animals,whereIsAnimal?,0.006824621961697936,0.003000000000000007
predictive,lion,overlapping,animals,whereIsPet?,0.000001495383918729327,0.003000000000000007
predictive,lion,overlapping,animals,whereIsLion?,0.9995748571630008,0.003000000000000007
predictive,lion,overlapping,animals,whereIsCat?,0.00034313040628461275,0.003000000000000007
predictive,lion,overlapping,animals,whereIsAnimal?,0.0000805170467956509,0.003000000000000007
predictive,whale,overlapping,animals,whereIsPet?,0.05043591636476221,0.003000000000000007
predictive,whale,overlapping,animals,whereIsLion?,0.05043591636476221,0.003000000000000007
predictive,whale,overlapping,animals,whereIsCat?,0.05043591636476221,0.003000000000000007
predictive,whale,overlapping,animals,whereIsAnimal?,0.8486922509057133,0.003000000000000007
predictive,diner,overlapping,places,whereIsRestaurant?,0.0025750726344402194,0.003000000000000007
predictive,diner,overlapping,places,whereIsPlace?,0.00005777502771885125,0.003000000000000007
predictive,diner,overlapping,places,whereIsDiner?,0.9973653894802357,0.003000000000000007
predictive,diner,overlapping,places,whereIsBar?,0.0000017628576049456907,0.003000000000000007
predictive,dive bar,overlapping,places,whereIsRestaurant?,0.0029299564863242856,0.003000000000000007
predictive,dive bar,overlapping,places,whereIsPlace?,0.06106966322145841,0.003000000000000007
predictive,dive bar,overlapping,places,whereIsDiner?,0.0027776977821492564,0.003000000000000007
predictive,dive bar,overlapping,places,whereIsBar?,0.9332226825100678,0.003000000000000007
predictive,hotel lobby,overlapping,places,whereIsRestaurant?,0.17687249078682157,0.003000000000000007
predictive,hotel lobby,overlapping,places,whereIsPlace?,0.011482266315622337,0.003000000000000007
predictive,hotel lobby,overlapping,places,whereIsDiner?,0.00048169447007798106,0.003000000000000007
predictive,hotel lobby,overlapping,places,whereIsBar?,0.8111635484274772,0.003000000000000007
predictive,park,overlapping,places,whereIsRestaurant?,0.027824500862634424,0.003000000000000007
predictive,park,overlapping,places,whereIsPlace?,0.9165264974120977,0.003000000000000007
predictive,park,overlapping,places,whereIsDiner?,0.027824500862634424,0.003000000000000007
predictive,park,overlapping,places,whereIsBar?,0.027824500862634424,0.003000000000000007
predictive,carrots,overlapping,plants,whereIsPlant?,0.000025345471708499307,0.003000000000000007
predictive,carrots,overlapping,plants,whereIsLeaves?,0.0000014890648820157008,0.003000000000000007
predictive,carrots,overlapping,plants,whereIsFood?,0.0046222070205440965,0.003000000000000007
predictive,carrots,overlapping,plants,whereIsCarrots?,0.9953509584428645,0.003000000000000007
predictive,lettuce,overlapping,plants,whereIsPlant?,0.03980110612881531,0.003000000000000007
predictive,lettuce,overlapping,plants,whereIsLeaves?,0.5840874573939766,0.003000000000000007
predictive,lettuce,overlapping,plants,whereIsFood?,0.3743729249028632,0.003000000000000007
predictive,lettuce,overlapping,plants,whereIsCarrots?,0.0017385115743443315,0.003000000000000007
predictive,oak,overlapping,plants,whereIsPlant?,0.02721011180487988,0.003000000000000007
predictive,oak,overlapping,plants,whereIsLeaves?,0.9718129876074705,0.003000000000000007
predictive,oak,overlapping,plants,whereIsFood?,0.0004884502938252833,0.003000000000000007
predictive,oak,overlapping,plants,whereIsCarrots?,0.0004884502938252833,0.003000000000000007
predictive,flower,overlapping,plants,whereIsPlant?,0.9112235385370604,0.003000000000000007
predictive,flower,overlapping,plants,whereIsLeaves?,0.02959215382097967,0.003000000000000007
predictive,flower,overlapping,plants,whereIsFood?,0.02959215382097967,0.003000000000000007
predictive,flower,overlapping,plants,whereIsCarrots?,0.02959215382097967,0.003000000000000007
predictive,iron skillet,equivocal,artifact,whereIsSeat?,0.008378613543817639,0.003000000000000007
predictive,iron skillet,equivocal,artifact,whereIsMetal thing?,0.9916213864561823,0.003000000000000007
predictive,metal chair,equivocal,artifact,whereIsSeat?,0.42140976746797953,0.003000000000000007
predictive,metal chair,equivocal,artifact,whereIsMetal thing?,0.5785902325320207,0.003000000000000007
predictive,metal stool,equivocal,artifact,whereIsSeat?,0.42056423993073394,0.003000000000000007
predictive,metal stool,equivocal,artifact,whereIsMetal thing?,0.5794357600692662,0.003000000000000007
predictive,wooden chair,equivocal,artifact,whereIsSeat?,0.9955531623026079,0.003000000000000007
predictive,wooden chair,equivocal,artifact,whereIsMetal thing?,0.00444683769739154,0.003000000000000007
predictive,angler fish,equivocal,animals,whereIsPet?,0.021134239781655142,0.003000000000000007
predictive,angler fish,equivocal,animals,whereIsFish?,0.9788657602183451,0.003000000000000007
predictive,betta fish,equivocal,animals,whereIsPet?,0.36266808590660854,0.003000000000000007
predictive,betta fish,equivocal,animals,whereIsFish?,0.6373319140933913,0.003000000000000007
predictive,goldfish,equivocal,animals,whereIsPet?,0.17991792893497235,0.003000000000000007
predictive,goldfish,equivocal,animals,whereIsFish?,0.8200820710650277,0.003000000000000007
predictive,dalmatian,equivocal,animals,whereIsPet?,0.9973118390530789,0.003000000000000007
predictive,dalmatian,equivocal,animals,whereIsFish?,0.0026881609469208163,0.003000000000000007
predictive,ice hotel room,equivocal,places,whereIsOutdoor place?,0.021698529696418972,0.003000000000000007
predictive,ice hotel room,equivocal,places,whereIsCold place?,0.9783014703035814,0.003000000000000007
predictive,snowy forest,equivocal,places,whereIsOutdoor place?,0.45447089936378293,0.003000000000000007
predictive,snowy forest,equivocal,places,whereIsCold place?,0.5455291006362166,0.003000000000000007
predictive,snowy mountain,equivocal,places,whereIsOutdoor place?,0.27439436877385287,0.003000000000000007
predictive,snowy mountain,equivocal,places,whereIsCold place?,0.7256056312261467,0.003000000000000007
predictive,sunny beach,equivocal,places,whereIsOutdoor place?,0.993061010367173,0.003000000000000007
predictive,sunny beach,equivocal,places,whereIsCold place?,0.00693898963282668,0.003000000000000007
predictive,burger,equivocal,plants,whereIsPlant?,0.0035178361553784257,0.003000000000000007
predictive,burger,equivocal,plants,whereIsFood?,0.9964821638446207,0.003000000000000007
predictive,carrot,equivocal,plants,whereIsPlant?,0.47067493746361777,0.003000000000000007
predictive,carrot,equivocal,plants,whereIsFood?,0.5293250625363825,0.003000000000000007
predictive,sunflower,equivocal,plants,whereIsPlant?,0.9872602101485373,0.003000000000000007
predictive,sunflower,equivocal,plants,whereIsFood?,0.012739789851462723,0.003000000000000007
predictive,tomatos,equivocal,plants,whereIsPlant?,0.8043357667414346,0.003000000000000007
predictive,tomatos,equivocal,plants,whereIsFood?,0.19566423325856566,0.003000000000000007
parameter,alpha,global,global,global,12.208840865641832,0.003000000000000007
parameter,beta,global,global,global,0.19893501605838537,0.003000000000000007
parameter,expVsPrag,global,global,global,false,0.003000000000000007
predictive,couch,branching,artifact,whereIsThing?,0.00002497421248609359,0.018000000000000033
predictive,couch,branching,artifact,whereIsSeat?,0.0006518581553694845,0.018000000000000033
predictive,couch,branching,artifact,whereIsFurniture?,0.0003346844523557734,0.018000000000000033
predictive,couch,branching,artifact,whereIsCouch?,0.9989884831797883,0.018000000000000033
predictive,chair,branching,artifact,whereIsThing?,0.01400746842192185,0.018000000000000033
predictive,chair,branching,artifact,whereIsSeat?,0.9531860856119716,0.018000000000000033
predictive,chair,branching,artifact,whereIsFurniture?,0.03218447470822605,0.018000000000000033
predictive,chair,branching,artifact,whereIsCouch?,0.0006219712578799147,0.018000000000000033
predictive,table,branching,artifact,whereIsThing?,0.29833572092966304,0.018000000000000033
predictive,table,branching,artifact,whereIsSeat?,0.011756492224731843,0.018000000000000033
predictive,table,branching,artifact,whereIsFurniture?,0.6781512946208736,0.018000000000000033
predictive,table,branching,artifact,whereIsCouch?,0.011756492224731843,0.018000000000000033
predictive,lawnmower,branching,artifact,whereIsThing?,0.958899917963364,0.018000000000000033
predictive,lawnmower,branching,artifact,whereIsSeat?,0.013700027345545207,0.018000000000000033
predictive,lawnmower,branching,artifact,whereIsFurniture?,0.013700027345545207,0.018000000000000033
predictive,lawnmower,branching,artifact,whereIsCouch?,0.013700027345545207,0.018000000000000033
predictive,dalmatian,branching,animals,whereIsPet?,0.00017102107733345823,0.018000000000000033
predictive,dalmatian,branching,animals,whereIsDog?,0.0025614232187296006,0.018000000000000033
predictive,dalmatian,branching,animals,whereIsDalmatian?,0.9972100666597045,0.018000000000000033
predictive,dalmatian,branching,animals,whereIsAnimal?,0.00005748904423270707,0.018000000000000033
predictive,poodle,branching,animals,whereIsPet?,0.1261496883739003,0.018000000000000033
predictive,poodle,branching,animals,whereIsDog?,0.8291528321255099,0.018000000000000033
predictive,poodle,branching,animals,whereIsDalmatian?,0.0021297531855005145,0.018000000000000033
predictive,poodle,branching,animals,whereIsAnimal?,0.042567726315089996,0.018000000000000033
predictive,siamese cat,branching,animals,whereIsPet?,0.752650105239621,0.018000000000000033
predictive,siamese cat,branching,animals,whereIsDog?,0.007645625406136293,0.018000000000000033
predictive,siamese cat,branching,animals,whereIsDalmatian?,0.007645625406136293,0.018000000000000033
predictive,siamese cat,branching,animals,whereIsAnimal?,0.23205864394810613,0.018000000000000033
predictive,whale,branching,animals,whereIsPet?,0.03165219010692589,0.018000000000000033
predictive,whale,branching,animals,whereIsDog?,0.03165219010692589,0.018000000000000033
predictive,whale,branching,animals,whereIsDalmatian?,0.03165219010692589,0.018000000000000033
predictive,whale,branching,animals,whereIsAnimal?,0.9050434296792224,0.018000000000000033
predictive,cottage,branching,places,whereIsPlace?,0.015430157626028979,0.018000000000000033
predictive,cottage,branching,places,whereIsMansion?,0.0006583655250683864,0.018000000000000033
predictive,cottage,branching,places,whereIsHouse?,0.9525515031949192,0.018000000000000033
predictive,cottage,branching,places,whereIsBuilding?,0.03135997365398255,0.018000000000000033
predictive,mansion,branching,places,whereIsPlace?,0.00006363030375724066,0.018000000000000033
predictive,mansion,branching,places,whereIsMansion?,0.999154243743178,0.018000000000000033
predictive,mansion,branching,places,whereIsHouse?,0.0006905754766014707,0.018000000000000033
predictive,mansion,branching,places,whereIsBuilding?,0.00009155047646216963,0.018000000000000033
predictive,office,branching,places,whereIsPlace?,0.09774876128739549,0.018000000000000033
predictive,office,branching,places,whereIsMansion?,0.0039038187085364117,0.018000000000000033
predictive,office,branching,places,whereIsHouse?,0.0039038187085364117,0.018000000000000033
predictive,office,branching,places,whereIsBuilding?,0.8944436012955314,0.018000000000000033
predictive,park,branching,places,whereIsPlace?,0.8991846836043282,0.018000000000000033
predictive,park,branching,places,whereIsMansion?,0.03360510546522388,0.018000000000000033
predictive,park,branching,places,whereIsHouse?,0.03360510546522388,0.018000000000000033
predictive,park,branching,places,whereIsBuilding?,0.03360510546522388,0.018000000000000033
predictive,carrot,branching,plants,whereIsPlant?,0.000027792220865327235,0.018000000000000033
predictive,carrot,branching,plants,whereIsLiving plant?,0.00006784905613760586,0.018000000000000033
predictive,carrot,branching,plants,whereIsFood?,0.0009516221169636541,0.018000000000000033
predictive,carrot,branching,plants,whereIsCarrot?,0.9989527366060333,0.018000000000000033
predictive,dead flower,branching,plants,whereIsPlant?,0.8752702656723952,0.018000000000000033
predictive,dead flower,branching,plants,whereIsLiving plant?,0.042748382800900826,0.018000000000000033
predictive,dead flower,branching,plants,whereIsFood?,0.042130385627473836,0.018000000000000033
predictive,dead flower,branching,plants,whereIsCarrot?,0.03985096589922955,0.018000000000000033
predictive,tomatos,branching,plants,whereIsPlant?,0.036932889706762374,0.018000000000000033
predictive,tomatos,branching,plants,whereIsLiving plant?,0.15107132800951584,0.018000000000000033
predictive,tomatos,branching,plants,whereIsFood?,0.811178837356917,0.018000000000000033
predictive,tomatos,branching,plants,whereIsCarrot?,0.0008169449268052564,0.018000000000000033
predictive,sunflower,branching,plants,whereIsPlant?,0.32199644231165164,0.018000000000000033
predictive,sunflower,branching,plants,whereIsLiving plant?,0.6602132601257252,0.018000000000000033
predictive,sunflower,branching,plants,whereIsFood?,0.00889514878131177,0.018000000000000033
predictive,sunflower,branching,plants,whereIsCarrot?,0.00889514878131177,0.018000000000000033
predictive,iron skillet,overlapping,artifact,whereIsThing?,0.00004809490217625948,0.018000000000000033
predictive,iron skillet,overlapping,artifact,whereIsSkillet?,0.9978329705140043,0.018000000000000033
predictive,iron skillet,overlapping,artifact,whereIsSeat?,0.0000014927780215676585,0.018000000000000033
predictive,iron skillet,overlapping,artifact,whereIsMetal thing?,0.0021174418057970214,0.018000000000000033
predictive,metal chair,overlapping,artifact,whereIsThing?,0.021389629817631952,0.018000000000000033
predictive,metal chair,overlapping,artifact,whereIsSkillet?,0.0010081682397033546,0.018000000000000033
predictive,metal chair,overlapping,artifact,whereIsSeat?,0.5025083851270435,0.018000000000000033
predictive,metal chair,overlapping,artifact,whereIsMetal thing?,0.4750938168156206,0.018000000000000033
predictive,wooden chair,overlapping,artifact,whereIsThing?,0.011585491279075039,0.018000000000000033
predictive,wooden chair,overlapping,artifact,whereIsSkillet?,0.0007359352334686967,0.018000000000000033
predictive,wooden chair,overlapping,artifact,whereIsSeat?,0.9869426382539881,0.018000000000000033
predictive,wooden chair,overlapping,artifact,whereIsMetal thing?,0.0007359352334686967,0.018000000000000033
predictive,wooden ruler,overlapping,artifact,whereIsThing?,0.953929406889072,0.018000000000000033
predictive,wooden ruler,overlapping,artifact,whereIsSkillet?,0.015356864370308998,0.018000000000000033
predictive,wooden ruler,overlapping,artifact,whereIsSeat?,0.015356864370308998,0.018000000000000033
predictive,wooden ruler,overlapping,artifact,whereIsMetal thing?,0.015356864370308998,0.018000000000000033
predictive,golden retriever,overlapping,animals,whereIsPet?,0.9580744114255993,0.018000000000000033
predictive,golden retriever,overlapping,animals,whereIsLion?,0.0013484337293632948,0.018000000000000033
predictive,golden retriever,overlapping,animals,whereIsCat?,0.001427264852316341,0.018000000000000033
predictive,golden retriever,overlapping,animals,whereIsAnimal?,0.03914988999272081,0.018000000000000033
predictive,house cat,overlapping,animals,whereIsPet?,0.2787561411124959,0.018000000000000033
predictive,house cat,overlapping,animals,whereIsLion?,0.0002962998693478015,0.018000000000000033
predictive,house cat,overlapping,animals,whereIsCat?,0.7133364762018882,0.018000000000000033
predictive,house cat,overlapping,animals,whereIsAnimal?,0.007611082816266461,0.018000000000000033
predictive,lion,overlapping,animals,whereIsPet?,0.000001495318213715618,0.018000000000000033
predictive,lion,overlapping,animals,whereIsLion?,0.9995309372847203,0.018000000000000033
predictive,lion,overlapping,animals,whereIsCat?,0.0003922458027059795,0.018000000000000033
predictive,lion,overlapping,animals,whereIsAnimal?,0.00007532159435969372,0.018000000000000033
predictive,whale,overlapping,animals,whereIsPet?,0.048092006054602544,0.018000000000000033
predictive,whale,overlapping,animals,whereIsLion?,0.048092006054602544,0.018000000000000033
predictive,whale,overlapping,animals,whereIsCat?,0.048092006054602544,0.018000000000000033
predictive,whale,overlapping,animals,whereIsAnimal?,0.8557239818361919,0.018000000000000033
predictive,diner,overlapping,places,whereIsRestaurant?,0.0023806859564857053,0.018000000000000033
predictive,diner,overlapping,places,whereIsPlace?,0.00005597018762458225,0.018000000000000033
predictive,diner,overlapping,places,whereIsDiner?,0.9975616113496432,0.018000000000000033
predictive,diner,overlapping,places,whereIsBar?,0.0000017325062472471837,0.018000000000000033
predictive,dive bar,overlapping,places,whereIsRestaurant?,0.0026648235186591276,0.018000000000000033
predictive,dive bar,overlapping,places,whereIsPlace?,0.05742399174195435,0.018000000000000033
predictive,dive bar,overlapping,places,whereIsDiner?,0.002540581837298697,0.018000000000000033
predictive,dive bar,overlapping,places,whereIsBar?,0.9373706029020872,0.018000000000000033
predictive,hotel lobby,overlapping,places,whereIsRestaurant?,0.20121547926744038,0.018000000000000033
predictive,hotel lobby,overlapping,places,whereIsPlace?,0.012238728164442755,0.018000000000000033
predictive,hotel lobby,overlapping,places,whereIsDiner?,0.0005036850180217007,0.018000000000000033
predictive,hotel lobby,overlapping,places,whereIsBar?,0.7860421075500956,0.018000000000000033
predictive,park,overlapping,places,whereIsRestaurant?,0.028206912384197372,0.018000000000000033
predictive,park,overlapping,places,whereIsPlace?,0.9153792628474079,0.018000000000000033
predictive,park,overlapping,places,whereIsDiner?,0.028206912384197372,0.018000000000000033
predictive,park,overlapping,places,whereIsBar?,0.028206912384197372,0.018000000000000033
predictive,carrots,overlapping,plants,whereIsPlant?,0.00002678485818694395,0.018000000000000033
predictive,carrots,overlapping,plants,whereIsLeaves?,0.0000014899655369060483,0.018000000000000033
predictive,carrots,overlapping,plants,whereIsFood?,0.004018732719203281,0.018000000000000033
predictive,carrots,overlapping,plants,whereIsCarrots?,0.9959529924570727,0.018000000000000033
predictive,lettuce,overlapping,plants,whereIsPlant?,0.03654913064195054,0.018000000000000033
predictive,lettuce,overlapping,plants,whereIsLeaves?,0.5753991174410286,0.018000000000000033
predictive,lettuce,overlapping,plants,whereIsFood?,0.3864922315496831,0.018000000000000033
predictive,lettuce,overlapping,plants,whereIsCarrots?,0.0015595203673365633,0.018000000000000033
predictive,oak,overlapping,plants,whereIsPlant?,0.02783435977537111,0.018000000000000033
predictive,oak,overlapping,plants,whereIsLeaves?,0.9710936110234922,0.018000000000000033
predictive,oak,overlapping,plants,whereIsFood?,0.0005360146005685929,0.018000000000000033
predictive,oak,overlapping,plants,whereIsCarrots?,0.0005360146005685929,0.018000000000000033
predictive,flower,overlapping,plants,whereIsPlant?,0.9105901567183218,0.018000000000000033
predictive,flower,overlapping,plants,whereIsLeaves?,0.029803281093892905,0.018000000000000033
predictive,flower,overlapping,plants,whereIsFood?,0.029803281093892905,0.018000000000000033
predictive,flower,overlapping,plants,whereIsCarrots?,0.029803281093892905,0.018000000000000033
predictive,iron skillet,equivocal,artifact,whereIsSeat?,0.008647735571919784,0.018000000000000033
predictive,iron skillet,equivocal,artifact,whereIsMetal thing?,0.9913522644280799,0.018000000000000033
predictive,metal chair,equivocal,artifact,whereIsSeat?,0.4295705349146528,0.018000000000000033
predictive,metal chair,equivocal,artifact,whereIsMetal thing?,0.5704294650853476,0.018000000000000033
predictive,metal stool,equivocal,artifact,whereIsSeat?,0.42881024403723617,0.018000000000000033
predictive,metal stool,equivocal,artifact,whereIsMetal thing?,0.5711897559627639,0.018000000000000033
predictive,wooden chair,equivocal,artifact,whereIsSeat?,0.9950925582558805,0.018000000000000033
predictive,wooden chair,equivocal,artifact,whereIsMetal thing?,0.0049074417441186055,0.018000000000000033
predictive,angler fish,equivocal,animals,whereIsPet?,0.019793290736676274,0.018000000000000033
predictive,angler fish,equivocal,animals,whereIsFish?,0.9802067092633235,0.018000000000000033
predictive,betta fish,equivocal,animals,whereIsPet?,0.37650184699796574,0.018000000000000033
predictive,betta fish,equivocal,animals,whereIsFish?,0.6234981530020338,0.018000000000000033
predictive,goldfish,equivocal,animals,whereIsPet?,0.2047049748034433,0.018000000000000033
predictive,goldfish,equivocal,animals,whereIsFish?,0.795295025196557,0.018000000000000033
predictive,dalmatian,equivocal,animals,whereIsPet?,0.9968712456006908,0.018000000000000033
predictive,dalmatian,equivocal,animals,whereIsFish?,0.0031287543993095447,0.018000000000000033
predictive,ice hotel room,equivocal,places,whereIsOutdoor place?,0.020266135278131064,0.018000000000000033
predictive,ice hotel room,equivocal,places,whereIsCold place?,0.9797338647218685,0.018000000000000033
predictive,snowy forest,equivocal,places,whereIsOutdoor place?,0.45924350572211325,0.018000000000000033
predictive,snowy forest,equivocal,places,whereIsCold place?,0.5407564942778864,0.018000000000000033
predictive,snowy mountain,equivocal,places,whereIsOutdoor place?,0.29524954010101867,0.018000000000000033
predictive,snowy mountain,equivocal,places,whereIsCold place?,0.7047504598989813,0.018000000000000033
predictive,sunny beach,equivocal,places,whereIsOutdoor place?,0.992694105406576,0.018000000000000033
predictive,sunny beach,equivocal,places,whereIsCold place?,0.007305894593424287,0.018000000000000033
predictive,burger,equivocal,plants,whereIsPlant?,0.0039796129301086745,0.018000000000000033
predictive,burger,equivocal,plants,whereIsFood?,0.9960203870698922,0.018000000000000033
predictive,carrot,equivocal,plants,whereIsPlant?,0.47375744393295227,0.018000000000000033
predictive,carrot,equivocal,plants,whereIsFood?,0.5262425560670474,0.018000000000000033
predictive,sunflower,equivocal,plants,whereIsPlant?,0.9874191067912799,0.018000000000000033
predictive,sunflower,equivocal,plants,whereIsFood?,0.012580893208719916,0.018000000000000033
