type,modelLevel,goal,rationality,response,modelProb
overlapping,pragmatic,Go:siamese,9.4,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,9.4,Qo:pet,0.19
overlapping,explicit,Go:siamese,9.4,Qo:animal,0.08
overlapping,explicit,Go:siamese,9.4,Qo:lion,0.00
overlapping,explicit,Go:siamese,9.4,Qo:cat,0.46
overlapping,explicit,Go:siamese,9.4,Qo:pet,0.46
overlapping,literal,Go:dalmatian,9.5,Qo:animal,0.25
overlapping,literal,Go:dalmatian,9.5,Qo:lion,0.25
overlapping,literal,Go:dalmatian,9.5,Qo:cat,0.25
overlapping,literal,Go:dalmatian,9.5,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,9.5,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,9.5,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,9.5,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,9.5,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,9.5,Qo:animal,0.15
overlapping,explicit,Go:dalmatian,9.5,Qo:lion,0.00
overlapping,explicit,Go:dalmatian,9.5,Qo:cat,0.00
overlapping,explicit,Go:dalmatian,9.5,Qo:pet,0.84
overlapping,literal,Go:whale,9.5,Qo:animal,0.25
overlapping,literal,Go:whale,9.5,Qo:lion,0.25
overlapping,literal,Go:whale,9.5,Qo:cat,0.25
overlapping,literal,Go:whale,9.5,Qo:pet,0.25
overlapping,pragmatic,Go:whale,9.5,Qo:animal,0.37
overlapping,pragmatic,Go:whale,9.5,Qo:lion,0.16
overlapping,pragmatic,Go:whale,9.5,Qo:cat,0.32
overlapping,pragmatic,Go:whale,9.5,Qo:pet,0.15
overlapping,explicit,Go:whale,9.5,Qo:animal,0.25
overlapping,explicit,Go:whale,9.5,Qo:lion,0.25
overlapping,explicit,Go:whale,9.5,Qo:cat,0.25
overlapping,explicit,Go:whale,9.5,Qo:pet,0.25
overlapping,literal,Go:lion,9.5,Qo:animal,0.25
overlapping,literal,Go:lion,9.5,Qo:lion,0.25
overlapping,literal,Go:lion,9.5,Qo:cat,0.25
overlapping,literal,Go:lion,9.5,Qo:pet,0.25
overlapping,pragmatic,Go:lion,9.5,Qo:animal,0.02
overlapping,pragmatic,Go:lion,9.5,Qo:lion,0.94
overlapping,pragmatic,Go:lion,9.5,Qo:cat,0.03
overlapping,pragmatic,Go:lion,9.5,Qo:pet,0.02
overlapping,explicit,Go:lion,9.5,Qo:animal,0.00
overlapping,explicit,Go:lion,9.5,Qo:lion,0.99
overlapping,explicit,Go:lion,9.5,Qo:cat,0.01
overlapping,explicit,Go:lion,9.5,Qo:pet,0.00
overlapping,literal,Go:siamese,9.5,Qo:animal,0.25
overlapping,literal,Go:siamese,9.5,Qo:lion,0.25
overlapping,literal,Go:siamese,9.5,Qo:cat,0.25
overlapping,literal,Go:siamese,9.5,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,9.5,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,9.5,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,9.5,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,9.5,Qo:pet,0.19
overlapping,explicit,Go:siamese,9.5,Qo:animal,0.08
overlapping,explicit,Go:siamese,9.5,Qo:lion,0.00
overlapping,explicit,Go:siamese,9.5,Qo:cat,0.46
overlapping,explicit,Go:siamese,9.5,Qo:pet,0.46
overlapping,literal,Go:dalmatian,9.6,Qo:animal,0.25
overlapping,literal,Go:dalmatian,9.6,Qo:lion,0.25
overlapping,literal,Go:dalmatian,9.6,Qo:cat,0.25
overlapping,literal,Go:dalmatian,9.6,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,9.6,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,9.6,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,9.6,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,9.6,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,9.6,Qo:animal,0.15
overlapping,explicit,Go:dalmatian,9.6,Qo:lion,0.00
overlapping,explicit,Go:dalmatian,9.6,Qo:cat,0.00
overlapping,explicit,Go:dalmatian,9.6,Qo:pet,0.85
overlapping,literal,Go:whale,9.6,Qo:animal,0.25
overlapping,literal,Go:whale,9.6,Qo:lion,0.25
overlapping,literal,Go:whale,9.6,Qo:cat,0.25
overlapping,literal,Go:whale,9.6,Qo:pet,0.25
overlapping,pragmatic,Go:whale,9.6,Qo:animal,0.37
overlapping,pragmatic,Go:whale,9.6,Qo:lion,0.16
overlapping,pragmatic,Go:whale,9.6,Qo:cat,0.32
overlapping,pragmatic,Go:whale,9.6,Qo:pet,0.15
overlapping,explicit,Go:whale,9.6,Qo:animal,0.25
overlapping,explicit,Go:whale,9.6,Qo:lion,0.25
overlapping,explicit,Go:whale,9.6,Qo:cat,0.25
overlapping,explicit,Go:whale,9.6,Qo:pet,0.25
overlapping,literal,Go:lion,9.6,Qo:animal,0.25
overlapping,literal,Go:lion,9.6,Qo:lion,0.25
overlapping,literal,Go:lion,9.6,Qo:cat,0.25
overlapping,literal,Go:lion,9.6,Qo:pet,0.25
overlapping,pragmatic,Go:lion,9.6,Qo:animal,0.02
overlapping,pragmatic,Go:lion,9.6,Qo:lion,0.94
overlapping,pragmatic,Go:lion,9.6,Qo:cat,0.03
overlapping,pragmatic,Go:lion,9.6,Qo:pet,0.02
overlapping,explicit,Go:lion,9.6,Qo:animal,0.00
overlapping,explicit,Go:lion,9.6,Qo:lion,0.99
overlapping,explicit,Go:lion,9.6,Qo:cat,0.01
overlapping,explicit,Go:lion,9.6,Qo:pet,0.00
overlapping,literal,Go:siamese,9.6,Qo:animal,0.25
overlapping,literal,Go:siamese,9.6,Qo:lion,0.25
overlapping,literal,Go:siamese,9.6,Qo:cat,0.25
overlapping,literal,Go:siamese,9.6,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,9.6,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,9.6,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,9.6,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,9.6,Qo:pet,0.19
overlapping,explicit,Go:siamese,9.6,Qo:animal,0.08
overlapping,explicit,Go:siamese,9.6,Qo:lion,0.00
overlapping,explicit,Go:siamese,9.6,Qo:cat,0.46
overlapping,explicit,Go:siamese,9.6,Qo:pet,0.46
overlapping,literal,Go:dalmatian,9.7,Qo:animal,0.25
overlapping,literal,Go:dalmatian,9.7,Qo:lion,0.25
overlapping,literal,Go:dalmatian,9.7,Qo:cat,0.25
overlapping,literal,Go:dalmatian,9.7,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,9.7,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,9.7,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,9.7,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,9.7,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,9.7,Qo:animal,0.14
overlapping,explicit,Go:dalmatian,9.7,Qo:lion,0.00
overlapping,explicit,Go:dalmatian,9.7,Qo:cat,0.00
overlapping,explicit,Go:dalmatian,9.7,Qo:pet,0.85
overlapping,literal,Go:whale,9.7,Qo:animal,0.25
overlapping,literal,Go:whale,9.7,Qo:lion,0.25
overlapping,literal,Go:whale,9.7,Qo:cat,0.25
overlapping,literal,Go:whale,9.7,Qo:pet,0.25
overlapping,pragmatic,Go:whale,9.7,Qo:animal,0.37
overlapping,pragmatic,Go:whale,9.7,Qo:lion,0.16
overlapping,pragmatic,Go:whale,9.7,Qo:cat,0.32
overlapping,pragmatic,Go:whale,9.7,Qo:pet,0.15
overlapping,explicit,Go:whale,9.7,Qo:animal,0.25
overlapping,explicit,Go:whale,9.7,Qo:lion,0.25
overlapping,explicit,Go:whale,9.7,Qo:cat,0.25
overlapping,explicit,Go:whale,9.7,Qo:pet,0.25
overlapping,literal,Go:lion,9.7,Qo:animal,0.25
overlapping,literal,Go:lion,9.7,Qo:lion,0.25
overlapping,literal,Go:lion,9.7,Qo:cat,0.25
overlapping,literal,Go:lion,9.7,Qo:pet,0.25
overlapping,pragmatic,Go:lion,9.7,Qo:animal,0.02
overlapping,pragmatic,Go:lion,9.7,Qo:lion,0.94
overlapping,pragmatic,Go:lion,9.7,Qo:cat,0.03
overlapping,pragmatic,Go:lion,9.7,Qo:pet,0.02
overlapping,explicit,Go:lion,9.7,Qo:animal,0.00
overlapping,explicit,Go:lion,9.7,Qo:lion,0.99
overlapping,explicit,Go:lion,9.7,Qo:cat,0.00
overlapping,explicit,Go:lion,9.7,Qo:pet,0.00
overlapping,literal,Go:siamese,9.7,Qo:animal,0.25
overlapping,literal,Go:siamese,9.7,Qo:lion,0.25
overlapping,literal,Go:siamese,9.7,Qo:cat,0.25
overlapping,literal,Go:siamese,9.7,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,9.7,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,9.7,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,9.7,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,9.7,Qo:pet,0.19
overlapping,explicit,Go:siamese,9.7,Qo:animal,0.08
overlapping,explicit,Go:siamese,9.7,Qo:lion,0.00
overlapping,explicit,Go:siamese,9.7,Qo:cat,0.46
overlapping,explicit,Go:siamese,9.7,Qo:pet,0.46
overlapping,literal,Go:dalmatian,9.8,Qo:animal,0.25
overlapping,literal,Go:dalmatian,9.8,Qo:lion,0.25
overlapping,literal,Go:dalmatian,9.8,Qo:cat,0.25
overlapping,literal,Go:dalmatian,9.8,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,9.8,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,9.8,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,9.8,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,9.8,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,9.8,Qo:animal,0.14
overlapping,explicit,Go:dalmatian,9.8,Qo:lion,0.00
overlapping,explicit,Go:dalmatian,9.8,Qo:cat,0.00
overlapping,explicit,Go:dalmatian,9.8,Qo:pet,0.85
overlapping,literal,Go:whale,9.8,Qo:animal,0.25
overlapping,literal,Go:whale,9.8,Qo:lion,0.25
overlapping,literal,Go:whale,9.8,Qo:cat,0.25
overlapping,literal,Go:whale,9.8,Qo:pet,0.25
overlapping,pragmatic,Go:whale,9.8,Qo:animal,0.37
overlapping,pragmatic,Go:whale,9.8,Qo:lion,0.16
overlapping,pragmatic,Go:whale,9.8,Qo:cat,0.32
overlapping,pragmatic,Go:whale,9.8,Qo:pet,0.15
overlapping,explicit,Go:whale,9.8,Qo:animal,0.25
overlapping,explicit,Go:whale,9.8,Qo:lion,0.25
overlapping,explicit,Go:whale,9.8,Qo:cat,0.25
overlapping,explicit,Go:whale,9.8,Qo:pet,0.25
overlapping,literal,Go:lion,9.8,Qo:animal,0.25
overlapping,literal,Go:lion,9.8,Qo:lion,0.25
overlapping,literal,Go:lion,9.8,Qo:cat,0.25
overlapping,literal,Go:lion,9.8,Qo:pet,0.25
overlapping,pragmatic,Go:lion,9.8,Qo:animal,0.02
overlapping,pragmatic,Go:lion,9.8,Qo:lion,0.94
overlapping,pragmatic,Go:lion,9.8,Qo:cat,0.03
overlapping,pragmatic,Go:lion,9.8,Qo:pet,0.02
overlapping,explicit,Go:lion,9.8,Qo:animal,0.00
overlapping,explicit,Go:lion,9.8,Qo:lion,0.99
overlapping,explicit,Go:lion,9.8,Qo:cat,0.00
overlapping,explicit,Go:lion,9.8,Qo:pet,0.00
overlapping,literal,Go:siamese,9.8,Qo:animal,0.25
overlapping,literal,Go:siamese,9.8,Qo:lion,0.25
overlapping,literal,Go:siamese,9.8,Qo:cat,0.25
overlapping,literal,Go:siamese,9.8,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,9.8,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,9.8,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,9.8,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,9.8,Qo:pet,0.19
overlapping,explicit,Go:siamese,9.8,Qo:animal,0.08
overlapping,explicit,Go:siamese,9.8,Qo:lion,0.00
overlapping,explicit,Go:siamese,9.8,Qo:cat,0.46
overlapping,explicit,Go:siamese,9.8,Qo:pet,0.46
overlapping,literal,Go:dalmatian,9.9,Qo:animal,0.25
overlapping,literal,Go:dalmatian,9.9,Qo:lion,0.25
overlapping,literal,Go:dalmatian,9.9,Qo:cat,0.25
overlapping,literal,Go:dalmatian,9.9,Qo:pet,0.25
overlapping,pragmatic,Go:dalmatian,9.9,Qo:animal,0.31
overlapping,pragmatic,Go:dalmatian,9.9,Qo:lion,0.05
overlapping,pragmatic,Go:dalmatian,9.9,Qo:cat,0.05
overlapping,pragmatic,Go:dalmatian,9.9,Qo:pet,0.59
overlapping,explicit,Go:dalmatian,9.9,Qo:animal,0.14
overlapping,explicit,Go:dalmatian,9.9,Qo:lion,0.00
overlapping,explicit,Go:dalmatian,9.9,Qo:cat,0.00
overlapping,explicit,Go:dalmatian,9.9,Qo:pet,0.85
overlapping,literal,Go:whale,9.9,Qo:animal,0.25
overlapping,literal,Go:whale,9.9,Qo:lion,0.25
overlapping,literal,Go:whale,9.9,Qo:cat,0.25
overlapping,literal,Go:whale,9.9,Qo:pet,0.25
overlapping,pragmatic,Go:whale,9.9,Qo:animal,0.37
overlapping,pragmatic,Go:whale,9.9,Qo:lion,0.16
overlapping,pragmatic,Go:whale,9.9,Qo:cat,0.32
overlapping,pragmatic,Go:whale,9.9,Qo:pet,0.15
overlapping,explicit,Go:whale,9.9,Qo:animal,0.25
overlapping,explicit,Go:whale,9.9,Qo:lion,0.25
overlapping,explicit,Go:whale,9.9,Qo:cat,0.25
overlapping,explicit,Go:whale,9.9,Qo:pet,0.25
overlapping,literal,Go:lion,9.9,Qo:animal,0.25
overlapping,literal,Go:lion,9.9,Qo:lion,0.25
overlapping,literal,Go:lion,9.9,Qo:cat,0.25
overlapping,literal,Go:lion,9.9,Qo:pet,0.25
overlapping,pragmatic,Go:lion,9.9,Qo:animal,0.02
overlapping,pragmatic,Go:lion,9.9,Qo:lion,0.94
overlapping,pragmatic,Go:lion,9.9,Qo:cat,0.03
overlapping,pragmatic,Go:lion,9.9,Qo:pet,0.02
overlapping,explicit,Go:lion,9.9,Qo:animal,0.00
overlapping,explicit,Go:lion,9.9,Qo:lion,0.99
overlapping,explicit,Go:lion,9.9,Qo:cat,0.00
overlapping,explicit,Go:lion,9.9,Qo:pet,0.00
overlapping,literal,Go:siamese,9.9,Qo:animal,0.25
overlapping,literal,Go:siamese,9.9,Qo:lion,0.25
overlapping,literal,Go:siamese,9.9,Qo:cat,0.25
overlapping,literal,Go:siamese,9.9,Qo:pet,0.25
overlapping,pragmatic,Go:siamese,9.9,Qo:animal,0.13
overlapping,pragmatic,Go:siamese,9.9,Qo:lion,0.04
overlapping,pragmatic,Go:siamese,9.9,Qo:cat,0.64
overlapping,pragmatic,Go:siamese,9.9,Qo:pet,0.19
overlapping,explicit,Go:siamese,9.9,Qo:animal,0.08
overlapping,explicit,Go:siamese,9.9,Qo:lion,0.00
overlapping,explicit,Go:siamese,9.9,Qo:cat,0.46
overlapping,explicit,Go:siamese,9.9,Qo:pet,0.46
equivocal,literal,Ge:beta,1.0,Qe:pet,0.50
equivocal,literal,Ge:beta,1.0,Qe:fish,0.50
equivocal,pragmatic,Ge:beta,1.0,Qe:pet,0.50
equivocal,pragmatic,Ge:beta,1.0,Qe:fish,0.50
equivocal,explicit,Ge:beta,1.0,Qe:pet,0.50
equivocal,explicit,Ge:beta,1.0,Qe:fish,0.50
equivocal,literal,Ge:goldfish,1.0,Qe:pet,0.50
equivocal,literal,Ge:goldfish,1.0,Qe:fish,0.50
equivocal,pragmatic,Ge:goldfish,1.0,Qe:pet,0.50
equivocal,pragmatic,Ge:goldfish,1.0,Qe:fish,0.50
equivocal,explicit,Ge:goldfish,1.0,Qe:pet,0.50
equivocal,explicit,Ge:goldfish,1.0,Qe:fish,0.50
equivocal,literal,Ge:angler,1.0,Qe:pet,0.50
equivocal,literal,Ge:angler,1.0,Qe:fish,0.50
equivocal,pragmatic,Ge:angler,1.0,Qe:pet,0.13
equivocal,pragmatic,Ge:angler,1.0,Qe:fish,0.87
equivocal,explicit,Ge:angler,1.0,Qe:pet,0.47
equivocal,explicit,Ge:angler,1.0,Qe:fish,0.53
equivocal,literal,Ge:dalmatian,1.0,Qe:pet,0.50
equivocal,literal,Ge:dalmatian,1.0,Qe:fish,0.50
equivocal,pragmatic,Ge:dalmatian,1.0,Qe:pet,0.87
equivocal,pragmatic,Ge:dalmatian,1.0,Qe:fish,0.13
equivocal,explicit,Ge:dalmatian,1.0,Qe:pet,0.53
equivocal,explicit,Ge:dalmatian,1.0,Qe:fish,0.47
equivocal,literal,Ge:beta,1.1,Qe:pet,0.50
equivocal,literal,Ge:beta,1.1,Qe:fish,0.50
equivocal,pragmatic,Ge:beta,1.1,Qe:pet,0.50
equivocal,pragmatic,Ge:beta,1.1,Qe:fish,0.50
equivocal,explicit,Ge:beta,1.1,Qe:pet,0.50
equivocal,explicit,Ge:beta,1.1,Qe:fish,0.50
equivocal,literal,Ge:goldfish,1.1,Qe:pet,0.50
equivocal,literal,Ge:goldfish,1.1,Qe:fish,0.50
equivocal,pragmatic,Ge:goldfish,1.1,Qe:pet,0.50
equivocal,pragmatic,Ge:goldfish,1.1,Qe:fish,0.50
equivocal,explicit,Ge:goldfish,1.1,Qe:pet,0.50
equivocal,explicit,Ge:goldfish,1.1,Qe:fish,0.50
equivocal,literal,Ge:angler,1.1,Qe:pet,0.50
equivocal,literal,Ge:angler,1.1,Qe:fish,0.50
equivocal,pragmatic,Ge:angler,1.1,Qe:pet,0.13
equivocal,pragmatic,Ge:angler,1.1,Qe:fish,0.87
equivocal,explicit,Ge:angler,1.1,Qe:pet,0.46
equivocal,explicit,Ge:angler,1.1,Qe:fish,0.54
equivocal,literal,Ge:dalmatian,1.1,Qe:pet,0.50
equivocal,literal,Ge:dalmatian,1.1,Qe:fish,0.50
equivocal,pragmatic,Ge:dalmatian,1.1,Qe:pet,0.87
equivocal,pragmatic,Ge:dalmatian,1.1,Qe:fish,0.13
equivocal,explicit,Ge:dalmatian,1.1,Qe:pet,0.54
equivocal,explicit,Ge:dalmatian,1.1,Qe:fish,0.46
equivocal,literal,Ge:beta,1.2,Qe:pet,0.50
equivocal,literal,Ge:beta,1.2,Qe:fish,0.50
equivocal,pragmatic,Ge:beta,1.2,Qe:pet,0.50
equivocal,pragmatic,Ge:beta,1.2,Qe:fish,0.50
equivocal,explicit,Ge:beta,1.2,Qe:pet,0.50
equivocal,explicit,Ge:beta,1.2,Qe:fish,0.50
equivocal,literal,Ge:goldfish,1.2,Qe:pet,0.50
equivocal,literal,Ge:goldfish,1.2,Qe:fish,0.50
equivocal,pragmatic,Ge:goldfish,1.2,Qe:pet,0.50
equivocal,pragmatic,Ge:goldfish,1.2,Qe:fish,0.50
equivocal,explicit,Ge:goldfish,1.2,Qe:pet,0.50
equivocal,explicit,Ge:goldfish,1.2,Qe:fish,0.50
equivocal,literal,Ge:angler,1.2,Qe:pet,0.50
equivocal,literal,Ge:angler,1.2,Qe:fish,0.50
equivocal,pragmatic,Ge:angler,1.2,Qe:pet,0.13
equivocal,pragmatic,Ge:angler,1.2,Qe:fish,0.87
equivocal,explicit,Ge:angler,1.2,Qe:pet,0.46
equivocal,explicit,Ge:angler,1.2,Qe:fish,0.54
equivocal,literal,Ge:dalmatian,1.2,Qe:pet,0.50
equivocal,literal,Ge:dalmatian,1.2,Qe:fish,0.50
equivocal,pragmatic,Ge:dalmatian,1.2,Qe:pet,0.87
equivocal,pragmatic,Ge:dalmatian,1.2,Qe:fish,0.13
equivocal,explicit,Ge:dalmatian,1.2,Qe:pet,0.54
equivocal,explicit,Ge:dalmatian,1.2,Qe:fish,0.46
equivocal,literal,Ge:beta,1.3,Qe:pet,0.50
equivocal,literal,Ge:beta,1.3,Qe:fish,0.50
equivocal,pragmatic,Ge:beta,1.3,Qe:pet,0.50
equivocal,pragmatic,Ge:beta,1.3,Qe:fish,0.50
equivocal,explicit,Ge:beta,1.3,Qe:pet,0.50
equivocal,explicit,Ge:beta,1.3,Qe:fish,0.50
equivocal,literal,Ge:goldfish,1.3,Qe:pet,0.50
equivocal,literal,Ge:goldfish,1.3,Qe:fish,0.50
equivocal,pragmatic,Ge:goldfish,1.3,Qe:pet,0.50
equivocal,pragmatic,Ge:goldfish,1.3,Qe:fish,0.50
equivocal,explicit,Ge:goldfish,1.3,Qe:pet,0.50
equivocal,explicit,Ge:goldfish,1.3,Qe:fish,0.50
equivocal,literal,Ge:angler,1.3,Qe:pet,0.50
equivocal,literal,Ge:angler,1.3,Qe:fish,0.50
equivocal,pragmatic,Ge:angler,1.3,Qe:pet,0.13
equivocal,pragmatic,Ge:angler,1.3,Qe:fish,0.87
equivocal,explicit,Ge:angler,1.3,Qe:pet,0.45
equivocal,explicit,Ge:angler,1.3,Qe:fish,0.55
equivocal,literal,Ge:dalmatian,1.3,Qe:pet,0.50
equivocal,literal,Ge:dalmatian,1.3,Qe:fish,0.50
equivocal,pragmatic,Ge:dalmatian,1.3,Qe:pet,0.87
equivocal,pragmatic,Ge:dalmatian,1.3,Qe:fish,0.13
equivocal,explicit,Ge:dalmatian,1.3,Qe:pet,0.55
equivocal,explicit,Ge:dalmatian,1.3,Qe:fish,0.45
equivocal,literal,Ge:beta,1.4,Qe:pet,0.50
equivocal,literal,Ge:beta,1.4,Qe:fish,0.50
equivocal,pragmatic,Ge:beta,1.4,Qe:pet,0.50
equivocal,pragmatic,Ge:beta,1.4,Qe:fish,0.50
equivocal,explicit,Ge:beta,1.4,Qe:pet,0.50
equivocal,explicit,Ge:beta,1.4,Qe:fish,0.50
equivocal,literal,Ge:goldfish,1.4,Qe:pet,0.50
equivocal,literal,Ge:goldfish,1.4,Qe:fish,0.50
equivocal,pragmatic,Ge:goldfish,1.4,Qe:pet,0.50
equivocal,pragmatic,Ge:goldfish,1.4,Qe:fish,0.50
equivocal,explicit,Ge:goldfish,1.4,Qe:pet,0.50
equivocal,explicit,Ge:goldfish,1.4,Qe:fish,0.50
equivocal,literal,Ge:angler,1.4,Qe:pet,0.50
equivocal,literal,Ge:angler,1.4,Qe:fish,0.50
equivocal,pragmatic,Ge:angler,1.4,Qe:pet,0.13
equivocal,pragmatic,Ge:angler,1.4,Qe:fish,0.87
equivocal,explicit,Ge:angler,1.4,Qe:pet,0.44
equivocal,explicit,Ge:angler,1.4,Qe:fish,0.56
equivocal,literal,Ge:dalmatian,1.4,Qe:pet,0.50
equivocal,literal,Ge:dalmatian,1.4,Qe:fish,0.50
equivocal,pragmatic,Ge:dalmatian,1.4,Qe:pet,0.87
equivocal,pragmatic,Ge:dalmatian,1.4,Qe:fish,0.13
equivocal,explicit,Ge:dalmatian,1.4,Qe:pet,0.56
equivocal,explicit,Ge:dalmatian,1.4,Qe:fish,0.44
equivocal,literal,Ge:beta,1.5,Qe:pet,0.50
equivocal,literal,Ge:beta,1.5,Qe:fish,0.50
equivocal,pragmatic,Ge:beta,1.5,Qe:pet,0.50
equivocal,pragmatic,Ge:beta,1.5,Qe:fish,0.50
equivocal,explicit,Ge:beta,1.5,Qe:pet,0.50
equivocal,explicit,Ge:beta,1.5,Qe:fish,0.50
equivocal,literal,Ge:goldfish,1.5,Qe:pet,0.50
equivocal,literal,Ge:goldfish,1.5,Qe:fish,0.50
equivocal,pragmatic,Ge:goldfish,1.5,Qe:pet,0.50
equivocal,pragmatic,Ge:goldfish,1.5,Qe:fish,0.50
equivocal,explicit,Ge:goldfish,1.5,Qe:pet,0.50
equivocal,explicit,Ge:goldfish,1.5,Qe:fish,0.50
equivocal,literal,Ge:angler,1.5,Qe:pet,0.50
equivocal,literal,Ge:angler,1.5,Qe:fish,0.50
equivocal,pragmatic,Ge:angler,1.5,Qe:pet,0.13
equivocal,pragmatic,Ge:angler,1.5,Qe:fish,0.87
equivocal,explicit,Ge:angler,1.5,Qe:pet,0.43
equivocal,explicit,Ge:angler,1.5,Qe:fish,0.57
equivocal,literal,Ge:dalmatian,1.5,Qe:pet,0.50
equivocal,literal,Ge:dalmatian,1.5,Qe:fish,0.50
equivocal,pragmatic,Ge:dalmatian,1.5,Qe:pet,0.87
equivocal,pragmatic,Ge:dalmatian,1.5,Qe:fish,0.13
equivocal,explicit,Ge:dalmatian,1.5,Qe:pet,0.57
equivocal,explicit,Ge:dalmatian,1.5,Qe:fish,0.43
equivocal,literal,Ge:beta,1.6,Qe:pet,0.50
equivocal,literal,Ge:beta,1.6,Qe:fish,0.50
equivocal,pragmatic,Ge:beta,1.6,Qe:pet,0.50
equivocal,pragmatic,Ge:beta,1.6,Qe:fish,0.50
equivocal,explicit,Ge:beta,1.6,Qe:pet,0.50
equivocal,explicit,Ge:beta,1.6,Qe:fish,0.50
equivocal,literal,Ge:goldfish,1.6,Qe:pet,0.50
equivocal,literal,Ge:goldfish,1.6,Qe:fish,0.50
equivocal,pragmatic,Ge:goldfish,1.6,Qe:pet,0.50
equivocal,pragmatic,Ge:goldfish,1.6,Qe:fish,0.50
equivocal,explicit,Ge:goldfish,1.6,Qe:pet,0.50
equivocal,explicit,Ge:goldfish,1.6,Qe:fish,0.50
equivocal,literal,Ge:angler,1.6,Qe:pet,0.50
equivocal,literal,Ge:angler,1.6,Qe:fish,0.50
equivocal,pragmatic,Ge:angler,1.6,Qe:pet,0.13
equivocal,pragmatic,Ge:angler,1.6,Qe:fish,0.87
equivocal,explicit,Ge:angler,1.6,Qe:pet,0.42
equivocal,explicit,Ge:angler,1.6,Qe:fish,0.58
equivocal,literal,Ge:dalmatian,1.6,Qe:pet,0.50
equivocal,literal,Ge:dalmatian,1.6,Qe:fish,0.50
equivocal,pragmatic,Ge:dalmatian,1.6,Qe:pet,0.87
equivocal,pragmatic,Ge:dalmatian,1.6,Qe:fish,0.13
equivocal,explicit,Ge:dalmatian,1.6,Qe:pet,0.58
equivocal,explicit,Ge:dalmatian,1.6,Qe:fish,0.42
equivocal,literal,Ge:beta,1.7,Qe:pet,0.50
equivocal,literal,Ge:beta,1.7,Qe:fish,0.50
equivocal,pragmatic,Ge:beta,1.7,Qe:pet,0.50
equivocal,pragmatic,Ge:beta,1.7,Qe:fish,0.50
equivocal,explicit,Ge:beta,1.7,Qe:pet,0.50
equivocal,explicit,Ge:beta,1.7,Qe:fish,0.50
equivocal,literal,Ge:goldfish,1.7,Qe:pet,0.50
equivocal,literal,Ge:goldfish,1.7,Qe:fish,0.50
equivocal,pragmatic,Ge:goldfish,1.7,Qe:pet,0.50
equivocal,pragmatic,Ge:goldfish,1.7,Qe:fish,0.50
equivocal,explicit,Ge:goldfish,1.7,Qe:pet,0.50
equivocal,explicit,Ge:goldfish,1.7,Qe:fish,0.50
equivocal,literal,Ge:angler,1.7,Qe:pet,0.50
equivocal,literal,Ge:angler,1.7,Qe:fish,0.50
equivocal,pragmatic,Ge:angler,1.7,Qe:pet,0.13
equivocal,pragmatic,Ge:angler,1.7,Qe:fish,0.87
equivocal,explicit,Ge:angler,1.7,Qe:pet,0.41
equivocal,explicit,Ge:angler,1.7,Qe:fish,0.59
equivocal,literal,Ge:dalmatian,1.7,Qe:pet,0.50
equivocal,literal,Ge:dalmatian,1.7,Qe:fish,0.50
equivocal,pragmatic,Ge:dalmatian,1.7,Qe:pet,0.87
equivocal,pragmatic,Ge:dalmatian,1.7,Qe:fish,0.13
equivocal,explicit,Ge:dalmatian,1.7,Qe:pet,0.59
equivocal,explicit,Ge:dalmatian,1.7,Qe:fish,0.41
