type,domain,modelLevel,utterance,rationality,response,modelProb
branching,artifact,explicit,seat,5.6,couch,0.24
branching,artifact,explicit,seat,5.6,chair,0.76
branching,artifact,explicit,seat,5.6,table,0.00
branching,artifact,explicit,seat,5.6,lawnmower,0.00
branching,artifact,literal,furniture,5.6,lawnmower,0.25
branching,artifact,literal,furniture,5.6,table,0.25
branching,artifact,literal,furniture,5.6,chair,0.25
branching,artifact,literal,furniture,5.6,couch,0.25
branching,artifact,pragmatic,furniture,5.6,couch,0.30
branching,artifact,pragmatic,furniture,5.6,chair,0.04
branching,artifact,pragmatic,furniture,5.6,table,0.62
branching,artifact,pragmatic,furniture,5.6,lawnmower,0.04
branching,artifact,explicit,furniture,5.6,couch,0.72
branching,artifact,explicit,furniture,5.6,chair,0.11
branching,artifact,explicit,furniture,5.6,table,0.16
branching,artifact,explicit,furniture,5.6,lawnmower,0.00
branching,artifact,literal,couch,5.6,lawnmower,0.25
branching,artifact,literal,couch,5.6,table,0.25
branching,artifact,literal,couch,5.6,chair,0.25
branching,artifact,literal,couch,5.6,couch,0.25
branching,artifact,pragmatic,couch,5.6,couch,0.84
branching,artifact,pragmatic,couch,5.6,chair,0.01
branching,artifact,pragmatic,couch,5.6,table,0.13
branching,artifact,pragmatic,couch,5.6,lawnmower,0.02
branching,artifact,explicit,couch,5.6,couch,0.99
branching,artifact,explicit,couch,5.6,chair,0.00
branching,artifact,explicit,couch,5.6,table,0.00
branching,artifact,explicit,couch,5.6,lawnmower,0.00
branching,artifact,literal,thing,5.7,lawnmower,0.25
branching,artifact,literal,thing,5.7,table,0.25
branching,artifact,literal,thing,5.7,chair,0.25
branching,artifact,literal,thing,5.7,couch,0.25
branching,artifact,pragmatic,thing,5.7,couch,0.00
branching,artifact,pragmatic,thing,5.7,chair,0.02
branching,artifact,pragmatic,thing,5.7,table,0.31
branching,artifact,pragmatic,thing,5.7,lawnmower,0.67
branching,artifact,explicit,thing,5.7,couch,0.03
branching,artifact,explicit,thing,5.7,chair,0.15
branching,artifact,explicit,thing,5.7,table,0.20
branching,artifact,explicit,thing,5.7,lawnmower,0.62
branching,artifact,literal,seat,5.7,lawnmower,0.25
branching,artifact,literal,seat,5.7,table,0.25
branching,artifact,literal,seat,5.7,chair,0.25
branching,artifact,literal,seat,5.7,couch,0.25
branching,artifact,pragmatic,seat,5.7,couch,0.01
branching,artifact,pragmatic,seat,5.7,chair,0.86
branching,artifact,pragmatic,seat,5.7,table,0.11
branching,artifact,pragmatic,seat,5.7,lawnmower,0.02
branching,artifact,explicit,seat,5.7,couch,0.24
branching,artifact,explicit,seat,5.7,chair,0.76
branching,artifact,explicit,seat,5.7,table,0.00
branching,artifact,explicit,seat,5.7,lawnmower,0.00
branching,artifact,literal,furniture,5.7,lawnmower,0.25
branching,artifact,literal,furniture,5.7,table,0.25
branching,artifact,literal,furniture,5.7,chair,0.25
branching,artifact,literal,furniture,5.7,couch,0.25
branching,artifact,pragmatic,furniture,5.7,couch,0.30
branching,artifact,pragmatic,furniture,5.7,chair,0.03
branching,artifact,pragmatic,furniture,5.7,table,0.63
branching,artifact,pragmatic,furniture,5.7,lawnmower,0.04
branching,artifact,explicit,furniture,5.7,couch,0.72
branching,artifact,explicit,furniture,5.7,chair,0.11
branching,artifact,explicit,furniture,5.7,table,0.16
branching,artifact,explicit,furniture,5.7,lawnmower,0.00
branching,artifact,literal,couch,5.7,lawnmower,0.25
branching,artifact,literal,couch,5.7,table,0.25
branching,artifact,literal,couch,5.7,chair,0.25
branching,artifact,literal,couch,5.7,couch,0.25
branching,artifact,pragmatic,couch,5.7,couch,0.84
branching,artifact,pragmatic,couch,5.7,chair,0.01
branching,artifact,pragmatic,couch,5.7,table,0.13
branching,artifact,pragmatic,couch,5.7,lawnmower,0.02
branching,artifact,explicit,couch,5.7,couch,0.99
branching,artifact,explicit,couch,5.7,chair,0.00
branching,artifact,explicit,couch,5.7,table,0.00
branching,artifact,explicit,couch,5.7,lawnmower,0.00
branching,artifact,literal,thing,5.8,lawnmower,0.25
branching,artifact,literal,thing,5.8,table,0.25
branching,artifact,literal,thing,5.8,chair,0.25
branching,artifact,literal,thing,5.8,couch,0.25
branching,artifact,pragmatic,thing,5.8,couch,0.00
branching,artifact,pragmatic,thing,5.8,chair,0.02
branching,artifact,pragmatic,thing,5.8,table,0.31
branching,artifact,pragmatic,thing,5.8,lawnmower,0.67
branching,artifact,explicit,thing,5.8,couch,0.03
branching,artifact,explicit,thing,5.8,chair,0.15
branching,artifact,explicit,thing,5.8,table,0.20
branching,artifact,explicit,thing,5.8,lawnmower,0.62
branching,artifact,literal,seat,5.8,lawnmower,0.25
branching,artifact,literal,seat,5.8,table,0.25
branching,artifact,literal,seat,5.8,chair,0.25
branching,artifact,literal,seat,5.8,couch,0.25
branching,artifact,pragmatic,seat,5.8,couch,0.01
branching,artifact,pragmatic,seat,5.8,chair,0.86
branching,artifact,pragmatic,seat,5.8,table,0.11
branching,artifact,pragmatic,seat,5.8,lawnmower,0.02
branching,artifact,explicit,seat,5.8,couch,0.24
branching,artifact,explicit,seat,5.8,chair,0.76
branching,artifact,explicit,seat,5.8,table,0.00
branching,artifact,explicit,seat,5.8,lawnmower,0.00
branching,artifact,literal,furniture,5.8,lawnmower,0.25
branching,artifact,literal,furniture,5.8,table,0.25
branching,artifact,literal,furniture,5.8,chair,0.25
branching,artifact,literal,furniture,5.8,couch,0.25
branching,artifact,pragmatic,furniture,5.8,couch,0.29
branching,artifact,pragmatic,furniture,5.8,chair,0.03
branching,artifact,pragmatic,furniture,5.8,table,0.64
branching,artifact,pragmatic,furniture,5.8,lawnmower,0.04
branching,artifact,explicit,furniture,5.8,couch,0.72
branching,artifact,explicit,furniture,5.8,chair,0.11
branching,artifact,explicit,furniture,5.8,table,0.16
branching,artifact,explicit,furniture,5.8,lawnmower,0.00
branching,artifact,literal,couch,5.8,lawnmower,0.25
branching,artifact,literal,couch,5.8,table,0.25
branching,artifact,literal,couch,5.8,chair,0.25
branching,artifact,literal,couch,5.8,couch,0.25
branching,artifact,pragmatic,couch,5.8,couch,0.85
branching,artifact,pragmatic,couch,5.8,chair,0.01
branching,artifact,pragmatic,couch,5.8,table,0.12
branching,artifact,pragmatic,couch,5.8,lawnmower,0.02
branching,artifact,explicit,couch,5.8,couch,0.99
branching,artifact,explicit,couch,5.8,chair,0.00
branching,artifact,explicit,couch,5.8,table,0.00
branching,artifact,explicit,couch,5.8,lawnmower,0.00
branching,artifact,literal,thing,5.9,lawnmower,0.25
branching,artifact,literal,thing,5.9,table,0.25
branching,artifact,literal,thing,5.9,chair,0.25
branching,artifact,literal,thing,5.9,couch,0.25
branching,artifact,pragmatic,thing,5.9,couch,0.00
branching,artifact,pragmatic,thing,5.9,chair,0.01
branching,artifact,pragmatic,thing,5.9,table,0.31
branching,artifact,pragmatic,thing,5.9,lawnmower,0.68
branching,artifact,explicit,thing,5.9,couch,0.03
branching,artifact,explicit,thing,5.9,chair,0.15
branching,artifact,explicit,thing,5.9,table,0.20
branching,artifact,explicit,thing,5.9,lawnmower,0.62
branching,artifact,literal,seat,5.9,lawnmower,0.25
branching,artifact,literal,seat,5.9,table,0.25
branching,artifact,literal,seat,5.9,chair,0.25
branching,artifact,literal,seat,5.9,couch,0.25
branching,artifact,pragmatic,seat,5.9,couch,0.01
branching,artifact,pragmatic,seat,5.9,chair,0.87
branching,artifact,pragmatic,seat,5.9,table,0.11
branching,artifact,pragmatic,seat,5.9,lawnmower,0.02
branching,artifact,explicit,seat,5.9,couch,0.24
branching,artifact,explicit,seat,5.9,chair,0.76
branching,artifact,explicit,seat,5.9,table,0.00
branching,artifact,explicit,seat,5.9,lawnmower,0.00
branching,artifact,literal,furniture,5.9,lawnmower,0.25
branching,artifact,literal,furniture,5.9,table,0.25
branching,artifact,literal,furniture,5.9,chair,0.25
branching,artifact,literal,furniture,5.9,couch,0.25
branching,artifact,pragmatic,furniture,5.9,couch,0.29
branching,artifact,pragmatic,furniture,5.9,chair,0.03
branching,artifact,pragmatic,furniture,5.9,table,0.65
branching,artifact,pragmatic,furniture,5.9,lawnmower,0.03
branching,artifact,explicit,furniture,5.9,couch,0.72
branching,artifact,explicit,furniture,5.9,chair,0.11
branching,artifact,explicit,furniture,5.9,table,0.16
branching,artifact,explicit,furniture,5.9,lawnmower,0.00
branching,artifact,literal,couch,5.9,lawnmower,0.25
branching,artifact,literal,couch,5.9,table,0.25
branching,artifact,literal,couch,5.9,chair,0.25
branching,artifact,literal,couch,5.9,couch,0.25
branching,artifact,pragmatic,couch,5.9,couch,0.85
branching,artifact,pragmatic,couch,5.9,chair,0.01
branching,artifact,pragmatic,couch,5.9,table,0.12
branching,artifact,pragmatic,couch,5.9,lawnmower,0.02
branching,artifact,explicit,couch,5.9,couch,1.00
branching,artifact,explicit,couch,5.9,chair,0.00
branching,artifact,explicit,couch,5.9,table,0.00
branching,artifact,explicit,couch,5.9,lawnmower,0.00
branching,artifact,literal,thing,6.0,lawnmower,0.25
branching,artifact,literal,thing,6.0,table,0.25
branching,artifact,literal,thing,6.0,chair,0.25
branching,artifact,literal,thing,6.0,couch,0.25
branching,artifact,pragmatic,thing,6.0,couch,0.00
branching,artifact,pragmatic,thing,6.0,chair,0.01
branching,artifact,pragmatic,thing,6.0,table,0.31
branching,artifact,pragmatic,thing,6.0,lawnmower,0.68
branching,artifact,explicit,thing,6.0,couch,0.03
branching,artifact,explicit,thing,6.0,chair,0.15
branching,artifact,explicit,thing,6.0,table,0.20
branching,artifact,explicit,thing,6.0,lawnmower,0.62
branching,artifact,literal,seat,6.0,lawnmower,0.25
branching,artifact,literal,seat,6.0,table,0.25
branching,artifact,literal,seat,6.0,chair,0.25
branching,artifact,literal,seat,6.0,couch,0.25
branching,artifact,pragmatic,seat,6.0,couch,0.01
branching,artifact,pragmatic,seat,6.0,chair,0.87
branching,artifact,pragmatic,seat,6.0,table,0.11
branching,artifact,pragmatic,seat,6.0,lawnmower,0.02
branching,artifact,explicit,seat,6.0,couch,0.24
branching,artifact,explicit,seat,6.0,chair,0.76
branching,artifact,explicit,seat,6.0,table,0.00
branching,artifact,explicit,seat,6.0,lawnmower,0.00
branching,artifact,literal,furniture,6.0,lawnmower,0.25
branching,artifact,literal,furniture,6.0,table,0.25
branching,artifact,literal,furniture,6.0,chair,0.25
branching,artifact,literal,furniture,6.0,couch,0.25
branching,artifact,pragmatic,furniture,6.0,couch,0.28
branching,artifact,pragmatic,furniture,6.0,chair,0.03
branching,artifact,pragmatic,furniture,6.0,table,0.66
branching,artifact,pragmatic,furniture,6.0,lawnmower,0.03
branching,artifact,explicit,furniture,6.0,couch,0.72
branching,artifact,explicit,furniture,6.0,chair,0.11
branching,artifact,explicit,furniture,6.0,table,0.16
branching,artifact,explicit,furniture,6.0,lawnmower,0.00
branching,artifact,literal,couch,6.0,lawnmower,0.25
branching,artifact,literal,couch,6.0,table,0.25
branching,artifact,literal,couch,6.0,chair,0.25
branching,artifact,literal,couch,6.0,couch,0.25
branching,artifact,pragmatic,couch,6.0,couch,0.86
branching,artifact,pragmatic,couch,6.0,chair,0.01
branching,artifact,pragmatic,couch,6.0,table,0.12
branching,artifact,pragmatic,couch,6.0,lawnmower,0.02
branching,artifact,explicit,couch,6.0,couch,1.00
branching,artifact,explicit,couch,6.0,chair,0.00
branching,artifact,explicit,couch,6.0,table,0.00
branching,artifact,explicit,couch,6.0,lawnmower,0.00
branching,artifact,literal,thing,6.1,lawnmower,0.25
branching,artifact,literal,thing,6.1,table,0.25
branching,artifact,literal,thing,6.1,chair,0.25
branching,artifact,literal,thing,6.1,couch,0.25
branching,artifact,pragmatic,thing,6.1,couch,0.00
branching,artifact,pragmatic,thing,6.1,chair,0.01
branching,artifact,pragmatic,thing,6.1,table,0.31
branching,artifact,pragmatic,thing,6.1,lawnmower,0.68
branching,artifact,explicit,thing,6.1,couch,0.03
branching,artifact,explicit,thing,6.1,chair,0.15
branching,artifact,explicit,thing,6.1,table,0.20
branching,artifact,explicit,thing,6.1,lawnmower,0.62
branching,artifact,literal,seat,6.1,lawnmower,0.25
branching,artifact,literal,seat,6.1,table,0.25
branching,artifact,literal,seat,6.1,chair,0.25
branching,artifact,literal,seat,6.1,couch,0.25
branching,artifact,pragmatic,seat,6.1,couch,0.01
branching,artifact,pragmatic,seat,6.1,chair,0.87
branching,artifact,pragmatic,seat,6.1,table,0.11
branching,artifact,pragmatic,seat,6.1,lawnmower,0.01
branching,artifact,explicit,seat,6.1,couch,0.24
branching,artifact,explicit,seat,6.1,chair,0.76
branching,artifact,explicit,seat,6.1,table,0.00
branching,artifact,explicit,seat,6.1,lawnmower,0.00
branching,artifact,literal,furniture,6.1,lawnmower,0.25
branching,artifact,literal,furniture,6.1,table,0.25
branching,artifact,literal,furniture,6.1,chair,0.25
branching,artifact,literal,furniture,6.1,couch,0.25
branching,artifact,pragmatic,furniture,6.1,couch,0.28
branching,artifact,pragmatic,furniture,6.1,chair,0.03
branching,artifact,pragmatic,furniture,6.1,table,0.66
branching,artifact,pragmatic,furniture,6.1,lawnmower,0.03
branching,artifact,explicit,furniture,6.1,couch,0.72
branching,artifact,explicit,furniture,6.1,chair,0.11
branching,artifact,explicit,furniture,6.1,table,0.16
branching,artifact,explicit,furniture,6.1,lawnmower,0.00
branching,artifact,literal,couch,6.1,lawnmower,0.25
branching,artifact,literal,couch,6.1,table,0.25
branching,artifact,literal,couch,6.1,chair,0.25
branching,artifact,literal,couch,6.1,couch,0.25
branching,artifact,pragmatic,couch,6.1,couch,0.86
branching,artifact,pragmatic,couch,6.1,chair,0.01
branching,artifact,pragmatic,couch,6.1,table,0.12
branching,artifact,pragmatic,couch,6.1,lawnmower,0.02
branching,artifact,explicit,couch,6.1,couch,1.00
branching,artifact,explicit,couch,6.1,chair,0.00
branching,artifact,explicit,couch,6.1,table,0.00
branching,artifact,explicit,couch,6.1,lawnmower,0.00
branching,artifact,literal,thing,6.2,lawnmower,0.25
branching,artifact,literal,thing,6.2,table,0.25
branching,artifact,literal,thing,6.2,chair,0.25
branching,artifact,literal,thing,6.2,couch,0.25
branching,artifact,pragmatic,thing,6.2,couch,0.00
branching,artifact,pragmatic,thing,6.2,chair,0.01
branching,artifact,pragmatic,thing,6.2,table,0.31
branching,artifact,pragmatic,thing,6.2,lawnmower,0.68
branching,artifact,explicit,thing,6.2,couch,0.03
branching,artifact,explicit,thing,6.2,chair,0.15
branching,artifact,explicit,thing,6.2,table,0.20
branching,artifact,explicit,thing,6.2,lawnmower,0.62
branching,artifact,literal,seat,6.2,lawnmower,0.25
branching,artifact,literal,seat,6.2,table,0.25
branching,artifact,literal,seat,6.2,chair,0.25
branching,artifact,literal,seat,6.2,couch,0.25
branching,artifact,pragmatic,seat,6.2,couch,0.01
branching,artifact,pragmatic,seat,6.2,chair,0.88
branching,artifact,pragmatic,seat,6.2,table,0.10
branching,artifact,pragmatic,seat,6.2,lawnmower,0.01
branching,artifact,explicit,seat,6.2,couch,0.24
branching,artifact,explicit,seat,6.2,chair,0.76
branching,artifact,explicit,seat,6.2,table,0.00
branching,artifact,explicit,seat,6.2,lawnmower,0.00
branching,artifact,literal,furniture,6.2,lawnmower,0.25
branching,artifact,literal,furniture,6.2,table,0.25
branching,artifact,literal,furniture,6.2,chair,0.25
branching,artifact,literal,furniture,6.2,couch,0.25
branching,artifact,pragmatic,furniture,6.2,couch,0.27
branching,artifact,pragmatic,furniture,6.2,chair,0.02
branching,artifact,pragmatic,furniture,6.2,table,0.67
branching,artifact,pragmatic,furniture,6.2,lawnmower,0.03
branching,artifact,explicit,furniture,6.2,couch,0.73
branching,artifact,explicit,furniture,6.2,chair,0.11
branching,artifact,explicit,furniture,6.2,table,0.16
branching,artifact,explicit,furniture,6.2,lawnmower,0.00
branching,artifact,literal,couch,6.2,lawnmower,0.25
branching,artifact,literal,couch,6.2,table,0.25
branching,artifact,literal,couch,6.2,chair,0.25
branching,artifact,literal,couch,6.2,couch,0.25
branching,artifact,pragmatic,couch,6.2,couch,0.86
branching,artifact,pragmatic,couch,6.2,chair,0.01
branching,artifact,pragmatic,couch,6.2,table,0.11
branching,artifact,pragmatic,couch,6.2,lawnmower,0.01
branching,artifact,explicit,couch,6.2,couch,1.00
branching,artifact,explicit,couch,6.2,chair,0.00
branching,artifact,explicit,couch,6.2,table,0.00
branching,artifact,explicit,couch,6.2,lawnmower,0.00
branching,artifact,literal,thing,6.3,lawnmower,0.25
branching,artifact,literal,thing,6.3,table,0.25
branching,artifact,literal,thing,6.3,chair,0.25
branching,artifact,literal,thing,6.3,couch,0.25
branching,artifact,pragmatic,thing,6.3,couch,0.00
branching,artifact,pragmatic,thing,6.3,chair,0.01
branching,artifact,pragmatic,thing,6.3,table,0.31
branching,artifact,pragmatic,thing,6.3,lawnmower,0.68
branching,artifact,explicit,thing,6.3,couch,0.03
branching,artifact,explicit,thing,6.3,chair,0.15
branching,artifact,explicit,thing,6.3,table,0.20
branching,artifact,explicit,thing,6.3,lawnmower,0.62
branching,artifact,literal,seat,6.3,lawnmower,0.25
branching,artifact,literal,seat,6.3,table,0.25
branching,artifact,literal,seat,6.3,chair,0.25
branching,artifact,literal,seat,6.3,couch,0.25
branching,artifact,pragmatic,seat,6.3,couch,0.01
branching,artifact,pragmatic,seat,6.3,chair,0.88
branching,artifact,pragmatic,seat,6.3,table,0.10
branching,artifact,pragmatic,seat,6.3,lawnmower,0.01
branching,artifact,explicit,seat,6.3,couch,0.24
branching,artifact,explicit,seat,6.3,chair,0.76
branching,artifact,explicit,seat,6.3,table,0.00
branching,artifact,explicit,seat,6.3,lawnmower,0.00
branching,artifact,literal,furniture,6.3,lawnmower,0.25
branching,artifact,literal,furniture,6.3,table,0.25
branching,artifact,literal,furniture,6.3,chair,0.25
branching,artifact,literal,furniture,6.3,couch,0.25
branching,artifact,pragmatic,furniture,6.3,couch,0.27
branching,artifact,pragmatic,furniture,6.3,chair,0.02
branching,artifact,pragmatic,furniture,6.3,table,0.68
branching,artifact,pragmatic,furniture,6.3,lawnmower,0.03
branching,artifact,explicit,furniture,6.3,couch,0.73
branching,artifact,explicit,furniture,6.3,chair,0.11
branching,artifact,explicit,furniture,6.3,table,0.16
branching,artifact,explicit,furniture,6.3,lawnmower,0.00
