iterationName,gameid,time,trialNum,trialType,targetGoalSet,distractorGoalSet,firstRole,cardAskedAbout,sender,timeFromRoundStart
cards_sample,1750-474f2fba-62c5-4b23-ac06-6cde32d0de4d,1.545507206909e+12,0,catch,"[""AC""]","[""10C""]",,,,1869
cards_sample,0123-399b8e80-fd91-485f-a631-89ec4b9857cf,1.545507412299e+12,0,overlap,"[""7S"",""10H""]","[""QS"",""10H""]",,,,1940
cards_sample,8874-64bea244-ba51-4f97-a907-53067a7d6b90,1.545507431251e+12,0,catch,"[""AS""]","[""9H""]",,,,1984
cards_sample,8874-64bea244-ba51-4f97-a907-53067a7d6b90,1.545507459936e+12,1,baseline,"[""9C"",""AC""]","[""KS"",""7D""]",,,,1094
cards_sample,2914-580d1fc0-890d-4170-bfca-1fa18e64e70a,1.545507520871e+12,0,overlap,"[""AS"",""AD""]","[""AH"",""AD""]",,,,2906
cards_sample,2914-580d1fc0-890d-4170-bfca-1fa18e64e70a,1.545507541744e+12,1,baseline,"[""5H"",""QH""]","[""3H"",""7S""]",,,,1296
cards_sample,6528-ad17afd1-b516-4139-88f6-31922923d0d5,1.545507601716e+12,0,baseline,"[""9H"",""QC""]","[""2H"",""6S""]",,,,301
cards_sample,0952-c5d3c19f-77a5-4c3b-b7e0-d7105581a057,1.545509502412e+12,0,baseline,"[""6S"",""8H""]","[""3C"",""2S""]",,,,291
cards_sample,4942-db2ad620-1f90-4c79-a96a-debf2c882cfe,1.545509578399e+12,0,overlap,"[""4S"",""AH""]","[""2C"",""AH""]",,,,252
cards_sample,4942-db2ad620-1f90-4c79-a96a-debf2c882cfe,1.545509595691e+12,0,overlap,"[""4S"",""AH""]","[""2C"",""AH""]",,,,1268
cards_sample,4942-db2ad620-1f90-4c79-a96a-debf2c882cfe,1.545509610595e+12,1,overlap,"[""6C"",""QH""]","[""5S"",""QH""]",,,,1098
cards_sample,0082-8147ec0e-91e3-4ef0-af63-cb0e232f2e0c,1.54550967745e+12,0,catch,"[""4H""]","[""8S""]",,,,1311
cards_sample,0082-8147ec0e-91e3-4ef0-af63-cb0e232f2e0c,1.545509688114e+12,1,overlap,"[""KD"",""JH""]","[""4D"",""JH""]",,,,235
cards_sample,2591-04afcd88-58a6-4ee0-82af-085daae89a73,1.54550979423e+12,0,catch,"[""KD""]","[""8D""]",,,,1240
cards_sample,2591-04afcd88-58a6-4ee0-82af-085daae89a73,1.545509806572e+12,1,catch,"[""JS""]","[""7H""]",,,,2367
cards_sample,2591-04afcd88-58a6-4ee0-82af-085daae89a73,1.545509818174e+12,2,baseline,"[""KD"",""4S""]","[""AS"",""2C""]",,,,907
cards_sample,2591-04afcd88-58a6-4ee0-82af-085daae89a73,1.545509836233e+12,3,baseline,"[""JS"",""JC""]","[""AD"",""8C""]",,,,3663
cards_sample,2591-04afcd88-58a6-4ee0-82af-085daae89a73,1.545509851691e+12,4,overlap,"[""AS"",""4D""]","[""3C"",""4D""]",,,,334
cards_sample,0567-42da64e1-a19f-41c1-8f8a-7b695eb7d3b1,1.545509880571e+12,0,overlap,"[""8H"",""4D""]","[""9D"",""4D""]",,,,252
cards_sample,0567-42da64e1-a19f-41c1-8f8a-7b695eb7d3b1,1.545509900856e+12,1,baseline,"[""JC"",""3H""]","[""QS"",""AH""]",,,,240
cards_sample,0567-42da64e1-a19f-41c1-8f8a-7b695eb7d3b1,1.545509913841e+12,2,baseline,"[""5H"",""10C""]","[""10H"",""10D""]",,,,1196
cards_sample,0567-42da64e1-a19f-41c1-8f8a-7b695eb7d3b1,1.545509928864e+12,3,catch,"[""6D""]","[""5D""]",,,,1816
cards_sample,0567-42da64e1-a19f-41c1-8f8a-7b695eb7d3b1,1.545509942662e+12,4,catch,"[""6C""]","[""JS""]",,,,376
cards_sample,0567-42da64e1-a19f-41c1-8f8a-7b695eb7d3b1,1.545509957502e+12,5,overlap,"[""AH"",""2S""]","[""4D"",""2S""]",,,,275
cards_sample,6195-ccb04c04-95fd-41ca-a8a5-ad702c372e34,1.545511426203e+12,0,catch,"[""KD""]","[""8C""]",,,,5371
cards_sample,6195-ccb04c04-95fd-41ca-a8a5-ad702c372e34,1.545511468191e+12,1,baseline,"[""5S"",""8S""]","[""KC"",""AD""]",,,,13653
cards_sample,6195-ccb04c04-95fd-41ca-a8a5-ad702c372e34,1.545511513243e+12,2,baseline,"[""9S"",""2H""]","[""7D"",""9C""]",,,,3594
cards_sample,6195-ccb04c04-95fd-41ca-a8a5-ad702c372e34,1.545511534478e+12,2,baseline,"[""9S"",""2H""]","[""7D"",""9C""]",,,,5789
cards_sample,6195-ccb04c04-95fd-41ca-a8a5-ad702c372e34,1.545511551243e+12,2,baseline,"[""9S"",""2H""]","[""7D"",""9C""]",,,,5358
cards_sample,6195-ccb04c04-95fd-41ca-a8a5-ad702c372e34,1.5455115726e+12,3,catch,"[""9C""]","[""8D""]",,,,4543
cards_sample,6195-ccb04c04-95fd-41ca-a8a5-ad702c372e34,1.545511610364e+12,4,overlap,"[""5H"",""5S""]","[""AC"",""5S""]",,,,5888
cards_sample,6195-ccb04c04-95fd-41ca-a8a5-ad702c372e34,1.54551163878e+12,4,overlap,"[""5H"",""5S""]","[""AC"",""5S""]",,,,6751
cards_sample,1791-1a4ed8c0-b2e6-4836-bb5a-e9f68fd9cd45,1.545511661986e+12,0,overlap,"[""2D"",""8D""]","[""KC"",""8D""]",,,,19665
cards_sample,6195-ccb04c04-95fd-41ca-a8a5-ad702c372e34,1.545511662904e+12,5,overlap,"[""9S"",""KD""]","[""8C"",""KD""]",,,,3710
cards_sample,7382-42639d10-4528-4631-bded-c1a75331569f,1.545511712628e+12,0,catch,"[""2D""]","[""8H""]",,,,7808
cards_sample,7382-42639d10-4528-4631-bded-c1a75331569f,1.54551176053e+12,1,overlap,"[""KS"",""4H""]","[""5C"",""4H""]",,,,12487
cards_sample,2287-9d0f1460-f345-4638-9511-5aebe7ab60ab,1.54551177406e+12,0,baseline,"[""KD"",""QC""]","[""6C"",""9S""]",,,,7251
cards_sample,7382-42639d10-4528-4631-bded-c1a75331569f,1.545511783772e+12,2,overlap,"[""KC"",""8C""]","[""7S"",""8C""]",,,,3606
cards_sample,1791-1a4ed8c0-b2e6-4836-bb5a-e9f68fd9cd45,1.545511789649e+12,1,overlap,"[""10S"",""JC""]","[""8S"",""JC""]",,,,21562
cards_sample,2287-9d0f1460-f345-4638-9511-5aebe7ab60ab,1.545511797862e+12,1,baseline,"[""5C"",""QC""]","[""2C"",""6H""]",,,,3488
cards_sample,7382-42639d10-4528-4631-bded-c1a75331569f,1.545511813922e+12,2,overlap,"[""KC"",""8C""]","[""7S"",""8C""]",,,,2093
cards_sample,1791-1a4ed8c0-b2e6-4836-bb5a-e9f68fd9cd45,1.545511818959e+12,2,baseline,"[""QH"",""6H""]","[""6S"",""9H""]",,,,10089
cards_sample,2287-9d0f1460-f345-4638-9511-5aebe7ab60ab,1.545511823878e+12,1,baseline,"[""5C"",""QC""]","[""2C"",""6H""]",,,,3600
cards_sample,7382-42639d10-4528-4631-bded-c1a75331569f,1.545511832235e+12,3,baseline,"[""7D"",""5S""]","[""AD"",""4C""]",,,,2820
cards_sample,2287-9d0f1460-f345-4638-9511-5aebe7ab60ab,1.545511843066e+12,2,overlap,"[""AD"",""3D""]","[""QS"",""3D""]",,,,5047
cards_sample,7382-42639d10-4528-4631-bded-c1a75331569f,1.545511857553e+12,4,baseline,"[""2S"",""9D""]","[""2D"",""10H""]",,,,3903
cards_sample,1791-1a4ed8c0-b2e6-4836-bb5a-e9f68fd9cd45,1.545511861715e+12,3,baseline,"[""KS"",""3D""]","[""AH"",""6C""]",,,,15124
cards_sample,2287-9d0f1460-f345-4638-9511-5aebe7ab60ab,1.545511863638e+12,3,overlap,"[""QD"",""2C""]","[""8H"",""2C""]",,,,3679
cards_sample,2287-9d0f1460-f345-4638-9511-5aebe7ab60ab,1.545511874755e+12,3,overlap,"[""QD"",""2C""]","[""8H"",""2C""]",,,,5038
cards_sample,1791-1a4ed8c0-b2e6-4836-bb5a-e9f68fd9cd45,1.545511881231e+12,4,catch,"[""QH""]","[""AS""]",,,,4666
cards_sample,7382-42639d10-4528-4631-bded-c1a75331569f,1.545511883088e+12,5,catch,"[""6H""]","[""2H""]",,,,3854
cards_sample,2287-9d0f1460-f345-4638-9511-5aebe7ab60ab,1.545511897102e+12,4,catch,"[""2D""]","[""6S""]",,,,6848
cards_sample,1791-1a4ed8c0-b2e6-4836-bb5a-e9f68fd9cd45,1.545511905754e+12,5,catch,"[""5H""]","[""4S""]",,,,12237
cards_sample,2287-9d0f1460-f345-4638-9511-5aebe7ab60ab,1.545511914996e+12,5,catch,"[""9H""]","[""5S""]",,,,2751
cards_sample,1064-d032553d-1a4b-42b3-ae40-2e727474f4c0,1.545512156205e+12,0,baseline,"[""8H"",""2C""]","[""KH"",""9D""]",,,,7757
cards_sample,1064-d032553d-1a4b-42b3-ae40-2e727474f4c0,1.545512217973e+12,0,baseline,"[""8H"",""2C""]","[""KH"",""9D""]",,,,4388
cards_sample,8299-04b2572f-d9d0-4b68-a5ad-3e59ac5f6cff,1.545512306977e+12,0,overlap,"[""8S"",""KD""]","[""2S"",""KD""]",,,,2310
cards_sample,8299-04b2572f-d9d0-4b68-a5ad-3e59ac5f6cff,1.545512335938e+12,1,catch,"[""10C""]","[""9H""]",,,,9146
cards_sample,8299-04b2572f-d9d0-4b68-a5ad-3e59ac5f6cff,1.545512356202e+12,2,catch,"[""3C""]","[""3S""]",,,,2632
cards_sample,8299-04b2572f-d9d0-4b68-a5ad-3e59ac5f6cff,1.545512375486e+12,3,overlap,"[""7H"",""7D""]","[""9C"",""7D""]",,,,7645
cards_sample,8299-04b2572f-d9d0-4b68-a5ad-3e59ac5f6cff,1.545512395808e+12,4,baseline,"[""2S"",""8C""]","[""6C"",""8D""]",,,,4674
cards_sample,8299-04b2572f-d9d0-4b68-a5ad-3e59ac5f6cff,1.545512419048e+12,5,baseline,"[""9C"",""KH""]","[""KD"",""3C""]",,,,7791
testing,8848-216957c9-37a8-4bc7-9b48-b67e78d1d64b,1.545530672326e+12,0,overlap,"[""4S"",""2H""]","[""9C"",""2H""]",,,,233
testing,8848-216957c9-37a8-4bc7-9b48-b67e78d1d64b,1.545530678192e+12,0,overlap,"[""4S"",""2H""]","[""9C"",""2H""]",,,,253
testing,8848-216957c9-37a8-4bc7-9b48-b67e78d1d64b,1.54553068856e+12,1,catch,"[""8H""]","[""6S""]",,,,273
testing,7632-e53014c3-1ea6-4892-9fc4-c1a89d092b43,1.545530696251e+12,0,catch,"[""4S""]","[""10H""]",,,,1081
testing,7632-e53014c3-1ea6-4892-9fc4-c1a89d092b43,1.54553070704e+12,1,baseline,"[""6C"",""8H""]","[""9S"",""3D""]",,,,1110
testing,7632-e53014c3-1ea6-4892-9fc4-c1a89d092b43,1.545530719881e+12,2,overlap,"[""KH"",""3S""]","[""7D"",""3S""]",,,,259
testing,7632-e53014c3-1ea6-4892-9fc4-c1a89d092b43,1.545530736347e+12,3,overlap,"[""4S"",""4C""]","[""AS"",""4C""]",,,,224
testing,7632-e53014c3-1ea6-4892-9fc4-c1a89d092b43,1.545530749752e+12,4,baseline,"[""2S"",""9D""]","[""7D"",""JC""]",,,,277
testing,7632-e53014c3-1ea6-4892-9fc4-c1a89d092b43,1.545530761695e+12,5,catch,"[""KC""]","[""9H""]",,,,206
testing,1244-e8915dea-a1e5-4993-815b-2cfac29ee630,1.545531441056e+12,0,overlap,"[""5S"",""7D""]","[""2D"",""7D""]",,,,223
testing,1244-e8915dea-a1e5-4993-815b-2cfac29ee630,1.545531452831e+12,1,overlap,"[""9D"",""KD""]","[""6D"",""KD""]",,,,226
testing,1244-e8915dea-a1e5-4993-815b-2cfac29ee630,1.545531465198e+12,2,catch,"[""QC""]","[""4D""]",,,,245
testing,1244-e8915dea-a1e5-4993-815b-2cfac29ee630,1.545531475693e+12,3,baseline,"[""6C"",""KC""]","[""2H"",""9S""]",,,,325
testing,1244-e8915dea-a1e5-4993-815b-2cfac29ee630,1.545531486975e+12,4,baseline,"[""3H"",""5S""]","[""KD"",""7H""]",,,,263
testing,1244-e8915dea-a1e5-4993-815b-2cfac29ee630,1.54553149804e+12,5,catch,"[""KS""]","[""6D""]",,,,300
testing,8405-1b842ef7-d3b4-4ab3-955a-1395fe257a1a,1.545532090989e+12,0,catch,"[""3C""]","[""KH""]",,,,252
testing,8405-1b842ef7-d3b4-4ab3-955a-1395fe257a1a,1.545532100781e+12,1,catch,"[""JC""]","[""9S""]",,,,306
testing,8405-1b842ef7-d3b4-4ab3-955a-1395fe257a1a,1.545532109002e+12,2,overlap,"[""4S"",""9C""]","[""JS"",""9C""]",,,,294
testing,8405-1b842ef7-d3b4-4ab3-955a-1395fe257a1a,1.545532124064e+12,2,overlap,"[""4S"",""9C""]","[""JS"",""9C""]",,,,494
testing,8405-1b842ef7-d3b4-4ab3-955a-1395fe257a1a,1.545532135147e+12,3,baseline,"[""7D"",""2D""]","[""9D"",""9S""]",,,,227
testing,8405-1b842ef7-d3b4-4ab3-955a-1395fe257a1a,1.545532146047e+12,4,baseline,"[""7C"",""AC""]","[""6C"",""6D""]",,,,224
testing,8405-1b842ef7-d3b4-4ab3-955a-1395fe257a1a,1.54553215678e+12,5,overlap,"[""KC"",""QS""]","[""AD"",""QS""]",,,,306
testing,2245-af9b2999-31d1-43bf-a69b-4a2a1afde078,1.545533234395e+12,0,baseline,"[""6S"",""7C""]","[""3H"",""3C""]",,,,5291
testing,2245-af9b2999-31d1-43bf-a69b-4a2a1afde078,1.545533265943e+12,0,baseline,"[""6S"",""7C""]","[""3H"",""3C""]",,,,6163
testing,3721-ca61d6f6-da2d-4a8b-b6a4-01ae2db13ac0,1.545533293481e+12,0,baseline,"[""7D"",""2C""]","[""QS"",""AH""]",,,,1983
testing,2245-af9b2999-31d1-43bf-a69b-4a2a1afde078,1.545533301491e+12,1,baseline,"[""AC"",""10S""]","[""JH"",""2D""]",,,,11164
testing,3721-ca61d6f6-da2d-4a8b-b6a4-01ae2db13ac0,1.545533310537e+12,0,baseline,"[""7D"",""2C""]","[""QS"",""AH""]",,,,1421
testing,3721-ca61d6f6-da2d-4a8b-b6a4-01ae2db13ac0,1.545533330046e+12,1,baseline,"[""6S"",""4S""]","[""2C"",""3C""]",,,,3648
testing,2245-af9b2999-31d1-43bf-a69b-4a2a1afde078,1.545533335219e+12,1,baseline,"[""AC"",""10S""]","[""JH"",""2D""]",,,,10370
testing,1935-1b35013f-8b81-413f-b2cf-46dccc34c4d4,1.545533335496e+12,0,catch,"[""2H""]","[""QD""]",,,,6746
testing,3721-ca61d6f6-da2d-4a8b-b6a4-01ae2db13ac0,1.545533353247e+12,1,baseline,"[""6S"",""4S""]","[""2C"",""3C""]",,,,4792
testing,1935-1b35013f-8b81-413f-b2cf-46dccc34c4d4,1.545533354031e+12,1,overlap,"[""JC"",""JS""]","[""8S"",""JS""]",,,,5484
testing,3281-178b71b1-5a49-4fcf-b8a9-e3278585cc08,1.545533363376e+12,0,baseline,"[""10C"",""AD""]","[""9D"",""9S""]",,,,3929
testing,3721-ca61d6f6-da2d-4a8b-b6a4-01ae2db13ac0,1.545533369857e+12,2,catch,"[""4H""]","[""3C""]",,,,2096
testing,3281-178b71b1-5a49-4fcf-b8a9-e3278585cc08,1.54553338046e+12,0,baseline,"[""10C"",""AD""]","[""9D"",""9S""]",,,,2221
testing,3721-ca61d6f6-da2d-4a8b-b6a4-01ae2db13ac0,1.545533390171e+12,3,catch,"[""JS""]","[""QD""]",,,,4057
testing,1935-1b35013f-8b81-413f-b2cf-46dccc34c4d4,1.545533391575e+12,2,overlap,"[""3H"",""5S""]","[""AH"",""5S""]",,,,8184
testing,3281-178b71b1-5a49-4fcf-b8a9-e3278585cc08,1.545533402276e+12,1,catch,"[""2H""]","[""3H""]",,,,5778
testing,2245-af9b2999-31d1-43bf-a69b-4a2a1afde078,1.545533405427e+12,1,baseline,"[""AC"",""10S""]","[""JH"",""2D""]",,,,9411
testing,1935-1b35013f-8b81-413f-b2cf-46dccc34c4d4,1.545533406187e+12,3,catch,"[""QD""]","[""9C""]",,,,2963
testing,3721-ca61d6f6-da2d-4a8b-b6a4-01ae2db13ac0,1.545533408792e+12,4,overlap,"[""10H"",""2S""]","[""2H"",""2S""]",,,,6382
testing,3281-178b71b1-5a49-4fcf-b8a9-e3278585cc08,1.545533421774e+12,2,catch,"[""9H""]","[""10S""]",,,,4431
testing,3721-ca61d6f6-da2d-4a8b-b6a4-01ae2db13ac0,1.545533425048e+12,4,overlap,"[""10H"",""2S""]","[""2H"",""2S""]",,,,4750
testing,1935-1b35013f-8b81-413f-b2cf-46dccc34c4d4,1.545533434317e+12,4,baseline,"[""AS"",""6D""]","[""3S"",""AD""]",,,,14842
testing,3281-178b71b1-5a49-4fcf-b8a9-e3278585cc08,1.545533444653e+12,3,overlap,"[""6D"",""8H""]","[""JD"",""8H""]",,,,7918
testing,3721-ca61d6f6-da2d-4a8b-b6a4-01ae2db13ac0,1.545533445143e+12,5,overlap,"[""2H"",""4H""]","[""10D"",""4H""]",,,,3221
testing,1935-1b35013f-8b81-413f-b2cf-46dccc34c4d4,1.545533449505e+12,5,baseline,"[""3S"",""AD""]","[""JH"",""10D""]",,,,4188
testing,3281-178b71b1-5a49-4fcf-b8a9-e3278585cc08,1.545533461773e+12,3,overlap,"[""6D"",""8H""]","[""JD"",""8H""]",,,,5474
testing,2245-af9b2999-31d1-43bf-a69b-4a2a1afde078,1.545533475335e+12,1,baseline,"[""AC"",""10S""]","[""JH"",""2D""]",,,,7663
testing,3281-178b71b1-5a49-4fcf-b8a9-e3278585cc08,1.545533484719e+12,4,overlap,"[""QH"",""7C""]","[""7S"",""7C""]",,,,4896
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533486374e+12,0,baseline,"[""4H"",""QC""]","[""6S"",""2D""]",,,,4612
testing,3281-178b71b1-5a49-4fcf-b8a9-e3278585cc08,1.545533501908e+12,4,overlap,"[""QH"",""7C""]","[""7S"",""7C""]",,,,2911
testing,3281-178b71b1-5a49-4fcf-b8a9-e3278585cc08,1.545533521719e+12,5,baseline,"[""KS"",""QH""]","[""5S"",""JH""]",,,,4536
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533537755e+12,0,baseline,"[""4H"",""QC""]","[""6S"",""2D""]",,,,6179
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533560997e+12,1,catch,"[""8S""]","[""8D""]",,,,5069
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533565672e+12,0,overlap,"[""4S"",""AS""]","[""8D"",""AS""]",,,,3335
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533584193e+12,1,catch,"[""8S""]","[""8D""]",,,,10084
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533585413e+12,0,overlap,"[""4S"",""AS""]","[""8D"",""AS""]",,,,2362
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533613189e+12,1,baseline,"[""KS"",""AH""]","[""QS"",""3S""]",,,,9481
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533630457e+12,2,overlap,"[""2D"",""9D""]","[""10C"",""9D""]",,,,7727
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533634859e+12,1,baseline,"[""KS"",""AH""]","[""QS"",""3S""]",,,,9626
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533648812e+12,2,overlap,"[""2D"",""9D""]","[""10C"",""9D""]",,,,5125
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533650503e+12,2,baseline,"[""5H"",""QC""]","[""AS"",""4H""]",,,,2355
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533663151e+12,2,baseline,"[""5H"",""QC""]","[""AS"",""4H""]",,,,2504
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533665778e+12,3,overlap,"[""5C"",""9H""]","[""QH"",""9H""]",,,,4411
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533686289e+12,3,catch,"[""2D""]","[""5C""]",,,,8441
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533694721e+12,3,overlap,"[""5C"",""9H""]","[""QH"",""9H""]",,,,8683
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533702647e+12,4,catch,"[""10H""]","[""2S""]",,,,2448
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533725048e+12,5,overlap,"[""JD"",""8D""]","[""4D"",""8D""]",,,,7885
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533726849e+12,4,catch,"[""8C""]","[""4H""]",,,,3740
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533744226e+12,5,baseline,"[""QD"",""AS""]","[""6H"",""7H""]",,,,3462
testing,6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b,1.545533745266e+12,5,overlap,"[""JD"",""8D""]","[""4D"",""8D""]",,,,11354
testing,9786-9823584e-a808-46d6-ae75-76aa7404896f,1.545533767772e+12,5,baseline,"[""QD"",""AS""]","[""6H"",""7H""]",,,,5090
testing,1990-26a2622b-4525-40d3-900a-0964ef665f80,1.545533890268e+12,0,catch,"[""10C""]","[""2H""]",,,,12147
testing,1990-26a2622b-4525-40d3-900a-0964ef665f80,1.545533910642e+12,0,catch,"[""10C""]","[""2H""]",,,,9128
testing,1990-26a2622b-4525-40d3-900a-0964ef665f80,1.545533937425e+12,1,catch,"[""AS""]","[""8C""]",,,,8441
testing,1990-26a2622b-4525-40d3-900a-0964ef665f80,1.545533952536e+12,2,baseline,"[""9D"",""3C""]","[""7S"",""6C""]",,,,2496
testing,1990-26a2622b-4525-40d3-900a-0964ef665f80,1.545533969584e+12,2,baseline,"[""9D"",""3C""]","[""7S"",""6C""]",,,,4513
testing,1990-26a2622b-4525-40d3-900a-0964ef665f80,1.545533988167e+12,2,baseline,"[""9D"",""3C""]","[""7S"",""6C""]",,,,2992
testing,1990-26a2622b-4525-40d3-900a-0964ef665f80,1.545534009117e+12,3,baseline,"[""2C"",""4S""]","[""10C"",""5H""]",,,,7944
testing,1990-26a2622b-4525-40d3-900a-0964ef665f80,1.545534026795e+12,4,overlap,"[""7C"",""5H""]","[""8H"",""5H""]",,,,4471
testing,1990-26a2622b-4525-40d3-900a-0964ef665f80,1.545534047937e+12,5,overlap,"[""10D"",""9H""]","[""KH"",""9H""]",,,,4418
testing,7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9,1.545534048766e+12,0,baseline,"[""3D"",""3H""]","[""9S"",""2D""]",,,,6199
testing,7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9,1.545534082378e+12,1,overlap,"[""6S"",""7H""]","[""3H"",""7H""]",,,,3768
testing,7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9,1.545534108522e+12,2,catch,"[""9S""]","[""7D""]",,,,6338
testing,7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9,1.545534132547e+12,3,baseline,"[""QH"",""7C""]","[""4C"",""KC""]",,,,5583
testing,7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9,1.545534160747e+12,4,overlap,"[""9C"",""10S""]","[""8C"",""10S""]",,,,8217
testing,7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9,1.545534192418e+12,5,catch,"[""8S""]","[""8D""]",,,,3551
testing,9414-fc2b1855-ec28-402f-af03-af6470b21455,1.545535430194e+12,0,catch,"[""2D""]","[""QS""]",,,,280
testing,9414-fc2b1855-ec28-402f-af03-af6470b21455,1.545535442594e+12,1,catch,"[""KH""]","[""2S""]",,,,250
testing,6055-50bcbb96-7f44-4a9f-a929-cc72572ae6c2,1.545535449349e+12,0,catch,"[""JS""]","[""9S""]",,,,281
testing,6055-50bcbb96-7f44-4a9f-a929-cc72572ae6c2,1.545535460271e+12,1,baseline,"[""8H"",""AC""]","[""7D"",""2C""]",,,,258
testing,6055-50bcbb96-7f44-4a9f-a929-cc72572ae6c2,1.545535466105e+12,1,baseline,"[""8H"",""AC""]","[""7D"",""2C""]",,,,248
full_sample,9305-c48b28d3-8ab0-42a2-b612-7f8115b42e2e,1.546217521036e+12,0,catch,"[""4H""]","[""10H""]",,,,3071
full_sample,9305-c48b28d3-8ab0-42a2-b612-7f8115b42e2e,1.546217541646e+12,1,baseline,"[""JC"",""7S""]","[""4C"",""3S""]",,,,2508
full_sample,9305-c48b28d3-8ab0-42a2-b612-7f8115b42e2e,1.546217560107e+12,1,baseline,"[""JC"",""7S""]","[""4C"",""3S""]",,,,4017
full_sample,8578-8ab578f0-13a8-41ef-b116-48a4b8284854,1.546217562699e+12,0,baseline,"[""6D"",""7D""]","[""KH"",""2S""]",,,,5654
full_sample,9305-c48b28d3-8ab0-42a2-b612-7f8115b42e2e,1.546217574062e+12,2,baseline,"[""8D"",""4C""]","[""QC"",""10S""]",,,,3208
full_sample,9161-8f4bbd2d-1825-404a-bd17-0284cee54f4a,1.546217585287e+12,0,baseline,"[""5C"",""5H""]","[""JC"",""10H""]",,,,2246
full_sample,8578-8ab578f0-13a8-41ef-b116-48a4b8284854,1.546217591695e+12,1,baseline,"[""5S"",""10H""]","[""7H"",""AC""]",,,,12212
full_sample,9305-c48b28d3-8ab0-42a2-b612-7f8115b42e2e,1.546217593384e+12,3,overlap,"[""8D"",""KD""]","[""8C"",""KD""]",,,,5935
full_sample,9305-c48b28d3-8ab0-42a2-b612-7f8115b42e2e,1.546217612029e+12,4,overlap,"[""7D"",""10H""]","[""9C"",""10H""]",,,,3061
full_sample,8578-8ab578f0-13a8-41ef-b116-48a4b8284854,1.546217615207e+12,1,baseline,"[""5S"",""10H""]","[""7H"",""AC""]",,,,4180
full_sample,9161-8f4bbd2d-1825-404a-bd17-0284cee54f4a,1.546217617664e+12,1,overlap,"[""8H"",""3D""]","[""6S"",""3D""]",,,,9240
full_sample,3946-93562776-a60f-4980-a72e-136ab4c5d513,1.546217619764e+12,0,overlap,"[""5C"",""AS""]","[""5S"",""AS""]",,,,6874
full_sample,9305-c48b28d3-8ab0-42a2-b612-7f8115b42e2e,1.546217628749e+12,5,catch,"[""6H""]","[""9H""]",,,,4383
full_sample,8578-8ab578f0-13a8-41ef-b116-48a4b8284854,1.54621763282e+12,2,overlap,"[""7H"",""JC""]","[""7D"",""JC""]",,,,5406
full_sample,3946-93562776-a60f-4980-a72e-136ab4c5d513,1.546217636937e+12,1,catch,"[""8S""]","[""JS""]",,,,2911
full_sample,3946-93562776-a60f-4980-a72e-136ab4c5d513,1.546217657707e+12,2,catch,"[""QS""]","[""AC""]",,,,4330
full_sample,2845-49f3317b-5422-4e6f-a2f3-bec2e90e58a0,1.546217659145e+12,0,overlap,"[""7S"",""9C""]","[""JC"",""9C""]",,,,11536
full_sample,8578-8ab578f0-13a8-41ef-b116-48a4b8284854,1.546217666451e+12,2,overlap,"[""7H"",""JC""]","[""7D"",""JC""]",,,,5984
full_sample,9161-8f4bbd2d-1825-404a-bd17-0284cee54f4a,1.546217670329e+12,1,overlap,"[""8H"",""3D""]","[""6S"",""3D""]",,,,2646
full_sample,3946-93562776-a60f-4980-a72e-136ab4c5d513,1.54621767358e+12,3,baseline,"[""2H"",""8D""]","[""AD"",""KS""]",,,,2775
full_sample,8578-8ab578f0-13a8-41ef-b116-48a4b8284854,1.546217685063e+12,3,catch,"[""7D""]","[""3S""]",,,,5882
full_sample,2845-49f3317b-5422-4e6f-a2f3-bec2e90e58a0,1.546217690305e+12,1,catch,"[""4D""]","[""5C""]",,,,6680
