type,domain,modelLevel,goal,rationality,response,modelProb
overlapping,animals,pragmatic,house cat,5.4,cat,0.96
overlapping,animals,pragmatic,house cat,5.4,animal,0.01
overlapping,animals,literal,lion,5.4,pet,0.25
overlapping,animals,literal,lion,5.4,lion,0.25
overlapping,animals,literal,lion,5.4,cat,0.25
overlapping,animals,literal,lion,5.4,animal,0.25
overlapping,animals,explicit,lion,5.4,pet,0.00
overlapping,animals,explicit,lion,5.4,lion,0.95
overlapping,animals,explicit,lion,5.4,cat,0.00
overlapping,animals,explicit,lion,5.4,animal,0.05
overlapping,animals,pragmatic,lion,5.4,pet,0.01
overlapping,animals,pragmatic,lion,5.4,lion,0.96
overlapping,animals,pragmatic,lion,5.4,cat,0.01
overlapping,animals,pragmatic,lion,5.4,animal,0.02
overlapping,animals,literal,whale,5.4,pet,0.25
overlapping,animals,literal,whale,5.4,lion,0.25
overlapping,animals,literal,whale,5.4,cat,0.25
overlapping,animals,literal,whale,5.4,animal,0.25
overlapping,animals,explicit,whale,5.4,pet,0.23
overlapping,animals,explicit,whale,5.4,lion,0.23
overlapping,animals,explicit,whale,5.4,cat,0.23
overlapping,animals,explicit,whale,5.4,animal,0.31
overlapping,animals,pragmatic,whale,5.4,pet,0.12
overlapping,animals,pragmatic,whale,5.4,lion,0.09
overlapping,animals,pragmatic,whale,5.4,cat,0.10
overlapping,animals,pragmatic,whale,5.4,animal,0.68
overlapping,animals,literal,golden retriever,5.5,pet,0.25
overlapping,animals,literal,golden retriever,5.5,lion,0.25
overlapping,animals,literal,golden retriever,5.5,cat,0.25
overlapping,animals,literal,golden retriever,5.5,animal,0.25
overlapping,animals,explicit,golden retriever,5.5,pet,0.67
overlapping,animals,explicit,golden retriever,5.5,lion,0.05
overlapping,animals,explicit,golden retriever,5.5,cat,0.06
overlapping,animals,explicit,golden retriever,5.5,animal,0.22
overlapping,animals,pragmatic,golden retriever,5.5,pet,0.83
overlapping,animals,pragmatic,golden retriever,5.5,lion,0.02
overlapping,animals,pragmatic,golden retriever,5.5,cat,0.02
overlapping,animals,pragmatic,golden retriever,5.5,animal,0.14
overlapping,animals,literal,house cat,5.5,pet,0.25
overlapping,animals,literal,house cat,5.5,lion,0.25
overlapping,animals,literal,house cat,5.5,cat,0.25
overlapping,animals,literal,house cat,5.5,animal,0.25
overlapping,animals,explicit,house cat,5.5,pet,0.09
overlapping,animals,explicit,house cat,5.5,lion,0.00
overlapping,animals,explicit,house cat,5.5,cat,0.90
overlapping,animals,explicit,house cat,5.5,animal,0.01
overlapping,animals,pragmatic,house cat,5.5,pet,0.02
overlapping,animals,pragmatic,house cat,5.5,lion,0.01
overlapping,animals,pragmatic,house cat,5.5,cat,0.96
overlapping,animals,pragmatic,house cat,5.5,animal,0.01
overlapping,animals,literal,lion,5.5,pet,0.25
overlapping,animals,literal,lion,5.5,lion,0.25
overlapping,animals,literal,lion,5.5,cat,0.25
overlapping,animals,literal,lion,5.5,animal,0.25
overlapping,animals,explicit,lion,5.5,pet,0.00
overlapping,animals,explicit,lion,5.5,lion,0.95
overlapping,animals,explicit,lion,5.5,cat,0.00
overlapping,animals,explicit,lion,5.5,animal,0.04
overlapping,animals,pragmatic,lion,5.5,pet,0.01
overlapping,animals,pragmatic,lion,5.5,lion,0.97
overlapping,animals,pragmatic,lion,5.5,cat,0.01
overlapping,animals,pragmatic,lion,5.5,animal,0.01
overlapping,animals,literal,whale,5.5,pet,0.25
overlapping,animals,literal,whale,5.5,lion,0.25
overlapping,animals,literal,whale,5.5,cat,0.25
overlapping,animals,literal,whale,5.5,animal,0.25
overlapping,animals,explicit,whale,5.5,pet,0.23
overlapping,animals,explicit,whale,5.5,lion,0.23
overlapping,animals,explicit,whale,5.5,cat,0.23
overlapping,animals,explicit,whale,5.5,animal,0.31
overlapping,animals,pragmatic,whale,5.5,pet,0.12
overlapping,animals,pragmatic,whale,5.5,lion,0.09
overlapping,animals,pragmatic,whale,5.5,cat,0.09
overlapping,animals,pragmatic,whale,5.5,animal,0.70
overlapping,animals,literal,golden retriever,5.6,pet,0.25
overlapping,animals,literal,golden retriever,5.6,lion,0.25
overlapping,animals,literal,golden retriever,5.6,cat,0.25
overlapping,animals,literal,golden retriever,5.6,animal,0.25
overlapping,animals,explicit,golden retriever,5.6,pet,0.68
overlapping,animals,explicit,golden retriever,5.6,lion,0.05
overlapping,animals,explicit,golden retriever,5.6,cat,0.05
overlapping,animals,explicit,golden retriever,5.6,animal,0.22
overlapping,animals,pragmatic,golden retriever,5.6,pet,0.84
overlapping,animals,pragmatic,golden retriever,5.6,lion,0.02
overlapping,animals,pragmatic,golden retriever,5.6,cat,0.02
overlapping,animals,pragmatic,golden retriever,5.6,animal,0.13
overlapping,animals,literal,house cat,5.6,pet,0.25
overlapping,animals,literal,house cat,5.6,lion,0.25
overlapping,animals,literal,house cat,5.6,cat,0.25
overlapping,animals,literal,house cat,5.6,animal,0.25
overlapping,animals,explicit,house cat,5.6,pet,0.08
overlapping,animals,explicit,house cat,5.6,lion,0.00
overlapping,animals,explicit,house cat,5.6,cat,0.91
overlapping,animals,explicit,house cat,5.6,animal,0.01
overlapping,animals,pragmatic,house cat,5.6,pet,0.02
overlapping,animals,pragmatic,house cat,5.6,lion,0.01
overlapping,animals,pragmatic,house cat,5.6,cat,0.96
overlapping,animals,pragmatic,house cat,5.6,animal,0.01
overlapping,animals,literal,lion,5.6,pet,0.25
overlapping,animals,literal,lion,5.6,lion,0.25
overlapping,animals,literal,lion,5.6,cat,0.25
overlapping,animals,literal,lion,5.6,animal,0.25
overlapping,animals,explicit,lion,5.6,pet,0.00
overlapping,animals,explicit,lion,5.6,lion,0.95
overlapping,animals,explicit,lion,5.6,cat,0.00
overlapping,animals,explicit,lion,5.6,animal,0.04
overlapping,animals,pragmatic,lion,5.6,pet,0.01
overlapping,animals,pragmatic,lion,5.6,lion,0.97
overlapping,animals,pragmatic,lion,5.6,cat,0.01
overlapping,animals,pragmatic,lion,5.6,animal,0.01
overlapping,animals,literal,whale,5.6,pet,0.25
overlapping,animals,literal,whale,5.6,lion,0.25
overlapping,animals,literal,whale,5.6,cat,0.25
overlapping,animals,literal,whale,5.6,animal,0.25
overlapping,animals,explicit,whale,5.6,pet,0.23
overlapping,animals,explicit,whale,5.6,lion,0.23
overlapping,animals,explicit,whale,5.6,cat,0.23
overlapping,animals,explicit,whale,5.6,animal,0.31
overlapping,animals,pragmatic,whale,5.6,pet,0.11
overlapping,animals,pragmatic,whale,5.6,lion,0.08
overlapping,animals,pragmatic,whale,5.6,cat,0.09
overlapping,animals,pragmatic,whale,5.6,animal,0.72
overlapping,animals,literal,golden retriever,5.7,pet,0.25
overlapping,animals,literal,golden retriever,5.7,lion,0.25
overlapping,animals,literal,golden retriever,5.7,cat,0.25
overlapping,animals,literal,golden retriever,5.7,animal,0.25
overlapping,animals,explicit,golden retriever,5.7,pet,0.69
overlapping,animals,explicit,golden retriever,5.7,lion,0.04
overlapping,animals,explicit,golden retriever,5.7,cat,0.05
overlapping,animals,explicit,golden retriever,5.7,animal,0.22
overlapping,animals,pragmatic,golden retriever,5.7,pet,0.85
overlapping,animals,pragmatic,golden retriever,5.7,lion,0.01
overlapping,animals,pragmatic,golden retriever,5.7,cat,0.02
overlapping,animals,pragmatic,golden retriever,5.7,animal,0.12
overlapping,animals,literal,house cat,5.7,pet,0.25
overlapping,animals,literal,house cat,5.7,lion,0.25
overlapping,animals,literal,house cat,5.7,cat,0.25
overlapping,animals,literal,house cat,5.7,animal,0.25
overlapping,animals,explicit,house cat,5.7,pet,0.08
overlapping,animals,explicit,house cat,5.7,lion,0.00
overlapping,animals,explicit,house cat,5.7,cat,0.91
overlapping,animals,explicit,house cat,5.7,animal,0.01
overlapping,animals,pragmatic,house cat,5.7,pet,0.01
overlapping,animals,pragmatic,house cat,5.7,lion,0.01
overlapping,animals,pragmatic,house cat,5.7,cat,0.97
overlapping,animals,pragmatic,house cat,5.7,animal,0.01
overlapping,animals,literal,lion,5.7,pet,0.25
overlapping,animals,literal,lion,5.7,lion,0.25
overlapping,animals,literal,lion,5.7,cat,0.25
overlapping,animals,literal,lion,5.7,animal,0.25
overlapping,animals,explicit,lion,5.7,pet,0.00
overlapping,animals,explicit,lion,5.7,lion,0.96
overlapping,animals,explicit,lion,5.7,cat,0.00
overlapping,animals,explicit,lion,5.7,animal,0.04
overlapping,animals,pragmatic,lion,5.7,pet,0.01
overlapping,animals,pragmatic,lion,5.7,lion,0.97
overlapping,animals,pragmatic,lion,5.7,cat,0.01
overlapping,animals,pragmatic,lion,5.7,animal,0.01
overlapping,animals,literal,whale,5.7,pet,0.25
overlapping,animals,literal,whale,5.7,lion,0.25
overlapping,animals,literal,whale,5.7,cat,0.25
overlapping,animals,literal,whale,5.7,animal,0.25
overlapping,animals,explicit,whale,5.7,pet,0.23
overlapping,animals,explicit,whale,5.7,lion,0.23
overlapping,animals,explicit,whale,5.7,cat,0.23
overlapping,animals,explicit,whale,5.7,animal,0.31
overlapping,animals,pragmatic,whale,5.7,pet,0.11
overlapping,animals,pragmatic,whale,5.7,lion,0.08
overlapping,animals,pragmatic,whale,5.7,cat,0.08
overlapping,animals,pragmatic,whale,5.7,animal,0.73
overlapping,animals,literal,golden retriever,5.8,pet,0.25
overlapping,animals,literal,golden retriever,5.8,lion,0.25
overlapping,animals,literal,golden retriever,5.8,cat,0.25
overlapping,animals,literal,golden retriever,5.8,animal,0.25
overlapping,animals,explicit,golden retriever,5.8,pet,0.69
overlapping,animals,explicit,golden retriever,5.8,lion,0.04
overlapping,animals,explicit,golden retriever,5.8,cat,0.05
overlapping,animals,explicit,golden retriever,5.8,animal,0.22
overlapping,animals,pragmatic,golden retriever,5.8,pet,0.86
overlapping,animals,pragmatic,golden retriever,5.8,lion,0.01
overlapping,animals,pragmatic,golden retriever,5.8,cat,0.01
overlapping,animals,pragmatic,golden retriever,5.8,animal,0.11
overlapping,animals,literal,house cat,5.8,pet,0.25
overlapping,animals,literal,house cat,5.8,lion,0.25
overlapping,animals,literal,house cat,5.8,cat,0.25
overlapping,animals,literal,house cat,5.8,animal,0.25
overlapping,animals,explicit,house cat,5.8,pet,0.08
overlapping,animals,explicit,house cat,5.8,lion,0.00
overlapping,animals,explicit,house cat,5.8,cat,0.91
overlapping,animals,explicit,house cat,5.8,animal,0.01
overlapping,animals,pragmatic,house cat,5.8,pet,0.01
overlapping,animals,pragmatic,house cat,5.8,lion,0.01
overlapping,animals,pragmatic,house cat,5.8,cat,0.97
overlapping,animals,pragmatic,house cat,5.8,animal,0.01
overlapping,animals,literal,lion,5.8,pet,0.25
overlapping,animals,literal,lion,5.8,lion,0.25
overlapping,animals,literal,lion,5.8,cat,0.25
overlapping,animals,literal,lion,5.8,animal,0.25
overlapping,animals,explicit,lion,5.8,pet,0.00
overlapping,animals,explicit,lion,5.8,lion,0.96
overlapping,animals,explicit,lion,5.8,cat,0.00
overlapping,animals,explicit,lion,5.8,animal,0.04
overlapping,animals,pragmatic,lion,5.8,pet,0.01
overlapping,animals,pragmatic,lion,5.8,lion,0.98
overlapping,animals,pragmatic,lion,5.8,cat,0.01
overlapping,animals,pragmatic,lion,5.8,animal,0.01
overlapping,animals,literal,whale,5.8,pet,0.25
overlapping,animals,literal,whale,5.8,lion,0.25
overlapping,animals,literal,whale,5.8,cat,0.25
overlapping,animals,literal,whale,5.8,animal,0.25
overlapping,animals,explicit,whale,5.8,pet,0.23
overlapping,animals,explicit,whale,5.8,lion,0.23
overlapping,animals,explicit,whale,5.8,cat,0.23
overlapping,animals,explicit,whale,5.8,animal,0.32
overlapping,animals,pragmatic,whale,5.8,pet,0.10
overlapping,animals,pragmatic,whale,5.8,lion,0.08
overlapping,animals,pragmatic,whale,5.8,cat,0.08
overlapping,animals,pragmatic,whale,5.8,animal,0.75
overlapping,animals,literal,golden retriever,5.9,pet,0.25
overlapping,animals,literal,golden retriever,5.9,lion,0.25
overlapping,animals,literal,golden retriever,5.9,cat,0.25
overlapping,animals,literal,golden retriever,5.9,animal,0.25
overlapping,animals,explicit,golden retriever,5.9,pet,0.70
overlapping,animals,explicit,golden retriever,5.9,lion,0.04
overlapping,animals,explicit,golden retriever,5.9,cat,0.05
overlapping,animals,explicit,golden retriever,5.9,animal,0.21
overlapping,animals,pragmatic,golden retriever,5.9,pet,0.87
overlapping,animals,pragmatic,golden retriever,5.9,lion,0.01
overlapping,animals,pragmatic,golden retriever,5.9,cat,0.01
overlapping,animals,pragmatic,golden retriever,5.9,animal,0.11
overlapping,animals,literal,house cat,5.9,pet,0.25
overlapping,animals,literal,house cat,5.9,lion,0.25
overlapping,animals,literal,house cat,5.9,cat,0.25
overlapping,animals,literal,house cat,5.9,animal,0.25
overlapping,animals,explicit,house cat,5.9,pet,0.07
overlapping,animals,explicit,house cat,5.9,lion,0.00
overlapping,animals,explicit,house cat,5.9,cat,0.92
overlapping,animals,explicit,house cat,5.9,animal,0.01
overlapping,animals,pragmatic,house cat,5.9,pet,0.01
overlapping,animals,pragmatic,house cat,5.9,lion,0.01
overlapping,animals,pragmatic,house cat,5.9,cat,0.97
overlapping,animals,pragmatic,house cat,5.9,animal,0.01
overlapping,animals,literal,lion,5.9,pet,0.25
overlapping,animals,literal,lion,5.9,lion,0.25
overlapping,animals,literal,lion,5.9,cat,0.25
overlapping,animals,literal,lion,5.9,animal,0.25
overlapping,animals,explicit,lion,5.9,pet,0.00
overlapping,animals,explicit,lion,5.9,lion,0.96
overlapping,animals,explicit,lion,5.9,cat,0.00
overlapping,animals,explicit,lion,5.9,animal,0.04
overlapping,animals,pragmatic,lion,5.9,pet,0.01
overlapping,animals,pragmatic,lion,5.9,lion,0.98
overlapping,animals,pragmatic,lion,5.9,cat,0.01
overlapping,animals,pragmatic,lion,5.9,animal,0.01
overlapping,animals,literal,whale,5.9,pet,0.25
overlapping,animals,literal,whale,5.9,lion,0.25
overlapping,animals,literal,whale,5.9,cat,0.25
overlapping,animals,literal,whale,5.9,animal,0.25
overlapping,animals,explicit,whale,5.9,pet,0.23
overlapping,animals,explicit,whale,5.9,lion,0.23
overlapping,animals,explicit,whale,5.9,cat,0.23
overlapping,animals,explicit,whale,5.9,animal,0.32
overlapping,animals,pragmatic,whale,5.9,pet,0.09
overlapping,animals,pragmatic,whale,5.9,lion,0.07
overlapping,animals,pragmatic,whale,5.9,cat,0.07
overlapping,animals,pragmatic,whale,5.9,animal,0.76
overlapping,animals,literal,golden retriever,6.0,pet,0.25
overlapping,animals,literal,golden retriever,6.0,lion,0.25
overlapping,animals,literal,golden retriever,6.0,cat,0.25
overlapping,animals,literal,golden retriever,6.0,animal,0.25
overlapping,animals,explicit,golden retriever,6.0,pet,0.71
overlapping,animals,explicit,golden retriever,6.0,lion,0.04
overlapping,animals,explicit,golden retriever,6.0,cat,0.05
overlapping,animals,explicit,golden retriever,6.0,animal,0.21
overlapping,animals,pragmatic,golden retriever,6.0,pet,0.88
overlapping,animals,pragmatic,golden retriever,6.0,lion,0.01
overlapping,animals,pragmatic,golden retriever,6.0,cat,0.01
overlapping,animals,pragmatic,golden retriever,6.0,animal,0.10
overlapping,animals,literal,house cat,6.0,pet,0.25
overlapping,animals,literal,house cat,6.0,lion,0.25
overlapping,animals,literal,house cat,6.0,cat,0.25
overlapping,animals,literal,house cat,6.0,animal,0.25
overlapping,animals,explicit,house cat,6.0,pet,0.07
overlapping,animals,explicit,house cat,6.0,lion,0.00
overlapping,animals,explicit,house cat,6.0,cat,0.92
overlapping,animals,explicit,house cat,6.0,animal,0.01
overlapping,animals,pragmatic,house cat,6.0,pet,0.01
overlapping,animals,pragmatic,house cat,6.0,lion,0.01
overlapping,animals,pragmatic,house cat,6.0,cat,0.98
overlapping,animals,pragmatic,house cat,6.0,animal,0.01
overlapping,animals,literal,lion,6.0,pet,0.25
overlapping,animals,literal,lion,6.0,lion,0.25
overlapping,animals,literal,lion,6.0,cat,0.25
overlapping,animals,literal,lion,6.0,animal,0.25
overlapping,animals,explicit,lion,6.0,pet,0.00
overlapping,animals,explicit,lion,6.0,lion,0.96
overlapping,animals,explicit,lion,6.0,cat,0.00
overlapping,animals,explicit,lion,6.0,animal,0.03
overlapping,animals,pragmatic,lion,6.0,pet,0.01
overlapping,animals,pragmatic,lion,6.0,lion,0.98
overlapping,animals,pragmatic,lion,6.0,cat,0.01
overlapping,animals,pragmatic,lion,6.0,animal,0.01
overlapping,animals,literal,whale,6.0,pet,0.25
overlapping,animals,literal,whale,6.0,lion,0.25
overlapping,animals,literal,whale,6.0,cat,0.25
overlapping,animals,literal,whale,6.0,animal,0.25
overlapping,animals,explicit,whale,6.0,pet,0.23
overlapping,animals,explicit,whale,6.0,lion,0.23
overlapping,animals,explicit,whale,6.0,cat,0.23
overlapping,animals,explicit,whale,6.0,animal,0.32
overlapping,animals,pragmatic,whale,6.0,pet,0.09
overlapping,animals,pragmatic,whale,6.0,lion,0.07
overlapping,animals,pragmatic,whale,6.0,cat,0.07
overlapping,animals,pragmatic,whale,6.0,animal,0.78
overlapping,animals,literal,golden retriever,6.1,pet,0.25
overlapping,animals,literal,golden retriever,6.1,lion,0.25
overlapping,animals,literal,golden retriever,6.1,cat,0.25
overlapping,animals,literal,golden retriever,6.1,animal,0.25
overlapping,animals,explicit,golden retriever,6.1,pet,0.71
overlapping,animals,explicit,golden retriever,6.1,lion,0.04
overlapping,animals,explicit,golden retriever,6.1,cat,0.04
overlapping,animals,explicit,golden retriever,6.1,animal,0.21
overlapping,animals,pragmatic,golden retriever,6.1,pet,0.89
overlapping,animals,pragmatic,golden retriever,6.1,lion,0.01
overlapping,animals,pragmatic,golden retriever,6.1,cat,0.01
overlapping,animals,pragmatic,golden retriever,6.1,animal,0.09
overlapping,animals,literal,house cat,6.1,pet,0.25
overlapping,animals,literal,house cat,6.1,lion,0.25
overlapping,animals,literal,house cat,6.1,cat,0.25
overlapping,animals,literal,house cat,6.1,animal,0.25
overlapping,animals,explicit,house cat,6.1,pet,0.07
overlapping,animals,explicit,house cat,6.1,lion,0.00
overlapping,animals,explicit,house cat,6.1,cat,0.93
overlapping,animals,explicit,house cat,6.1,animal,0.01
