alpha,beta,modelType,logLikelihood,posteriorProb
11,0.8,Q2_emp,-478.11343637105733,-174.0347458502064
11,0.7,Q2_emp,-459.1015211311985,-155.02283061034757
11,0.6,Q2_emp,-459.5413338689659,-155.46264334811497
11,0.5,Q2_emp,-467.6109397322441,-163.53224921139315
11,0.4,Q2_emp,-482.8733267178943,-178.79463619704336
11,0.3,Q2_emp,-512.2934513297254,-208.21476080887447
11,0.2,Q2_emp,-537.5383370617717,-233.4596465409207
11,0.1,Q2_emp,-556.4709564750989,-252.392265954248
11,0,Q2_emp,-581.7737958227307,-277.6951053018798
10.9,1,Q2_emp,-555.5871346091535,-251.50844408830253
10.9,0.9,Q2_emp,-508.3902250014539,-204.31153448060292
10.9,0.8,Q2_emp,-473.82652833188934,-169.74783781103838
10.9,0.7,Q2_emp,-455.00450460484575,-150.9258140839948
10.9,0.6,Q2_emp,-455.0698695272659,-150.99117900641494
10.9,0.5,Q2_emp,-462.7695389827488,-158.69084846189787
10.9,0.4,Q2_emp,-477.60796759089885,-173.5292770700479
10.9,0.3,Q2_emp,-506.3480902022615,-202.26939968141056
10.9,0.2,Q2_emp,-531.3869294667397,-227.30823894588872
10.9,0.1,Q2_emp,-550.4161499499202,-246.3374594290693
10.9,0,Q2_emp,-575.6154155104339,-271.53672498958286
10.8,1,Q2_emp,-550.3207410946544,-246.2420505738035
10.8,0.9,Q2_emp,-503.6430326649256,-199.5643421440746
10.8,0.8,Q2_emp,-469.58058247603594,-165.501891955185
10.8,0.7,Q2_emp,-450.9379075647222,-146.85921704387124
10.8,0.6,Q2_emp,-450.62968848846293,-146.55099796761198
10.8,0.5,Q2_emp,-457.95621287893414,-153.8775223580832
10.8,0.4,Q2_emp,-472.3702499920962,-168.29155947124525
10.8,0.3,Q2_emp,-500.43023807163604,-196.35154755078509
10.8,0.2,Q2_emp,-525.2539082369893,-221.17521771613843
10.8,0.1,Q2_emp,-544.3698814473908,-240.29119092653974
10.8,0,Q2_emp,-569.4601266607151,-265.3814361398641
10.7,1,Q2_emp,-545.1084006452743,-241.0297101244233
10.7,0.9,Q2_emp,-498.9493741660689,-194.87068364521792
10.7,0.8,Q2_emp,-465.3761946612832,-161.29750414043227
10.7,0.7,Q2_emp,-446.9025391646284,-142.82384864377747
10.7,0.6,Q2_emp,-446.2217594743991,-142.14306895354815
10.7,0.5,Q2_emp,-453.1720221856937,-149.09333166484276
10.7,0.4,Q2_emp,-467.1611232185687,-163.08243269771776
10.7,0.3,Q2_emp,-494.54107311914834,-190.46238259829738
10.7,0.2,Q2_emp,-519.1402873564041,-215.06159683555308
10.7,0.1,Q2_emp,-538.3329539860524,-234.25426346520143
10.7,0,Q2_emp,-563.3087704742118,-259.23007995336076
10.6,1,Q2_emp,-539.950850148821,-235.87215962797
10.6,0.9,Q2_emp,-494.3098541560529,-190.23116363520194
10.6,0.8,Q2_emp,-461.2139982489107,-157.13530772805973
10.6,0.7,Q2_emp,-442.89925351022265,-138.8205629893717
10.6,0.6,Q2_emp,-441.8470993443295,-137.76840882347852
10.6,0.5,Q2_emp,-448.41808440458465,-144.3393938837337
10.6,0.4,Q2_emp,-461.9816016889719,-157.90291116812097
10.6,0.3,Q2_emp,-488.681836609886,-184.60314608903502
10.6,0.2,Q2_emp,-513.0471483438974,-208.96845782304655
10.6,0.1,Q2_emp,-532.3062370364621,-228.2275465156111
10.6,0,Q2_emp,-557.1622557009838,-253.0835651801329
10.5,1,Q2_emp,-534.8488528571236,-230.77016233627256
10.5,0.9,Q2_emp,-489.7250978083125,-185.64640728746156
10.5,0.8,Q2_emp,-457.09466704530143,-153.01597652445048
10.5,0.7,Q2_emp,-438.9289525496755,-134.85026202882457
10.5,0.6,Q2_emp,-437.50677631489117,-133.42808579404021
10.5,0.5,Q2_emp,-443.69557767912204,-139.61688715827108
10.5,0.4,Q2_emp,-456.8327694376955,-152.75407891684455
10.5,0.3,Q2_emp,-482.8538371122565,-178.77514659140553
10.5,0.2,Q2_emp,-506.97564565480405,-202.8969551339531
10.5,0.1,Q2_emp,-526.2906723689812,-222.21198184813016
10.5,0,Q2_emp,-551.0215645865354,-246.94287406568455
10.4,1,Q2_emp,-529.8032027767903,-225.72451225593937
10.4,0.9,Q2_emp,-485.19575477163414,-181.1170642507832
10.4,0.8,Q2_emp,-453.0189185308267,-148.94022800997573
10.4,0.7,Q2_emp,-434.9925892319713,-130.91389871112034
10.4,0.6,Q2_emp,-433.2019134451838,-129.12322292433285
10.4,0.5,Q2_emp,-439.0057450073455,-134.92705448649457
10.4,0.4,Q2_emp,-451.7157849361083,-147.63709441525737
10.4,0.3,Q2_emp,-477.0584550946547,-172.97976457380372
10.4,0.2,Q2_emp,-500.9270125541274,-196.84832203327642
10.4,0.1,Q2_emp,-520.2872804496875,-216.20858992883663
10.4,0,Q2_emp,-544.8877593926326,-240.80906887178168
10.3,1,Q2_emp,-524.8147295003392,-220.73603897948834
10.3,0.9,Q2_emp,-480.72250356253977,-176.64381304168882
10.3,0.8,Q2_emp,-448.9875174101098,-144.90882688925882
10.3,0.7,Q2_emp,-431.0911709632895,-127.01248044243857
10.3,0.6,Q2_emp,-428.93369241351644,-124.85500189266548
10.3,0.5,Q2_emp,-434.3498987869045,-130.27120826605352
10.3,0.4,Q2_emp,-446.63188627166176,-142.5531957508108
10.3,0.3,Q2_emp,-471.29714793759445,-167.2184574167435
10.3,0.2,Q2_emp,-494.90256750258976,-190.8238769817388
10.3,0.1,Q2_emp,-514.2971674347233,-210.2184769138724
10.3,0,Q2_emp,-538.7619895462357,-234.68329902538477
10.2,1,Q2_emp,-519.884303494011,-215.80561297315995
10.2,0.9,Q2_emp,-476.3060564263765,-172.22736590552555
10.2,0.8,Q2_emp,-445.00127952082426,-140.9225889999733
10.2,0.7,Q2_emp,-427.22576339525745,-123.14707287440649
10.2,0.6,Q2_emp,-424.70335761542833,-120.62466709457738
10.2,0.5,Q2_emp,-429.7294257202472,-125.65073519939627
10.2,0.4,Q2_emp,-441.5823967185797,-137.50370619772872
10.2,0.3,Q2_emp,-465.5714554031593,-161.49276488230834
10.2,0.2,Q2_emp,-488.9037210997186,-184.82503057886765
10.2,0.1,Q2_emp,-508.321532817431,-204.24284229658002
10.2,0,Q2_emp,-532.6454994739682,-228.56680895311735
10.1,1,Q2_emp,-515.0128418571063,-210.93415133625544
10.1,0.9,Q2_emp,-471.9471646973825,-167.86847417653155
10.1,0.8,Q2_emp,-441.061076141289,-136.98238562043804
10.1,0.7,Q2_emp,-423.397494582411,-119.31880406156007
10.1,0.6,Q2_emp,-420.51222061592307,-116.43353009507211
10.1,0.5,Q2_emp,-425.1457921100144,-121.06710158916343
10.1,0.4,Q2_emp,-436.56873073704963,-132.49004021619868
10.1,0.3,Q2_emp,-459.8830056074419,-155.80431508659092
10.1,0.2,Q2_emp,-482.9319836317474,-178.8532931108965
10.1,0.1,Q2_emp,-502.3616777868456,-198.28298726599465
10.1,0,Q2_emp,-526.5396371838249,-222.4609466629739
10,1,Q2_emp,-510.2013145662361,-206.1226240453851
10,0.9,Q2_emp,-467.64662468883284,-163.5679341679819
10,0.8,Q2_emp,-437.16783874030017,-133.0891482194492
10,0.7,Q2_emp,-419.60755955005715,-115.52886902920619
10,0.6,Q2_emp,-416.36166499258934,-112.2829744717384
10,0.5,Q2_emp,-420.6005495775793,-116.52185905672832
10,0.4,Q2_emp,-431.5924004412393,-127.51370992038835
10,0.3,Q2_emp,-454.23352154564964,-150.15483102479868
10,0.2,Q2_emp,-476.98897327586246,-172.9102827550115
10,0.1,Q2_emp,-496.41901436051455,-192.3403238396636
10,0,Q2_emp,-520.4458636602268,-216.3671731393759
9.9,1,Q2_emp,-505.4507512160952,-201.37206069524436
9.9,0.9,Q2_emp,-463.4052841449582,-159.32659362410726
9.9,0.8,Q2_emp,-433.32256421579694,-129.243873694946
9.9,0.7,Q2_emp,-415.8572253177678,-111.77853479691687
9.9,0.6,Q2_emp,-412.2531516103187,-108.17446108946774
9.9,0.5,Q2_emp,-416.09534124079573,-112.01665071994479
9.9,0.4,Q2_emp,-426.65502258012594,-122.576332059275
9.9,0.3,Q2_emp,-448.62482822388307,-144.54613770303212
9.9,0.2,Q2_emp,-471.0764250163073,-166.99773449545637
9.9,0.1,Q2_emp,-490.49507535920316,-186.4163848383522
9.9,0,Q2_emp,-514.365763143111,-210.28707262226007
9.8,1,Q2_emp,-500.76224826663565,-196.6835577457847
9.8,0.9,Q2_emp,-459.22404928677884,-155.14535876592788
9.8,0.8,Q2_emp,-429.52632067208793,-125.447630151237
9.8,0.7,Q2_emp,-412.1478364280814,-108.06914590723046
9.8,0.6,Q2_emp,-408.1882243728149,-104.10953385196393
9.8,0.5,Q2_emp,-411.63190839048616,-107.5532178696352
9.8,0.4,Q2_emp,-421.75832607901924,-117.67963555816829
9.8,0.3,Q2_emp,-443.05886045609,-138.98016993523902
9.8,0.2,Q2_emp,-465.1962003320366,-161.11750981118564
9.8,0.1,Q2_emp,-484.5915252957232,-180.51283477487226
9.8,0,Q2_emp,-508.3010543662913,-204.22236384544027
9.7,1,Q2_emp,-496.1369768045191,-192.05828628366817
9.7,0.9,Q2_emp,-455.1038924841686,-151.02520196331767
9.7,0.8,Q2_emp,-425.78025378839965,-121.70156326754869
9.7,0.7,Q2_emp,-408.4808210344647,-104.40213051361378
9.7,0.6,Q2_emp,-404.16851650092855,-100.08982598007759
9.7,0.5,Q2_emp,-407.2120977090428,-103.13340718819182
9.7,0.4,Q2_emp,-416.904160193828,-112.82546967297702
9.7,0.3,Q2_emp,-437.53767138953333,-133.45898086868237
9.7,0.2,Q2_emp,-459.35029772004646,-155.2716071991955
9.7,0.1,Q2_emp,-478.7101722549325,-174.63148173408155
9.7,0,Q2_emp,-502.253602835043,-198.17491231419208
9.6,1,Q2_emp,-491.5761908247502,-187.49750030389924
9.6,0.9,Q2_emp,-451.04586058640064,-146.9671700655497
9.6,0.8,Q2_emp,-422.08559383439024,-118.00690331353928
9.6,0.7,Q2_emp,-404.8576976073061,-100.77900708645514
9.6,0.6,Q2_emp,-400.19575739311216,-96.1170668722612
9.6,0.5,Q2_emp,-402.8378690787668,-98.75917855791585
9.6,0.4,Q2_emp,-412.0945033345482,-108.01581281369727
9.6,0.3,Q2_emp,-432.06344182708773,-127.98475130623677
9.6,0.2,Q2_emp,-453.5408641230669,-149.46217360221596
9.6,0.1,Q2_emp,-472.8529808467781,-168.77429032592715
9.6,0,Q2_emp,-496.22543422738516,-192.1467437065342
9.5,1,Q2_emp,-487.08123603637125,-183.0025455155203
9.5,0.9,Q2_emp,-447.0510839430106,-142.97239342215966
9.5,0.8,Q2_emp,-418.4436633909431,-114.36497287009212
9.5,0.7,Q2_emp,-401.2800823215169,-97.20139180066593
9.5,0.6,Q2_emp,-396.2717801289619,-92.19308960811094
9.5,0.5,Q2_emp,-398.5113040322676,-94.43261351141668
9.5,0.4,Q2_emp,-407.3314726191414,-103.25278209829044
9.5,0.3,Q2_emp,-426.6384904199628,-122.55979989911187
9.5,0.2,Q2_emp,-447.7702073350841,-143.69151681423313
9.5,0.1,Q2_emp,-467.0220863190631,-162.94339579821212
9.5,0,Q2_emp,-490.2187490080901,-186.14005848723912
9.4,1,Q2_emp,-482.6535591940109,-178.57486867315995
9.4,0.9,Q2_emp,-443.1207861461369,-139.04209562528592
9.4,0.8,Q2_emp,-414.8558858369298,-110.77719531607886
9.4,0.7,Q2_emp,-397.74969719423575,-93.6710066733848
9.4,0.6,Q2_emp,-392.39852968285857,-88.31983916200761
9.4,0.5,Q2_emp,-394.2346149023953,-90.15592438154437
9.4,0.4,Q2_emp,-402.617334223944,-98.53864370309304
9.4,0.3,Q2_emp,-421.26528480988065,-117.1865942890297
9.4,0.2,Q2_emp,-442.04080946305396,-137.962118942203
9.4,0.1,Q2_emp,-461.2198099213121,-157.14111940046115
9.4,0,Q2_emp,-484.2359383486958,-180.15724782784486
9.3,1,Q2_emp,-478.2947179552376,-174.21602743438666
9.3,0.9,Q2_emp,-439.25629452436925,-135.17760400351833
9.3,0.8,Q2_emp,-411.3237946646634,-107.24510414381245
9.3,0.7,Q2_emp,-394.2683790460512,-90.18968852520027
9.3,0.6,Q2_emp,-388.57807192117036,-84.49938140031942
9.3,0.5,Q2_emp,-390.0101547348987,-85.93146421404778
9.3,0.4,Q2_emp,-397.95451460198336,-93.87582408113241
9.3,0.3,Q2_emp,-415.9464538053419,-111.86776328449095
9.3,0.2,Q2_emp,-436.35534152813193,-132.27665100728098
9.3,0.1,Q2_emp,-455.4486756156139,-151.36998509476297
9.3,0,Q2_emp,-478.279601450752,-174.20091092990106
9.2,1,Q2_emp,-474.0063912618322,-169.9277007409813
9.2,0.9,Q2_emp,-435.45905141674456,-131.38036089589363
9.2,0.8,Q2_emp,-407.84904368835134,-103.7703531675004
9.2,0.7,Q2_emp,-390.8380893640083,-86.75939884315734
9.2,0.6,Q2_emp,-384.8126034632433,-80.73391294239235
9.2,0.5,Q2_emp,-385.8404280331717,-81.76173751232075
9.2,0.4,Q2_emp,-393.3456126460704,-89.26692212521942
9.2,0.3,Q2_emp,-410.684800682368,-106.60611016151705
9.2,0.2,Q2_emp,-430.716679294743,-126.63798877389206
9.2,0.1,Q2_emp,-449.7114282344678,-145.63273771361685
9.2,0,Q2_emp,-472.35256437304497,-168.27387385219401
9.1,1,Q2_emp,-469.79039024169526,-165.7116997208443
9.1,0.9,Q2_emp,-431.73062625371614,-127.65193573286518
9.1,0.8,Q2_emp,-404.43341821091445,-100.35472769006351
9.1,0.7,Q2_emp,-387.4609251493818,-83.38223462853085
9.1,0.6,Q2_emp,-381.1044624934599,-77.02577197260894
9.1,0.5,Q2_emp,-381.7281024112445,-77.64941189039354
9.1,0.4,Q2_emp,-388.79341287928634,-84.7147223584354
9.1,0.3,Q2_emp,-405.48331770588817,-101.40462718503721
9.1,0.2,Q2_emp,-425.1279204207397,-121.04922989988876
9.1,0.1,Q2_emp,-444.0110531893545,-139.93236266850357
9.1,0,Q2_emp,-466.4579004664284,-162.37920994557743
9,1,Q2_emp,-465.64866962702035,-161.56997910616943
9,0.9,Q2_emp,-428.07272846980226,-123.9940379489513
9,0.8,Q2_emp,-401.07884721504627,-97.00015669419531
9,0.7,Q2_emp,-384.1391308376334,-80.06044031678243
9,0.6,Q2_emp,-377.4561406189357,-73.37745009808475
9,0.5,Q2_emp,-377.67602123848917,-73.59733071763821
9,0.4,Q2_emp,-384.30089976144484,-80.22220924059388
9,0.3,Q2_emp,-400.34520197374655,-96.2665114528956
9,0.2,Q2_emp,-419.5924030266548,-115.51371250580382
9,0.1,Q2_emp,-438.3507978367946,-134.27210731594363
9,0,Q2_emp,-460.598952521934,-156.52026200108304
8.9,1,Q2_emp,-461.58333968390195,-157.504649163051
8.9,0.9,Q2_emp,-424.4872212702422,-120.40853074939122
8.9,0.8,Q2_emp,-397.7874166442149,-93.70872612336393
8.9,0.7,Q2_emp,-380.87511138202416,-76.79642086117322
8.9,0.6,Q2_emp,-373.8702958747996,-69.79160535394863
8.9,0.5,Q2_emp,-373.6872173673701,-69.60852684651917
8.9,0.4,Q2_emp,-379.8712732062576,-75.79258268540667
8.9,0.3,Q2_emp,-395.27387269095874,-91.19518217010778
8.9,0.2,Q2_emp,-414.11372578649724,-110.03503526564629
8.9,0.1,Q2_emp,-432.7341946108292,-128.65550408997825
8.9,0,Q2_emp,-454.7793567389069,-150.70066621805597
8.8,1,Q2_emp,-457.59667864879583,-153.51798812794488
8.8,0.9,Q2_emp,-420.976136271403,-116.89744575055204
8.8,0.8,Q2_emp,-394.56138383842887,-90.48269331757791
8.8,0.7,Q2_emp,-377.67144659591867,-73.59275607506771
8.8,0.6,Q2_emp,-370.3497669864083,-66.27107646555739
8.8,0.5,Q2_emp,-369.76492804395605,-65.68623752310509
8.8,0.4,Q2_emp,-375.50796541022896,-71.42927488937801
8.8,0.3,Q2_emp,-390.2729899873095,-86.19429946645852
8.8,0.2,Q2_emp,-408.69576964652293,-104.61707912567198
8.8,0.1,Q2_emp,-427.1650860319578,-123.08639551110686
8.8,0,Q2_emp,-449.003068619643,-144.92437809879203
8.7,1,Q2_emp,-453.6911456684233,-149.61245514757238
8.7,0.9,Q2_emp,-417.5416890320335,-113.46299851118255
8.7,0.8,Q2_emp,-391.40319318800255,-87.32450266715159
8.7,0.7,Q2_emp,-374.5309068516922,-70.45221633084124
8.7,0.6,Q2_emp,-366.8975890050898,-62.818898484238844
8.7,0.5,Q2_emp,-365.9126111097279,-61.83392058887694
8.7,0.4,Q2_emp,-371.21465910062756,-67.1359685797766
8.7,0.3,Q2_emp,-385.3464753964265,-81.26778487557557
8.7,0.2,Q2_emp,-403.3427212817163,-99.26403076086535
8.7,0.1,Q2_emp,-421.6476517022624,-117.56896118141145
8.7,0,Q2_emp,-443.274390895169,-139.19570037431805
8.6,1,Q2_emp,-449.8693942419902,-145.79070372113927
8.6,0.9,Q2_emp,-414.1862954899032,-110.10760496905226
8.6,0.8,Q2_emp,-388.31549306616444,-84.23680254531348
8.6,0.7,Q2_emp,-371.4564702362582,-67.37777971540727
8.6,0.6,Q2_emp,-363.51701044090703,-59.438319920056074
8.6,0.5,Q2_emp,-362.13396261239524,-58.05527209154428
8.6,0.4,Q2_emp,-366.9953073162166,-62.91661679536566
8.6,0.3,Q2_emp,-380.4985341189266,-76.41984359807566
8.6,0.2,Q2_emp,-398.0590984020918,-93.98040788124086
8.6,0.1,Q2_emp,-416.1864373944549,-112.10774687360396
8.6,0,Q2_emp,-437.59800358305057,-133.51931306219961
8.5,1,Q2_emp,-446.1342861681961,-142.05559564734517
8.5,0.9,Q2_emp,-410.91258931611605,-106.83389879526511
8.5,0.8,Q2_emp,-385.30115409829494,-81.22246357744399
8.5,0.7,Q2_emp,-368.4513412643686,-64.37265074351762
8.5,0.6,Q2_emp,-360.2115120223311,-56.13282150148013
8.5,0.5,Q2_emp,-358.4329359528064,-54.35424543195546
8.5,0.4,Q2_emp,-362.85415484052123,-58.77546431967028
8.5,0.3,Q2_emp,-375.73367919588463,-71.65498867503369
8.5,0.2,Q2_emp,-392.8497770220955,-88.77108650124455
8.5,0.1,Q2_emp,-410.78638633851097,-106.70769581766001
8.5,0,Q2_emp,-431.97899627201946,-127.90030575116852
8.4,1,Q2_emp,-442.4889060046045,-138.41021548375355
8.4,0.9,Q2_emp,-407.7234401976467,-103.64474967679575
8.4,0.8,Q2_emp,-382.36328882178066,-78.2845983009297
8.4,0.7,Q2_emp,-365.5189712508745,-61.44028073002352
8.4,0.6,Q2_emp,-356.9848272182641,-52.90613669741316
8.4,0.5,Q2_emp,-354.813762704414,-50.735072183563034
8.4,0.4,Q2_emp,-358.7957614132227,-54.71707089237174
8.4,0.3,Q2_emp,-371.0567577213988,-66.97806720054786
8.4,0.2,Q2_emp,-387.72002080596326,-83.6413302851123
8.4,0.1,Q2_emp,-405.4528728029532,-101.37418228210225
8.4,0,Q2_emp,-426.4229027193777,-122.34421219852675
8.3,1,Q2_emp,-438.9365760537129,-134.85788553286196
8.3,0.9,Q2_emp,-404.62197305778056,-100.54328253692962
8.3,0.8,Q2_emp,-379.50527278619853,-75.42658226534759
8.3,0.7,Q2_emp,-362.6630804419408,-58.58438992108984
8.3,0.6,Q2_emp,-353.8409646623606,-49.762274141509636
8.3,0.5,Q2_emp,-351.28097525084564,-47.20228472999469
8.3,0.4,Q2_emp,-354.8250268504373,-50.74633632958637
8.3,0.3,Q2_emp,-366.4729792241039,-62.394288703252926
8.3,0.2,Q2_emp,-382.6755125994801,-78.59682207862915
8.3,0.1,Q2_emp,-400.1917380582823,-96.11304753743133
8.3,0,Q2_emp,-420.93573783502785,-116.8570473141769
8.2,1,Q2_emp,-435.4808718986588,-131.40218137780784
8.2,0.9,Q2_emp,-401.611588224388,-97.53289770353706
8.2,0.8,Q2_emp,-376.73076713877674,-72.65207661792579
8.2,0.7,Q2_emp,-359.88768200262933,-55.80899148177838
8.2,0.6,Q2_emp,-350.7842326226772,-46.70554210182627
8.2,0.5,Q2_emp,-347.8394313956274,-43.760740874776445
8.2,0.4,Q2_emp,-350.9472182089835,-46.86852768813253
8.2,0.3,Q2_emp,-361.98794634665785,-57.9092558258069
8.2,0.2,Q2_emp,-377.7223882536685,-73.64369773281754
8.2,0.1,Q2_emp,-395.0093287969135,-90.93063827606255
8.2,0,Q2_emp,-415.52403711008066,-111.4453465892297
8.1,1,Q2_emp,-432.1256385219844,-128.04694800113347
8.1,0.9,Q2_emp,-398.6959825577547,-94.61729203690375
8.1,0.8,Q2_emp,-374.04374273522916,-69.96505221437822
8.1,0.7,Q2_emp,-357.19710795424686,-53.118417433395905
8.1,0.6,Q2_emp,-347.8192656610049,-43.74057514015397
8.1,0.5,Q2_emp,-344.49434110549294,-40.41565058464198
8.1,0.4,Q2_emp,-347.16799913279215,-43.08930861194119
8.1,0.3,Q2_emp,-357.607687949037,-53.52899742818602
8.1,0.2,Q2_emp,-372.86727283795256,-68.7885823171016
8.1,0.1,Q2_emp,-389.91253806670977,-85.83384754585882
8.1,0,Q2_emp,-410.19489852763496,-106.116208006784
8,1,Q2_emp,-428.8750070533101,-124.79631653245917
8,0.9,Q2_emp,-395.87917155334173,-91.80048103249078
8,0.8,Q2_emp,-371.448505811224,-67.36981529037303
8,0.7,Q2_emp,-354.5960371492753,-50.51734662842432
8,0.6,Q2_emp,-344.95105362538914,-40.87236310453818
8,0.5,Q2_emp,-341.25129555450235,-37.172605033651394
8,0.4,Q2_emp,-343.4934615209642,-39.41477100011326
8,0.3,Q2_emp,-353.3386947552956,-49.26000423444464
8,0.2,Q2_emp,-368.11731932860147,-64.03862880775051
8,0.1,Q2_emp,-384.908848753084,-80.83015823223303
8,0,Q2_emp,-404.9560269678954,-100.87733644704446
7.9,1,Q2_emp,-425.7334122060618,-121.65472168521086
7.9,0.9,Q2_emp,-393.1655124407434,-89.08682191989244
7.9,0.8,Q2_emp,-368.9497252454383,-64.87103472458735
7.9,0.7,Q2_emp,-352.0895253645763,-48.01083484372532
7.9,0.6,Q2_emp,-342.1849731158894,-38.106282595038465
7.9,0.5,Q2_emp,-338.11629863968733,-34.037608118836374
7.9,0.4,Q2_emp,-339.9301596560158,-35.85146913516485
7.9,0.3,Q2_emp,-349.18795765358425,-45.109267132733294
7.9,0.2,Q2_emp,-363.4802498420084,-59.401559321157436
7.9,0.1,Q2_emp,-380.0063796169481,-75.92768909609714
7.9,0,Q2_emp,-399.81578108847094,-95.73709056761999
7.8,1,Q2_emp,-422.7056104794511,-118.62691995860013
7.8,0.9,Q2_emp,-390.5597283085374,-86.48103778768643
7.8,0.8,Q2_emp,-366.552461441581,-62.47377092073004
7.8,0.7,Q2_emp,-349.68303758487576,-45.604347064024815
7.8,0.6,Q2_emp,-339.5268215571332,-35.448131036282234
7.8,0.5,Q2_emp,-335.0958011393325,-31.017110618481528
7.8,0.4,Q2_emp,-336.48514692682926,-32.406456405978304
7.8,0.3,Q2_emp,-345.1630087449061,-41.08431822405516
7.8,0.2,Q2_emp,-358.96439946073343,-54.885708939882484
7.8,0.1,Q2_emp,-375.2139338617178,-71.13524334086685
7.8,0,Q2_emp,-394.78322262272854,-90.70453210187759
7.7,1,Q2_emp,-419.7966992194428,-115.71800869859186
7.7,0.9,Q2_emp,-388.0669332959568,-83.98824277510585
7.7,0.8,Q2_emp,-364.26219685449263,-60.183506333641674
7.7,0.7,Q2_emp,-347.3824825383546,-43.303792017503675
7.7,0.6,Q2_emp,-336.98285400113645,-32.90416348028549
7.7,0.5,Q2_emp,-332.1967376813618,-28.118047160510855
7.7,0.4,Q2_emp,-333.1660152729382,-29.087324752087227
7.7,0.3,Q2_emp,-341.2719652163577,-37.19327469550677
7.7,0.2,Q2_emp,-354.57876267223963,-50.500072151388686
7.7,0.1,Q2_emp,-370.5410501612077,-66.46235964035674
7.7,0,Q2_emp,-389.8681679935742,-85.78947747272326
7.6,1,Q2_emp,-417.01213665118973,-112.93344613033878
7.6,0.9,Q2_emp,-385.69265890643004,-81.61396838557908
7.6,0.8,Q2_emp,-362.0848681847735,-58.00617766392253
7.6,0.7,Q2_emp,-345.19424953457883,-41.115559013727875
7.6,0.6,Q2_emp,-334.55982276974356,-30.481132248892607
7.6,0.5,Q2_emp,-329.4265666805391,-25.347876159688155
7.6,0.4,Q2_emp,-329.980937463883,-25.90224694303203
7.6,0.3,Q2_emp,-337.52357608841044,-33.44488556755949
7.6,0.2,Q2_emp,-350.3330424048332,-46.254351883982224
7.6,0.1,Q2_emp,-365.99805603071883,-61.91936550986787
7.6,0,Q2_emp,-385.08124208603203,-81.00255156518108
7.5,1,Q2_emp,-414.3577630149283,-110.27907249407735
7.5,0.9,Q2_emp,-383.44288151506106,-79.3641909942101
7.5,0.8,Q2_emp,-360.026900267746,-55.94820974689503
7.5,0.7,Q2_emp,-343.1252476421449,-39.04655712129397
7.5,0.6,Q2_emp,-332.2650200272961,-28.186329506445134
7.5,0.5,Q2_emp,-326.79331338809067,-22.71462286723971
7.5,0.4,Q2_emp,-326.9387123083391,-22.860021787488165
7.5,0.3,Q2_emp,-333.927271851995,-29.848581331144032
7.5,0.2,Q2_emp,-346.2377016012732,-42.15901108042226
7.5,0.1,Q2_emp,-361.5961233648975,-57.517432844046546
7.5,0,Q2_emp,-380.4339339585914,-76.35524343774046
7.4,1,Q2_emp,-411.83982295721665,-107.7611324363657
7.4,0.9,Q2_emp,-381.32405116174834,-77.2453606408974
7.4,0.8,Q2_emp,-358.09524168618896,-54.016551165338
7.4,0.7,Q2_emp,-341.1829472293855,-37.104256708534535
7.4,0.6,Q2_emp,-330.10632335024025,-26.02763282938929
7.4,0.5,Q2_emp,-324.30561617453384,-20.226925653682883
7.4,0.4,Q2_emp,-324.0488128610335,-19.97012234018257
7.4,0.3,Q2_emp,-330.4932169683994,-26.41452644754844
7.4,0.2,Q2_emp,-342.30401721661303,-38.22532669576208
7.4,0.1,Q2_emp,-357.347325897033,-53.26863537618203
7.4,0,Q2_emp,-375.9386541994057,-71.85996367855472
7.3,1,Q2_emp,-409.4649893491682,-105.38629882831725
7.3,0.9,Q2_emp,-379.3431217434947,-75.26443122264374
