iterationName,gameid,time,trialNum,trialType,targetGoalSet,distractorGoalSet,firstRole,sender,timeFromMessage,revealedObjs
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806387582e+12,3,baseline,"[""AC"",""5D""]","[""8H"",""6S""]",helper,bot,2500,"[""AC"",""5D""]"
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806388241e+12,0,overlap,"[""8H"",""AH""]","[""5H"",""AH""]",seeker,bot,2500,"[""8H"",""AH""]"
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806404352e+12,4,overlap,"[""9D"",""2C""]","[""7H"",""2C""]",helper,bot,2500,"[""9D"",""2C""]"
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806406248e+12,1,catch,"[""7S""]","[""2H""]",seeker,bot,2500,"[""7S""]"
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806416312e+12,5,catch,"[""7D""]","[""2H""]",helper,bot,2500,"[""7D""]"
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806421301e+12,2,baseline,"[""4D"",""AC""]","[""8S"",""9C""]",seeker,bot,2500,"[""4D"",""AC""]"
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806438123e+12,3,baseline,"[""2D"",""9H""]","[""6S"",""7H""]",seeker,human,7659,"[""2D"",""9H""]"
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806452631e+12,4,catch,"[""5C""]","[""JH""]",seeker,human,5345,"[""5C""]"
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806469247e+12,5,overlap,"[""7D"",""4D""]","[""10H"",""4D""]",seeker,human,7450,"[""7D"",""4D""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806472933e+12,0,baseline,"[""AC"",""KC""]","[""8D"",""AS""]",seeker,bot,2500,"[""8D""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806499195e+12,0,baseline,"[""AC"",""KC""]","[""8D"",""AS""]",seeker,bot,2500,"[""KC""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806514568e+12,0,baseline,"[""AC"",""KC""]","[""8D"",""AS""]",seeker,bot,2500,"[""8D""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.54680652826e+12,0,baseline,"[""AC"",""KC""]","[""8D"",""AS""]",seeker,bot,2500,"[""AC""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.54680657465e+12,1,catch,"[""KD""]","[""2C""]",seeker,bot,2500,"[""2C""]"
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806577029e+12,0,catch,"[""9C""]","[""5S""]",helper,human,11653,"[""9C""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.54680658802e+12,1,catch,"[""KD""]","[""2C""]",seeker,bot,2500,"[""KD""]"
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806592987e+12,1,overlap,"[""2S"",""9D""]","[""10C"",""9D""]",helper,human,6641,"[""2S"",""9D""]"
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806607262e+12,2,baseline,"[""4S"",""8S""]","[""9S"",""3D""]",helper,human,4979,"[""4S"",""8S""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806612074e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,bot,2500,"[""4H""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806624183e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,bot,2500,"[""10H""]"
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806624887e+12,3,catch,"[""JC""]","[""2D""]",helper,bot,2500,"[""JC""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806634949e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,bot,2500,"[""4D""]"
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806640261e+12,4,baseline,"[""2S"",""KD""]","[""9H"",""10C""]",helper,bot,2500,"[""2S"",""KD""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806647312e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,bot,2500,"[""4D""]"
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806652723e+12,5,overlap,"[""3D"",""KH""]","[""9D"",""KH""]",helper,bot,2500,"[""3D"",""KH""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.54680666201e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,bot,2500,"[""KH""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806704528e+12,3,overlap,"[""5C"",""4C""]","[""JC"",""4C""]",seeker,human,32685,"[""5C"",""10C""]"
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806714283e+12,0,catch,"[""6S""]","[""QD""]",seeker,bot,2500,"[""6S""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806724877e+12,3,overlap,"[""5C"",""4C""]","[""JC"",""4C""]",seeker,human,14819,"[""4C""]"
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806729523e+12,1,baseline,"[""10D"",""AS""]","[""10H"",""3C""]",seeker,bot,2500,"[""10D"",""AS""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.54680674711e+12,4,baseline,"[""8S"",""8D""]","[""4S"",""JD""]",seeker,human,12402,"[""8S"",""8D""]"
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806747959e+12,2,overlap,"[""AS"",""5C""]","[""6S"",""5C""]",seeker,bot,2500,"[""AS"",""5C""]"
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806766495e+12,3,baseline,"[""5S"",""9H""]","[""QD"",""3D""]",seeker,human,9237,"[""5S""]"
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.54680677274e+12,5,catch,"[""6C""]","[""5S""]",seeker,human,15791,"[""6C"",""3C""]"
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806776695e+12,3,baseline,"[""5S"",""9H""]","[""QD"",""3D""]",seeker,human,5012,"[""9H""]"
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806789756e+12,4,catch,"[""8C""]","[""10C""]",seeker,human,3800,"[""8C""]"
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806804153e+12,5,overlap,"[""4D"",""8S""]","[""6H"",""8S""]",seeker,human,5132,"[""4D""]"
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806812443e+12,5,overlap,"[""4D"",""8S""]","[""6H"",""8S""]",seeker,human,3126,"[""8S""]"
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806887243e+12,0,baseline,"[""2H"",""QC""]","[""4C"",""JH""]",seeker,bot,2500,"[""2H"",""QC""]"
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806902695e+12,1,catch,"[""JD""]","[""AS""]",seeker,bot,2500,"[""JD""]"
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806917941e+12,2,overlap,"[""AH"",""AS""]","[""2D"",""AS""]",seeker,bot,2500,"[""AH"",""AS""]"
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806937552e+12,3,catch,"[""2D""]","[""QD""]",seeker,human,10319,"[""2D""]"
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806953226e+12,4,overlap,"[""7C"",""JS""]","[""KC"",""JS""]",seeker,human,6374,"[""7C""]"
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546806954261e+12,0,catch,"[""2C""]","[""3H""]",seeker,bot,2500,"[""2C""]"
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806964521e+12,4,overlap,"[""7C"",""JS""]","[""KC"",""JS""]",seeker,human,6112,"[""JS""]"
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546806971361e+12,1,overlap,"[""4H"",""9D""]","[""2S"",""9D""]",seeker,bot,2500,"[""4H"",""9D""]"
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806980557e+12,5,baseline,"[""6H"",""4D""]","[""3D"",""5D""]",seeker,human,6746,"[""6H""]"
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806989511e+12,5,baseline,"[""6H"",""4D""]","[""3D"",""5D""]",seeker,human,3773,"[""4D""]"
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546806990671e+12,2,baseline,"[""2D"",""5S""]","[""8H"",""JC""]",seeker,bot,2500,"[""2D"",""5S""]"
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546807017643e+12,3,catch,"[""2C""]","[""2D""]",seeker,human,16968,"[""2C"",""8H""]"
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807028983e+12,0,catch,"[""9S""]","[""8H""]",seeker,bot,2500,"[""9S""]"
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546807035481e+12,4,overlap,"[""2D"",""4H""]","[""9H"",""4H""]",seeker,human,7854,"[""2D"",""4H""]"
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807047758e+12,1,baseline,"[""6S"",""KH""]","[""4C"",""7C""]",seeker,bot,2500,"[""6S"",""KH""]"
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546807052753e+12,5,baseline,"[""8S"",""5C""]","[""10H"",""5H""]",seeker,human,7635,"[""8S"",""5C""]"
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807069813e+12,2,overlap,"[""AD"",""JH""]","[""AC"",""JH""]",seeker,bot,2500,"[""AC""]"
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807080898e+12,2,overlap,"[""AD"",""JH""]","[""AC"",""JH""]",seeker,bot,2500,"[""AD"",""JH""]"
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807097924e+12,3,overlap,"[""6H"",""7H""]","[""7S"",""7H""]",seeker,human,7613,"[""6H"",""7H""]"
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807112328e+12,4,catch,"[""9D""]","[""5H""]",seeker,human,4998,"[""9D""]"
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807131807e+12,5,baseline,"[""7D"",""9S""]","[""9C"",""8H""]",seeker,human,10136,"[""9S"",""7D""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807498914e+12,0,overlap,"[""AH"",""QH""]","[""2H"",""QH""]",seeker,bot,2500,"[""QH""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.54680751315e+12,0,overlap,"[""AH"",""QH""]","[""2H"",""QH""]",seeker,bot,2500,"[""AH"",""QH""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807530286e+12,1,baseline,"[""10H"",""AH""]","[""7C"",""QC""]",seeker,bot,2500,"[""7C""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807543072e+12,1,baseline,"[""10H"",""AH""]","[""7C"",""QC""]",seeker,bot,2500,"[""QC""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.54680755638e+12,1,baseline,"[""10H"",""AH""]","[""7C"",""QC""]",seeker,bot,2500,"[""10H""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807568596e+12,1,baseline,"[""10H"",""AH""]","[""7C"",""QC""]",seeker,bot,2500,"[""10H"",""AH""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.54680758512e+12,2,catch,"[""10D""]","[""10H""]",seeker,bot,2500,"[""10D""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807608067e+12,3,catch,"[""2H""]","[""KH""]",seeker,human,13550,"[""2H""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807622601e+12,4,overlap,"[""5C"",""9D""]","[""2D"",""9D""]",seeker,human,5163,"[""5C""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807632435e+12,4,overlap,"[""5C"",""9D""]","[""2D"",""9D""]",seeker,human,4595,"[""9D""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807646136e+12,5,baseline,"[""KC"",""8H""]","[""8C"",""10C""]",seeker,human,4284,"[""KC""]"
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807655572e+12,5,baseline,"[""KC"",""8H""]","[""8C"",""10C""]",seeker,human,4211,"[""8H""]"
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809080596e+12,0,overlap,"[""2D"",""2S""]","[""7C"",""2S""]",helper,human,11913,"[""2D""]"
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809091419e+12,0,overlap,"[""2D"",""2S""]","[""7C"",""2S""]",helper,human,5705,"[""2S""]"
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809108652e+12,1,catch,"[""KS""]","[""7D""]",helper,human,8030,"[""KS""]"
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809129696e+12,2,baseline,"[""2S"",""KS""]","[""KH"",""3C""]",helper,human,11846,"[""2S"",""KS""]"
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809147362e+12,3,baseline,"[""5H"",""4C""]","[""2C"",""2H""]",helper,bot,2500,"[""5H"",""4C""]"
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809163604e+12,4,catch,"[""8C""]","[""AS""]",helper,bot,2500,"[""8C""]"
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809170848e+12,0,catch,"[""QH""]","[""5H""]",helper,human,11841,"[""QH"",""5H""]"
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809178175e+12,5,overlap,"[""6D"",""5S""]","[""6H"",""5S""]",helper,bot,2500,"[""6D"",""5S""]"
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809185384e+12,1,baseline,"[""3D"",""3S""]","[""QD"",""2S""]",helper,human,5308,"[""3D""]"
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809196513e+12,1,baseline,"[""3D"",""3S""]","[""QD"",""2S""]",helper,human,5965,"[""3S""]"
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809215435e+12,0,catch,"[""7C""]","[""8S""]",seeker,bot,2500,"[""7C""]"
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809223865e+12,2,overlap,"[""6D"",""10C""]","[""8C"",""10C""]",helper,human,18110,"[""6D"",""10C""]"
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809239569e+12,1,baseline,"[""2D"",""QH""]","[""8S"",""8D""]",seeker,bot,2500,"[""2D"",""QH""]"
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809242769e+12,3,catch,"[""8C""]","[""8S""]",helper,bot,2500,"[""8C""]"
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809255229e+12,2,overlap,"[""5D"",""10H""]","[""KS"",""10H""]",seeker,bot,2500,"[""5D"",""10H""]"
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809258883e+12,0,catch,"[""4H""]","[""5H""]",helper,human,5634,"[""4H""]"
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809260403e+12,4,overlap,"[""8H"",""3H""]","[""7D"",""3H""]",helper,bot,2500,"[""3H""]"
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809270256e+12,4,overlap,"[""8H"",""3H""]","[""7D"",""3H""]",helper,bot,2500,"[""8H"",""3H""]"
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809273921e+12,3,baseline,"[""5D"",""2H""]","[""6H"",""4C""]",seeker,human,9591,"[""5D"",""2H""]"
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809276476e+12,1,overlap,"[""4S"",""10H""]","[""JD"",""10H""]",helper,human,5640,"[""4S""]"
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809286222e+12,1,overlap,"[""4S"",""10H""]","[""JD"",""10H""]",helper,human,4415,"[""10H""]"
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809286469e+12,5,baseline,"[""AS"",""6H""]","[""KC"",""3C""]",helper,bot,2500,"[""AS"",""6H""]"
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.54680929093e+12,4,overlap,"[""8H"",""6D""]","[""4C"",""6D""]",seeker,human,7927,"[""8H"",""6D""]"
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809308007e+12,5,catch,"[""7C""]","[""9C""]",seeker,human,8002,"[""7C""]"
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809309531e+12,2,baseline,"[""9C"",""KH""]","[""6H"",""6D""]",helper,human,12066,"[""9C"",""KH""]"
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.54680932916e+12,3,overlap,"[""5S"",""8C""]","[""2H"",""8C""]",helper,bot,2500,"[""2H""]"
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809342236e+12,3,overlap,"[""5S"",""8C""]","[""2H"",""8C""]",helper,bot,2500,"[""8C""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809355409e+12,0,baseline,"[""6H"",""6C""]","[""4C"",""2C""]",seeker,bot,2500,"[""2C""]"
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809369845e+12,3,overlap,"[""5S"",""8C""]","[""2H"",""8C""]",helper,bot,2500,"[""5S"",""8C""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809373543e+12,0,baseline,"[""6H"",""6C""]","[""4C"",""2C""]",seeker,bot,2500,"[""4C""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809388365e+12,0,baseline,"[""6H"",""6C""]","[""4C"",""2C""]",seeker,bot,2500,"[""6H"",""6C""]"
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809391083e+12,4,catch,"[""6S""]","[""4C""]",helper,bot,2500,"[""6S""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809408387e+12,1,catch,"[""JH""]","[""5S""]",seeker,bot,2500,"[""5S""]"
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809410415e+12,5,baseline,"[""8S"",""KD""]","[""JH"",""JD""]",helper,bot,2500,"[""8S"",""KD""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809421979e+12,1,catch,"[""JH""]","[""5S""]",seeker,bot,2500,"[""JH""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809444255e+12,2,overlap,"[""JC"",""2S""]","[""4D"",""2S""]",seeker,bot,2500,"[""4D""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809455304e+12,2,overlap,"[""JC"",""2S""]","[""4D"",""2S""]",seeker,bot,2500,"[""JC""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809468043e+12,2,overlap,"[""JC"",""2S""]","[""4D"",""2S""]",seeker,bot,2500,"[""4D""]"
single_player_sample,6750-fce88ea8-e343-4f38-addb-124346c23f22,1.546809481184e+12,0,overlap,"[""3D"",""AC""]","[""QS"",""AC""]",helper,human,21294,"[""3D"",""AC""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809484054e+12,2,overlap,"[""JC"",""2S""]","[""4D"",""2S""]",seeker,bot,2500,"[""4D""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809490127e+12,2,overlap,"[""JC"",""2S""]","[""4D"",""2S""]",seeker,bot,2500,"[""2S""]"
single_player_sample,6750-fce88ea8-e343-4f38-addb-124346c23f22,1.54680950065e+12,1,catch,"[""AH""]","[""7C""]",helper,human,10018,"[""AH""]"
single_player_sample,6750-fce88ea8-e343-4f38-addb-124346c23f22,1.54680952069e+12,2,baseline,"[""3S"",""3C""]","[""10D"",""8D""]",helper,human,10762,"[""3S"",""3C""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809524388e+12,3,baseline,"[""8C"",""6S""]","[""AS"",""10D""]",seeker,human,24462,"[""8C"",""6S""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809528006e+12,0,catch,"[""2S""]","[""AC""]",seeker,bot,2500,"[""2C""]"
single_player_sample,6750-fce88ea8-e343-4f38-addb-124346c23f22,1.546809539584e+12,3,baseline,"[""QS"",""7D""]","[""5S"",""9S""]",helper,bot,2500,"[""QS"",""7D""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809541474e+12,4,catch,"[""KS""]","[""2C""]",seeker,human,7276,"[""2C"",""3C""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809547831e+12,0,catch,"[""2S""]","[""AC""]",seeker,bot,2500,"[""AC""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809554215e+12,4,catch,"[""KS""]","[""2C""]",seeker,human,7262,"[""KS""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809565113e+12,0,catch,"[""2S""]","[""AC""]",seeker,bot,2500,"[""2S""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809572076e+12,5,overlap,"[""9C"",""7C""]","[""2D"",""7C""]",seeker,human,8116,"[""9C"",""6C""]"
single_player_sample,6750-fce88ea8-e343-4f38-addb-124346c23f22,1.546809574616e+12,4,overlap,"[""2H"",""QD""]","[""2S"",""QD""]",helper,bot,2500,"[""2H"",""QD""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809579938e+12,5,overlap,"[""9C"",""7C""]","[""2D"",""7C""]",seeker,human,2390,"[""2D""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809585701e+12,1,baseline,"[""AD"",""9H""]","[""2C"",""KD""]",seeker,bot,2500,"[""2H""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809588176e+12,5,overlap,"[""9C"",""7C""]","[""2D"",""7C""]",seeker,human,2744,"[""5S"",""QH""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809595827e+12,5,overlap,"[""9C"",""7C""]","[""2D"",""7C""]",seeker,human,2170,"[""8S""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809598006e+12,1,baseline,"[""AD"",""9H""]","[""2C"",""KD""]",seeker,bot,2500,"[""9H""]"
single_player_sample,6750-fce88ea8-e343-4f38-addb-124346c23f22,1.546809599753e+12,5,catch,"[""KH""]","[""4H""]",helper,bot,2500,"[""KH""]"
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809603931e+12,5,overlap,"[""9C"",""7C""]","[""2D"",""7C""]",seeker,human,2629,"[""7C""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809612438e+12,1,baseline,"[""AD"",""9H""]","[""2C"",""KD""]",seeker,bot,2500,"[""2C""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809625998e+12,1,baseline,"[""AD"",""9H""]","[""2C"",""KD""]",seeker,bot,2500,"[""AD""]"
single_player_sample,8312-00399391-45ca-41c1-8010-ccb98209b973,1.546809629453e+12,0,catch,"[""4D""]","[""10C""]",helper,human,7309,"[""4D""]"
single_player_sample,8312-00399391-45ca-41c1-8010-ccb98209b973,1.546809645655e+12,1,baseline,"[""5H"",""9S""]","[""KS"",""JS""]",helper,human,6975,"[""9S"",""5H""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809649578e+12,2,overlap,"[""9S"",""5D""]","[""4C"",""5D""]",seeker,bot,2500,"[""5D""]"
single_player_sample,8312-00399391-45ca-41c1-8010-ccb98209b973,1.546809660086e+12,2,overlap,"[""8C"",""KS""]","[""3S"",""KS""]",helper,human,5199,"[""8C"",""KS""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809662886e+12,2,overlap,"[""9S"",""5D""]","[""4C"",""5D""]",seeker,bot,2500,"[""5D""]"
single_player_sample,8312-00399391-45ca-41c1-8010-ccb98209b973,1.546809681091e+12,3,overlap,"[""AS"",""QD""]","[""2S"",""QD""]",helper,bot,2500,"[""QD""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809681333e+12,2,overlap,"[""9S"",""5D""]","[""4C"",""5D""]",seeker,bot,2500,"[""4C""]"
single_player_sample,8312-00399391-45ca-41c1-8010-ccb98209b973,1.546809697979e+12,3,overlap,"[""AS"",""QD""]","[""2S"",""QD""]",helper,bot,2500,"[""AS"",""QD""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809699611e+12,2,overlap,"[""9S"",""5D""]","[""4C"",""5D""]",seeker,bot,2500,"[""9S""]"
single_player_sample,8312-00399391-45ca-41c1-8010-ccb98209b973,1.546809712127e+12,4,catch,"[""QS""]","[""6S""]",helper,bot,2500,"[""QS""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809717808e+12,3,catch,"[""2D""]","[""8H""]",seeker,human,8911,"[""2D""]"
single_player_sample,3262-852c5abd-32e0-450b-9199-5e99be911255,1.546809730551e+12,4,overlap,"[""4H"",""2H""]","[""JH"",""2H""]",seeker,human,3456,"[""4H""]"
single_player_sample,8312-00399391-45ca-41c1-8010-ccb98209b973,1.546809731014e+12,5,baseline,"[""6H"",""QH""]","[""3S"",""JD""]",helper,bot,2500,"[""6H"",""QH""]"
